,,Time_0,Time_1,Time_2
thirteen,<pad>,-0.2541019,-0.17856103,
thirteen,one,0.103149004,-0.17754535,
thirteen,two,-0.23611455,-0.17853767,
thirteen,three,5.4719777,-0.17780954,
thirteen,four,-0.22329688,-0.17775781,
thirteen,five,1.1957898,-0.17622553,
thirteen,six,-0.2520106,-0.17854571,
thirteen,seven,-0.21781321,-0.17849493,
thirteen,eight,-0.24204063,-0.17848912,
thirteen,nine,-0.23818511,-0.17846459,
thirteen,ten,-0.24860696,-0.17853461,
thirteen,eleven,-0.25503618,-0.17853487,
thirteen,twelve,-0.251796,-0.17857955,
thirteen,thirteen,-0.25375924,-0.17857255,
thirteen,fourteen,-0.19303864,-0.1784457,
thirteen,fifteen,0.015542521,-0.17651466,
thirteen,sixteen,-0.21061844,-0.17852104,
thirteen,seventeen,-0.25501946,-0.17852886,
thirteen,eighteen,-0.25469127,-0.17859434,
thirteen,nineteen,-0.1702569,-0.17856051,
thirteen,twenty,-0.2458423,-0.17843884,
thirteen,thirty,-0.107614696,-0.17836371,
thirteen,forty,-0.23028499,-0.17845696,
thirteen,fifty,-0.25253835,-0.17853849,
thirteen,sixty,-0.2523138,-0.17855279,
thirteen,seventy,-0.21500777,-0.17842962,
thirteen,eighty,-0.23382674,-0.17855673,
thirteen,ninety,-0.2556925,-0.17858784,
thirteen,hundred,-0.2386738,-0.13164125,
thirteen,thousand,-0.24092737,-0.17614534,
thirteen,<unk>,-0.25686407,-0.17857252,
thirteen,<start>,-0.25571465,-0.17857069,
thirteen,<end>,-0.24477139,5.656673,
forty two,<pad>,-0.27876848,-0.27521902,-0.18380293
forty two,one,0.781263,0.65117556,-0.09589737
forty two,two,0.024370788,-0.2549199,-0.18140505
forty two,three,-0.26820695,-0.27460667,-0.18397789
forty two,four,5.315352,1.6822602,-0.094658084
forty two,five,-0.2691729,-0.27385253,-0.18356545
forty two,six,-0.23866598,-0.2628457,-0.1838571
forty two,seven,-0.24034472,-0.26847905,-0.18385406
forty two,eight,-0.25679767,-0.26708877,-0.18349117
forty two,nine,-0.27301225,-0.27405792,-0.18377973
forty two,ten,-0.27943817,-0.27573758,-0.18402965
forty two,eleven,-0.2778261,-0.27204773,-0.18384275
forty two,twelve,-0.2738707,-0.27463,-0.18401338
forty two,thirteen,-0.27382582,-0.27456942,-0.18396527
forty two,fourteen,-0.2610626,-0.27284506,-0.18384245
forty two,fifteen,-0.2686625,-0.2710082,-0.1824242
forty two,sixteen,-0.27355802,-0.27447066,-0.18395302
forty two,seventeen,-0.2784012,-0.2744715,-0.18391585
forty two,eighteen,-0.2768298,-0.275292,-0.18402119
forty two,nineteen,-0.23070194,-0.27110773,-0.18383671
forty two,twenty,1.4624082,-0.15352553,-0.13979213
forty two,thirty,-0.2629306,-0.27281442,-0.18383594
forty two,forty,-0.20466803,-0.2589725,-0.18273406
forty two,fifty,-0.27636608,-0.2732359,-0.18326597
forty two,sixty,-0.27141702,-0.26198524,-0.18287627
forty two,seventy,-0.19735439,-0.26101696,-0.183369
forty two,eighty,-0.27326223,-0.27349752,-0.18396871
forty two,ninety,-0.27214062,-0.2735481,-0.18391779
forty two,hundred,-0.22719054,5.265901,-0.18390855
forty two,thousand,-0.24327151,-0.10440878,-0.18387578
forty two,<unk>,-0.27931517,-0.2753881,-0.18394929
forty two,<start>,-0.2758932,-0.27399716,-0.18385398
forty two,<end>,-0.2804385,-0.029697925,5.6554804
