,,Time_0,Time_1
six,<pad>,-0.19037382,-0.17679466
six,one,-0.17910226,-0.1767481
six,two,-0.17404412,-0.17678383
six,three,-0.09250968,-0.17678794
six,four,-0.18172807,-0.17678294
six,five,-0.17402971,-0.17678787
six,six,5.655558,-0.17672387
six,seven,-0.17659508,-0.17679203
six,eight,-0.14840038,-0.17678952
six,nine,-0.14363399,-0.17678718
six,ten,-0.19069435,-0.17679381
six,eleven,-0.19175021,-0.17679611
six,twelve,-0.19161996,-0.17679682
six,thirteen,-0.19134213,-0.17679584
six,fourteen,-0.18838899,-0.17679414
six,fifteen,-0.1879486,-0.17677926
six,sixteen,-0.16390954,-0.1767927
six,seventeen,-0.19124722,-0.17679259
six,eighteen,-0.19144766,-0.17679699
six,nineteen,-0.18955569,-0.17679682
six,twenty,-0.18032166,-0.17679264
six,thirty,-0.18573721,-0.1767955
six,forty,-0.17570208,-0.17679173
six,fifty,-0.19121166,-0.17679466
six,sixty,-0.17178905,-0.17677534
six,seventy,-0.17731242,-0.17678732
six,eighty,-0.15419196,-0.17678651
six,ninety,-0.19061938,-0.17679621
six,hundred,-0.19022422,-0.17647927
six,thousand,-0.18788022,-0.17674963
six,<unk>,-0.19070193,-0.17679572
six,<start>,-0.19226575,-0.17679675
six,<end>,-0.12927915,5.656854
thirteen,<pad>,-0.2541019,-0.17856103
thirteen,one,0.103149004,-0.17754535
thirteen,two,-0.23611455,-0.17853767
thirteen,three,5.4719777,-0.17780954
thirteen,four,-0.22329688,-0.17775781
thirteen,five,1.1957898,-0.17622553
thirteen,six,-0.2520106,-0.17854571
thirteen,seven,-0.21781321,-0.17849493
thirteen,eight,-0.24204063,-0.17848912
thirteen,nine,-0.23818511,-0.17846459
thirteen,ten,-0.24860696,-0.17853461
thirteen,eleven,-0.25503618,-0.17853487
thirteen,twelve,-0.251796,-0.17857955
thirteen,thirteen,-0.25375924,-0.17857255
thirteen,fourteen,-0.19303864,-0.1784457
thirteen,fifteen,0.015542521,-0.17651466
thirteen,sixteen,-0.21061844,-0.17852104
thirteen,seventeen,-0.25501946,-0.17852886
thirteen,eighteen,-0.25469127,-0.17859434
thirteen,nineteen,-0.1702569,-0.17856051
thirteen,twenty,-0.2458423,-0.17843884
thirteen,thirty,-0.107614696,-0.17836371
thirteen,forty,-0.23028499,-0.17845696
thirteen,fifty,-0.25253835,-0.17853849
thirteen,sixty,-0.2523138,-0.17855279
thirteen,seventy,-0.21500777,-0.17842962
thirteen,eighty,-0.23382674,-0.17855673
thirteen,ninety,-0.2556925,-0.17858784
thirteen,hundred,-0.2386738,-0.13164125
thirteen,thousand,-0.24092737,-0.17614534
thirteen,<unk>,-0.25686407,-0.17857252
thirteen,<start>,-0.25571465,-0.17857069
thirteen,<end>,-0.24477139,5.656673
