,,Time_0,Time_1,Time_2,Time_3
thirty five,<pad>,-0.25691843,-0.18437818,,
thirty five,one,-0.24427702,-0.1829847,,
thirty five,two,-0.20578454,-0.18387921,,
thirty five,three,5.1602483,-0.17933264,,
thirty five,four,-0.2339165,-0.18194593,,
thirty five,five,2.1304212,-0.17406534,,
thirty five,six,-0.25632152,-0.18423332,,
thirty five,seven,-0.25513494,-0.18437263,,
thirty five,eight,-0.2521703,-0.18433708,,
thirty five,nine,-0.2529285,-0.18434627,,
thirty five,ten,-0.25602183,-0.18445088,,
thirty five,eleven,-0.25815016,-0.18419838,,
thirty five,twelve,-0.25794002,-0.18450418,,
thirty five,thirteen,-0.25733328,-0.18445611,,
thirty five,fourteen,-0.242908,-0.18411805,,
thirty five,fifteen,0.06426209,-0.17889813,,
thirty five,sixteen,-0.25284073,-0.18439096,,
thirty five,seventeen,-0.25837505,-0.18439583,,
thirty five,eighteen,-0.25846022,-0.18452197,,
thirty five,nineteen,-0.21546443,-0.18440856,,
thirty five,twenty,-0.23065485,-0.18406177,,
thirty five,thirty,-0.102844745,-0.18367705,,
thirty five,forty,-0.257244,-0.18443854,,
thirty five,fifty,-0.2584533,-0.18443678,,
thirty five,sixty,-0.25717852,-0.18425462,,
thirty five,seventy,-0.24408592,-0.18368857,,
thirty five,eighty,-0.25532487,-0.18445969,,
thirty five,ninety,-0.25784114,-0.18449384,,
thirty five,hundred,-0.25171545,0.028390963,,
thirty five,thousand,-0.24865967,-0.17678672,,
thirty five,<unk>,-0.25940415,-0.18450622,,
thirty five,<start>,-0.25925657,-0.18448551,,
thirty five,<end>,-0.25732297,5.6531167,,
three hundred five,<pad>,-0.1985988,-0.17775264,-0.21071416,-0.17684723
three hundred five,one,-0.13116468,-0.17763364,-0.20991561,-0.17680669
three hundred five,two,0.10510321,-0.17722811,-0.19971979,-0.17681609
three hundred five,three,5.6460943,-0.17662044,-0.20379384,-0.1768403
three hundred five,four,-0.16355972,-0.17764454,-0.20932597,-0.1768327
three hundred five,five,0.005495054,-0.1674943,5.627319,-0.174776
three hundred five,six,-0.17296971,-0.17729317,-0.20660639,-0.17685159
three hundred five,seven,-0.19796321,-0.1776821,-0.2110195,-0.17685223
three hundred five,eight,-0.19785352,-0.17772926,-0.21119574,-0.17685097
three hundred five,nine,-0.19702822,-0.17773801,-0.21063393,-0.1768472
three hundred five,ten,-0.19727626,-0.17771678,-0.21099406,-0.17684866
three hundred five,eleven,-0.19831094,-0.17773087,-0.21145365,-0.17684908
three hundred five,twelve,-0.19823258,-0.17773692,-0.21256153,-0.17685471
three hundred five,thirteen,-0.19817264,-0.17772196,-0.21122181,-0.17685221
three hundred five,fourteen,-0.19699465,-0.17771503,-0.21109886,-0.17684805
three hundred five,fifteen,-0.19745018,-0.17758824,-0.16631898,-0.17677517
three hundred five,sixteen,-0.19737166,-0.1777383,-0.21086542,-0.17685185
three hundred five,seventeen,-0.19836897,-0.17772819,-0.2112266,-0.17684758
three hundred five,eighteen,-0.19791415,-0.17772986,-0.21219276,-0.17685448
three hundred five,nineteen,-0.19436648,-0.17771249,-0.20859048,-0.17685086
three hundred five,twenty,-0.19799569,-0.17765644,0.3330652,-0.17684177
three hundred five,thirty,-0.17739862,-0.17707074,-0.10213014,-0.1768374
three hundred five,forty,-0.19597107,-0.17761527,-0.18555142,-0.17684205
three hundred five,fifty,-0.19814005,-0.17768677,-0.19808066,-0.17684537
three hundred five,sixty,-0.19726871,-0.17744511,-0.18875554,-0.17685078
three hundred five,seventy,-0.18643518,-0.17727304,-0.15459514,-0.17681058
three hundred five,eighty,-0.19329438,-0.17758082,-0.20523839,-0.17683777
three hundred five,ninety,-0.19781247,-0.17772907,-0.21211511,-0.17685352
three hundred five,hundred,-0.18685067,5.656825,-0.1884938,-0.1768247
three hundred five,thousand,-0.19546014,-0.1617131,-0.21147093,-0.17685103
three hundred five,<unk>,-0.19860227,-0.17774911,-0.21191488,-0.17685339
three hundred five,<start>,-0.19884686,-0.17774831,-0.21258433,-0.17685154
three hundred five,<end>,-0.1990203,-0.1776229,0.049995564,5.6568537
