,,Time_0,Time_1,Time_2
eleven,<pad>,0.027388182,0.03161203,
eleven,one,0.0326067,0.029074451,
eleven,two,0.03099087,0.03119415,
eleven,three,0.026529478,0.029415643,
eleven,four,0.04413584,0.043502606,
eleven,five,0.029194722,0.030245569,
eleven,six,0.029373107,0.03172393,
eleven,seven,0.03013535,0.031506445,
eleven,eight,0.026735252,0.025318906,
eleven,nine,0.026529705,0.026619036,
eleven,ten,0.038196806,0.037260827,
eleven,eleven,0.02584688,0.02489381,
eleven,twelve,0.03653509,0.03414363,
eleven,thirteen,0.028533507,0.030033547,
eleven,fourteen,0.020207675,0.020713022,
eleven,fifteen,0.036936063,0.035048373,
eleven,sixteen,0.032478936,0.029265132,
eleven,seventeen,0.034268837,0.033104267,
eleven,eighteen,0.02621312,0.026542453,
eleven,nineteen,0.03518404,0.03232363,
eleven,twenty,0.03590514,0.03806774,
eleven,thirty,0.033580497,0.037919305,
eleven,forty,0.025180062,0.024923809,
eleven,fifty,0.028435623,0.02683884,
eleven,sixty,0.037655182,0.031005979,
eleven,seventy,0.029035589,0.02975683,
eleven,eighty,0.02763183,0.027308209,
eleven,ninety,0.027624575,0.029327122,
eleven,hundred,0.027440168,0.026258554,
eleven,thousand,0.019398933,0.018693263,
eleven,<unk>,0.026347691,0.030184997,
eleven,<start>,0.03552392,0.037864815,
eleven,<end>,0.028220661,0.028309032,
twenty four,<pad>,0.03215034,0.035160724,0.037044
twenty four,one,0.036292106,0.033461258,0.032060534
twenty four,two,0.032227095,0.034306794,0.035319503
twenty four,three,0.025147442,0.027926996,0.029161446
twenty four,four,0.043393794,0.04527399,0.04662116
twenty four,five,0.030133095,0.031025227,0.030613704
twenty four,six,0.028202035,0.030804096,0.032690685
twenty four,seven,0.028871879,0.029684952,0.029151652
twenty four,eight,0.028296746,0.028085278,0.027223673
twenty four,nine,0.027307684,0.027828757,0.027986716
twenty four,ten,0.03782441,0.037137687,0.03654983
twenty four,eleven,0.027518205,0.023760218,0.021992587
twenty four,twelve,0.036447715,0.034960918,0.034418143
twenty four,thirteen,0.026395783,0.024897035,0.024307571
twenty four,fourteen,0.020681655,0.02237054,0.022939704
twenty four,fifteen,0.034171406,0.033297125,0.032881353
twenty four,sixteen,0.031376526,0.028890628,0.027992032
twenty four,seventeen,0.035595525,0.032602,0.03118523
twenty four,eighteen,0.023599206,0.023618758,0.02380165
twenty four,nineteen,0.031161716,0.028731804,0.02785662
twenty four,twenty,0.03849764,0.03977827,0.040114384
twenty four,thirty,0.035013463,0.035145976,0.035849936
twenty four,forty,0.026203457,0.023520134,0.022768617
twenty four,fifty,0.025917433,0.02635811,0.026553793
twenty four,sixty,0.03387014,0.02887549,0.026838845
twenty four,seventy,0.033596072,0.037442714,0.039706077
twenty four,eighty,0.027197346,0.027835937,0.027519658
twenty four,ninety,0.029458612,0.03137113,0.03174193
twenty four,hundred,0.02765981,0.026768103,0.025999391
twenty four,thousand,0.019710599,0.019105995,0.019271262
twenty four,<unk>,0.024990747,0.02769476,0.029087028
twenty four,<start>,0.032215104,0.032446984,0.032271374
twenty four,<end>,0.028875213,0.029831564,0.030480025
