,,Time_0,Time_1,Time_2
four hundred,<pad>,0.023014165,0.02316879,0.023485035
four hundred,one,0.023116788,0.02291689,0.022998204
four hundred,two,0.03230725,0.0323254,0.031288646
four hundred,three,0.034353293,0.036130156,0.036679342
four hundred,four,0.031515848,0.030893547,0.031274926
four hundred,five,0.03076744,0.032275792,0.032983676
four hundred,six,0.035919823,0.036346305,0.036073066
four hundred,seven,0.02679982,0.022080233,0.020187985
four hundred,eight,0.03228432,0.030623564,0.03005802
four hundred,nine,0.025964774,0.024862098,0.024463587
four hundred,ten,0.028632265,0.030402591,0.030659702
four hundred,eleven,0.029761562,0.026335895,0.024765452
four hundred,twelve,0.031692956,0.030879494,0.030475797
four hundred,thirteen,0.025557423,0.023571076,0.022907821
four hundred,fourteen,0.022751391,0.023603689,0.023803035
four hundred,fifteen,0.028429464,0.026698628,0.026675263
four hundred,sixteen,0.030469235,0.031678148,0.03185279
four hundred,seventeen,0.029333692,0.032239556,0.034334633
four hundred,eighteen,0.038905878,0.039829157,0.039444763
four hundred,nineteen,0.030509759,0.033260804,0.035728946
four hundred,twenty,0.03666127,0.036299206,0.037149817
four hundred,thirty,0.033291567,0.032361276,0.032261003
four hundred,forty,0.02186358,0.022546884,0.02231683
four hundred,fifty,0.038283117,0.04007166,0.04081642
four hundred,sixty,0.027345967,0.025073068,0.023794563
four hundred,seventy,0.027223136,0.029010136,0.029482229
four hundred,eighty,0.03334342,0.03495278,0.03564595
four hundred,ninety,0.027782507,0.027834946,0.027523149
four hundred,hundred,0.029859383,0.02865383,0.02762504
four hundred,thousand,0.037209548,0.034190346,0.03287469
four hundred,<unk>,0.02972343,0.029716339,0.029574635
four hundred,<start>,0.034826975,0.037923735,0.040004954
four hundred,<end>,0.030498846,0.031244043,0.030790072
four thousand,<pad>,0.022513557,0.022929037,0.023487357
four thousand,one,0.023884213,0.023058,0.022905858
four thousand,two,0.030182526,0.031125868,0.030955633
four thousand,three,0.034968708,0.037063185,0.03776934
four thousand,four,0.03188049,0.02983628,0.029416904
four thousand,five,0.029493943,0.030677766,0.031229626
four thousand,six,0.035884645,0.036002185,0.035770364
four thousand,seven,0.026696846,0.022401774,0.020501569
four thousand,eight,0.03349835,0.03281152,0.03270277
four thousand,nine,0.025856508,0.02517816,0.024768522
four thousand,ten,0.02642537,0.028631488,0.029256847
four thousand,eleven,0.031586725,0.02772696,0.025912007
four thousand,twelve,0.03247111,0.03087513,0.02978028
four thousand,thirteen,0.026037533,0.02511255,0.025011528
four thousand,fourteen,0.023868771,0.025073908,0.025759961
four thousand,fifteen,0.029160477,0.027316285,0.0268822
four thousand,sixteen,0.031417295,0.03222695,0.032337748
four thousand,seventeen,0.030694038,0.03402302,0.03618266
four thousand,eighteen,0.03848918,0.03841449,0.03766166
four thousand,nineteen,0.03178365,0.03433163,0.036460094
four thousand,twenty,0.033619735,0.033364818,0.034242075
four thousand,thirty,0.03399222,0.032373745,0.03192223
four thousand,forty,0.023152834,0.023028515,0.022564655
four thousand,fifty,0.034229625,0.03572728,0.036223736
four thousand,sixty,0.02710976,0.024908366,0.023652788
four thousand,seventy,0.028335307,0.030801408,0.03155252
four thousand,eighty,0.03306803,0.03430017,0.03471315
four thousand,ninety,0.027651927,0.027283527,0.02684954
four thousand,hundred,0.030193858,0.028902508,0.027990777
four thousand,thousand,0.035548903,0.033113573,0.032061644
four thousand,<unk>,0.029156316,0.030177712,0.030479975
four thousand,<start>,0.03530623,0.03792939,0.039821085
four thousand,<end>,0.031841192,0.03327283,0.033172995
