,,Time_0,Time_1,Time_2
seventeen,<pad>,0.021872824,0.021043442,
seventeen,one,0.023653109,0.02408602,
seventeen,two,0.028637301,0.026765527,
seventeen,three,0.033182666,0.034035854,
seventeen,four,0.027452085,0.028006954,
seventeen,five,0.034550413,0.04170651,
seventeen,six,0.035268858,0.0342901,
seventeen,seven,0.023871709,0.022687968,
seventeen,eight,0.031982053,0.029811846,
seventeen,nine,0.02753561,0.025201064,
seventeen,ten,0.028511701,0.028771399,
seventeen,eleven,0.035463456,0.03303832,
seventeen,twelve,0.030532988,0.03177546,
seventeen,thirteen,0.024275873,0.019704368,
seventeen,fourteen,0.025652386,0.025382433,
seventeen,fifteen,0.030218398,0.027214384,
seventeen,sixteen,0.032828245,0.03585256,
seventeen,seventeen,0.031519104,0.033784505,
seventeen,eighteen,0.039417565,0.038857892,
seventeen,nineteen,0.033075072,0.038487516,
seventeen,twenty,0.028490076,0.02829512,
seventeen,thirty,0.03407068,0.031593613,
seventeen,forty,0.02318512,0.02329667,
seventeen,fifty,0.03867325,0.040910494,
seventeen,sixty,0.030500276,0.027260922,
seventeen,seventy,0.030636318,0.03428295,
seventeen,eighty,0.030206265,0.029562872,
seventeen,ninety,0.026096743,0.026326349,
seventeen,hundred,0.024621407,0.024479829,
seventeen,thousand,0.04454118,0.043001495,
seventeen,<unk>,0.027088547,0.026897,
seventeen,<start>,0.03266898,0.034843788,
seventeen,<end>,0.029719966,0.028744765,
twenty eight,<pad>,0.022437373,0.021564094,0.021113481
twenty eight,one,0.023410138,0.023775844,0.024418384
twenty eight,two,0.0323552,0.031613965,0.029835355
twenty eight,three,0.033041388,0.03463777,0.034715474
twenty eight,four,0.032286897,0.032269835,0.033072382
twenty eight,five,0.02840508,0.03149097,0.032845844
twenty eight,six,0.03857977,0.03699866,0.035814688
twenty eight,seven,0.028283214,0.023558237,0.021470603
twenty eight,eight,0.03284585,0.03234306,0.032638066
twenty eight,nine,0.026086805,0.025227373,0.025311682
twenty eight,ten,0.028392844,0.029517284,0.029432036
twenty eight,eleven,0.027433196,0.02487631,0.023538318
twenty eight,twelve,0.035529893,0.03354841,0.03267566
twenty eight,thirteen,0.027611056,0.023484644,0.021991212
twenty eight,fourteen,0.025731158,0.025954627,0.025888953
twenty eight,fifteen,0.02862858,0.027741458,0.028354613
twenty eight,sixteen,0.031038446,0.03278246,0.03347535
twenty eight,seventeen,0.028624384,0.02998682,0.031267095
twenty eight,eighteen,0.03791316,0.043026116,0.044315834
twenty eight,nineteen,0.02933219,0.03297107,0.035448134
twenty eight,twenty,0.03277001,0.031591993,0.03181608
twenty eight,thirty,0.031963196,0.031237207,0.031251825
twenty eight,forty,0.022683136,0.023472074,0.023517208
twenty eight,fifty,0.039721567,0.042876687,0.044972192
twenty eight,sixty,0.027485685,0.025183704,0.023701318
twenty eight,seventy,0.026963862,0.027312873,0.02704643
twenty eight,eighty,0.031727575,0.03462808,0.03602632
twenty eight,ninety,0.028065631,0.027648516,0.027459908
twenty eight,hundred,0.030930169,0.030720804,0.03013246
twenty eight,thousand,0.036555074,0.033655465,0.03254489
twenty eight,<unk>,0.027199807,0.027025647,0.026529245
twenty eight,<start>,0.034968868,0.03614047,0.036854997
twenty eight,<end>,0.03099874,0.031137437,0.030523973
