,,Time_0,Time_1,Time_2,Time_3
twenty four,<pad>,9.086478e-05,0.00016092566,1.1002269e-05,
twenty four,one,0.01682592,0.013664523,0.00049645395,
twenty four,two,0.019694667,0.0009248528,2.1334314e-05,
twenty four,three,0.0044492865,0.00040765072,9.91296e-06,
twenty four,four,0.18367098,0.7400891,0.00824589,
twenty four,five,0.0037290016,0.00045716652,2.1227846e-05,
twenty four,six,0.0045420234,0.0011590583,1.4817291e-05,
twenty four,seven,0.0040823813,0.00044388822,1.0197731e-05,
twenty four,eight,0.0013731972,0.00025109758,1.4334579e-05,
twenty four,nine,0.0013682226,0.00019606453,6.136746e-06,
twenty four,ten,0.00019416845,9.76355e-05,3.4108155e-06,
twenty four,eleven,0.0001282598,7.90518e-05,5.8178443e-06,
twenty four,twelve,0.00038733493,6.97792e-05,1.6354553e-06,
twenty four,thirteen,0.00038662838,4.1943993e-05,2.17599e-06,
twenty four,fourteen,0.009962313,0.0008851922,1.3066129e-05,
twenty four,fifteen,0.0012256239,0.0012827916,4.552818e-05,
twenty four,sixteen,0.0039820704,0.0007079136,1.1518828e-05,
twenty four,seventeen,0.0004072826,0.000219788,1.0740528e-05,
twenty four,eighteen,0.00017422419,4.5362827e-05,3.4757034e-06,
twenty four,nineteen,0.0040036878,0.00096107635,2.0840684e-05,
twenty four,twenty,0.7066063,0.041150667,0.0006125187,
twenty four,thirty,0.0013504884,0.0005600333,9.588867e-06,
twenty four,forty,0.016131531,0.0014395339,2.0230114e-05,
twenty four,fifty,0.00058484013,0.0010710217,3.6636688e-05,
twenty four,sixty,0.0024040954,0.001033553,1.2945064e-05,
twenty four,seventy,0.0044716746,0.00061654294,2.9487688e-05,
twenty four,eighty,0.0019346394,0.0003418772,1.3756471e-05,
twenty four,ninety,0.00027024673,0.00013795808,5.195543e-06,
twenty four,hundred,0.0040375665,0.1061988,1.5359028e-05,
twenty four,thousand,0.00114612,0.0048958715,5.0742638e-06,
twenty four,<unk>,6.6291774e-05,0.00012259743,1.091207e-05,
twenty four,<start>,0.00021963465,0.00012006634,7.923625e-06,
twenty four,<end>,9.8492535e-05,0.080166586,0.9902507,
two hundred four,<pad>,9.035635e-06,2.35415e-06,0.00037609317,1.6171909e-05
two hundred four,one,0.0007377995,3.2059874e-05,0.0022994655,0.0011275277
two hundred four,two,0.9576196,0.0005983604,0.035932302,0.00021841285
two hundred four,three,0.0031194193,7.1040355e-05,0.00790744,0.0002806673
two hundred four,four,0.030645987,0.00024203489,0.010069053,0.00042735436
two hundred four,five,0.0013900187,0.0003949627,0.09651462,0.00061530015
two hundred four,six,0.0016771448,0.00033323898,0.0054163327,2.0702975e-05
two hundred four,seven,9.996917e-05,7.9161e-06,0.0005913473,1.7056656e-05
two hundred four,eight,9.446215e-05,4.007322e-06,0.00042561293,1.5026241e-05
two hundred four,nine,0.00031026278,2.5069565e-05,0.00072552334,1.941755e-05
two hundred four,ten,7.8039375e-05,1.6806976e-05,0.0009260678,1.9971949e-05
two hundred four,eleven,9.871431e-06,3.8840553e-06,0.0005594555,1.8407532e-05
two hundred four,twelve,2.426183e-05,8.892335e-06,0.00022437949,7.357661e-06
two hundred four,thirteen,3.701379e-05,3.6278097e-06,0.00048486268,1.570049e-05
two hundred four,fourteen,3.595329e-05,1.0908988e-05,0.00037620866,2.012999e-05
two hundred four,fifteen,0.0002138427,2.7315951e-05,0.0025033576,0.0001263339
two hundred four,sixteen,0.00010038495,1.2740841e-05,0.0004547706,1.0560963e-05
two hundred four,seventeen,4.7431382e-05,4.590869e-06,0.00022690708,1.1143894e-05
two hundred four,eighteen,3.492511e-05,4.8487022e-06,0.00044587418,1.1430456e-05
two hundred four,nineteen,0.00010978994,2.2029448e-05,0.0009074159,3.938394e-05
two hundred four,twenty,0.00032008474,0.0003145383,0.72981864,0.00051355886
two hundred four,thirty,0.00029577175,8.2130195e-05,0.0045615626,4.122539e-05
two hundred four,forty,0.0007041512,4.1460036e-05,0.0033356936,3.2131455e-05
two hundred four,fifty,9.6277676e-05,0.00012401538,0.011077743,5.9522845e-05
two hundred four,sixty,0.00022544841,0.00012947845,0.010064597,3.736478e-05
two hundred four,seventy,0.000729552,7.2725226e-05,0.005996355,8.174906e-05
two hundred four,eighty,0.0002803146,2.531109e-05,0.0013789728,2.6740587e-05
two hundred four,ninety,2.0445264e-05,5.9680733e-06,0.00073518185,1.6682763e-05
two hundred four,hundred,0.00045397473,0.96848553,0.049688317,0.00022814632
two hundred four,thousand,0.00044355655,0.028866272,0.001999558,1.3298135e-05
two hundred four,<unk>,8.314623e-06,3.8792723e-06,0.0004739704,4.1806725e-05
two hundred four,<start>,2.6066706e-05,3.143017e-06,0.00023593254,8.999057e-06
two hundred four,<end>,8.9080254e-07,1.8907047e-05,0.0132663725,0.9958605
