,,Time_0,Time_1,Time_2,Time_3,Time_4
one hundred five,<pad>,0.00015395929,6.7912324e-06,8.4419684e-05,7.856274e-06,
one hundred five,one,0.7880236,0.00024594646,0.0014950753,0.0002822466,
one hundred five,two,0.043183308,1.41393575e-05,0.00022169942,6.119795e-05,
one hundred five,three,0.012288691,1.4346208e-05,0.0001336819,2.7349874e-05,
one hundred five,four,0.037678793,4.9327347e-05,0.00016506834,4.2292257e-05,
one hundred five,five,0.03840509,0.0024142584,0.9172266,0.0431256,
one hundred five,six,0.038857285,0.00027957576,0.0004958825,1.4838928e-05,
one hundred five,seven,0.0012069085,7.394993e-06,4.8530375e-05,8.436176e-06,
one hundred five,eight,0.0010679491,1.1776372e-05,8.897995e-05,7.8119265e-06,
one hundred five,nine,0.0018176754,5.199074e-06,6.101253e-05,1.1249613e-05,
one hundred five,ten,0.00030892703,8.164632e-06,0.00010214451,1.7090402e-05,
one hundred five,eleven,9.948629e-05,1.2905493e-06,6.483358e-05,1.4235226e-05,
one hundred five,twelve,0.0007053884,5.4381435e-06,9.404046e-05,1.2521482e-05,
one hundred five,thirteen,0.000103212085,4.9214927e-06,9.1266906e-05,1.7984135e-05,
one hundred five,fourteen,0.0008085552,4.8791107e-06,8.379468e-05,1.2666037e-05,
one hundred five,fifteen,0.00101679,8.862283e-05,0.00069646316,0.000109798144,
one hundred five,sixteen,0.0014914614,2.11929e-05,0.00015964708,1.4791695e-05,
one hundred five,seventeen,0.00029793318,4.0019427e-06,7.180516e-05,5.148194e-06,
one hundred five,eighteen,0.00065111433,1.0487315e-05,0.00012569634,2.0815341e-05,
one hundred five,nineteen,0.004832736,3.335552e-05,0.00017106917,7.933388e-06,
one hundred five,twenty,0.0022843678,8.2038416e-05,0.015257433,7.72301e-05,
one hundred five,thirty,0.0032516299,0.0012883551,0.026561366,0.00026065306,
one hundred five,forty,0.006710645,0.0011571621,0.020379893,0.000363726,
one hundred five,fifty,0.00068278087,0.00013614043,0.004703882,0.00014042178,
one hundred five,sixty,0.0010619444,0.00011908492,0.0030512698,0.000121295554,
one hundred five,seventy,0.0011925979,4.5100285e-05,0.0005169555,7.535197e-05,
one hundred five,eighty,0.0016787634,3.8755065e-06,5.3352313e-05,6.163274e-06,
one hundred five,ninety,0.00014101513,2.7471658e-06,6.4436856e-05,2.1419746e-06,
one hundred five,hundred,0.008448958,0.9923631,0.003051047,5.9647788e-05,
one hundred five,thousand,0.0012564216,0.0015445251,0.00016862173,6.7568685e-06,
one hundred five,<unk>,0.00016973779,4.2164984e-06,0.00013915864,1.2384363e-05,
one hundred five,<start>,0.00011779244,4.1615563e-06,5.6256453e-05,8.152228e-06,
one hundred five,<end>,4.312611e-06,1.8384095e-05,0.004314274,0.9550443,
one hundred twenty five,<pad>,1.1778576e-05,3.0447188e-06,0.000112514725,4.1418374e-05,5.2095055e-07
one hundred twenty five,one,0.9769195,0.0005600095,0.008508737,0.00846586,2.5497347e-05
one hundred twenty five,two,0.0074381824,1.5580703e-05,0.00077546673,0.0004198683,4.782949e-06
one hundred twenty five,three,0.00095890375,6.4882056e-06,0.00032701308,0.0003372966,2.4933283e-06
one hundred twenty five,four,0.0039969,5.052675e-05,0.0005810057,0.0003649981,4.1158637e-06
one hundred twenty five,five,0.0029920326,0.00022363057,0.17340708,0.51464814,0.00044372215
one hundred twenty five,six,0.0013622234,7.361519e-05,0.00063227164,8.97106e-05,4.591396e-07
one hundred twenty five,seven,0.00039799127,8.54446e-06,0.00019399724,0.00012059971,1.0091217e-06
one hundred twenty five,eight,0.00011232301,7.631738e-06,0.0001943083,5.1033145e-05,4.251765e-07
one hundred twenty five,nine,0.00016397885,4.8236343e-06,0.00016746717,0.00010762695,1.0223293e-06
one hundred twenty five,ten,2.7949302e-05,4.4264752e-06,0.00016731457,0.00011404766,8.152306e-07
one hundred twenty five,eleven,1.1708578e-05,8.928471e-07,0.00012223123,6.685534e-05,1.0931091e-06
one hundred twenty five,twelve,7.962228e-05,3.1718996e-06,0.00016864322,7.185957e-05,6.8101036e-07
one hundred twenty five,thirteen,1.3853878e-05,3.09044e-06,0.00012701725,0.00010236053,1.149325e-06
one hundred twenty five,fourteen,0.0001204988,2.8518514e-06,0.00015779432,7.563942e-05,1.1293212e-06
one hundred twenty five,fifteen,9.9901576e-05,4.174231e-05,0.0010633558,0.0007198935,8.0354175e-06
