,,Time_0,Time_1,Time_2
one hundred,<pad>,-0.38500187,-0.18146232,-0.18266204
one hundred,one,3.1430936,-0.18076925,-0.18000735
one hundred,two,3.2731473,-0.17967136,-0.08722483
one hundred,three,0.00084590813,-0.18137704,-0.18240267
one hundred,four,0.26395705,-0.18117942,-0.1820733
one hundred,five,-0.094003126,-0.1807079,-0.1772374
one hundred,six,2.9761593,-0.17835279,-0.18152654
one hundred,seven,-0.37876454,-0.18143348,-0.1823761
one hundred,eight,-0.3723556,-0.18135442,-0.18244867
one hundred,nine,-0.35067207,-0.18143202,-0.18257216
one hundred,ten,-0.38268813,-0.18141156,-0.18228695
one hundred,eleven,-0.38523453,-0.18146662,-0.18269652
one hundred,twelve,-0.38862467,-0.18145357,-0.18268283
one hundred,thirteen,-0.38548267,-0.1814441,-0.18262213
one hundred,fourteen,-0.3669505,-0.18146476,-0.1826059
one hundred,fifteen,-0.3821101,-0.18140683,-0.18242726
one hundred,sixteen,-0.275399,-0.18142587,-0.1826359
one hundred,seventeen,-0.38776475,-0.18146202,-0.18268405
one hundred,eighteen,-0.38323262,-0.18144198,-0.18219686
one hundred,nineteen,-0.37296155,-0.18145886,-0.18265302
one hundred,twenty,-0.37702352,-0.18145321,-0.18076591
one hundred,thirty,-0.37272418,-0.18133713,-0.18243676
one hundred,forty,-0.29514763,-0.1810355,-0.18185112
one hundred,fifty,-0.37329596,-0.18050288,-0.17482674
one hundred,sixty,-0.29393235,-0.18020032,-0.17419149
one hundred,seventy,-0.33364496,-0.17754635,-0.121822625
one hundred,eighty,-0.3628102,-0.18143773,-0.18256795
one hundred,ninety,-0.3815601,-0.1814439,-0.18267539
one hundred,hundred,-0.12884825,5.6553087,-0.18137002
one hundred,thousand,-0.2828336,-0.044679917,-0.18216002
one hundred,<unk>,-0.38646466,-0.18145119,-0.18247801
one hundred,<start>,-0.38766015,-0.18147057,-0.18266828
one hundred,<end>,-0.39001247,-0.18057422,5.655837
one thousand,<pad>,-0.17798439,-0.24398431,-0.18644932
one thousand,one,5.656814,0.35717404,0.0937806
one thousand,two,-0.17471768,-0.24096115,-0.1784598
one thousand,three,-0.15666062,-0.24052203,-0.18608238
one thousand,four,-0.17420782,-0.23761536,-0.1854247
one thousand,five,-0.17760724,-0.24066073,-0.18267092
one thousand,six,-0.17630155,-0.2258655,-0.18500894
one thousand,seven,-0.17785445,-0.24321234,-0.18620971
one thousand,eight,-0.17793967,-0.24345209,-0.18648392
one thousand,nine,-0.1775657,-0.24324946,-0.18619709
one thousand,ten,-0.17797701,-0.24386008,-0.18651384
one thousand,eleven,-0.17800663,-0.24418443,-0.18663242
one thousand,twelve,-0.17800355,-0.24377789,-0.18655291
one thousand,thirteen,-0.17797656,-0.243827,-0.1864855
one thousand,fourteen,-0.177881,-0.24406822,-0.18649513
one thousand,fifteen,-0.17783706,-0.24245529,-0.18585904
one thousand,sixteen,-0.17773932,-0.24354579,-0.1865035
one thousand,seventeen,-0.17799473,-0.24393477,-0.18651538
one thousand,eighteen,-0.17799836,-0.24393275,-0.18647508
one thousand,nineteen,-0.17796455,-0.24413769,-0.18657814
one thousand,twenty,-0.17779148,-0.24154706,-0.18316664
one thousand,thirty,-0.17789201,-0.24215178,-0.18606366
one thousand,forty,-0.17779252,-0.2391085,-0.18512976
one thousand,fifty,-0.17796014,-0.239927,-0.18409216
one thousand,sixty,-0.17786202,-0.2372576,-0.17750762
one thousand,seventy,-0.177621,-0.23297697,-0.18345936
one thousand,eighty,-0.17792006,-0.24358976,-0.18637262
one thousand,ninety,-0.17799649,-0.24399447,-0.18660724
one thousand,hundred,-0.17704909,1.4716315,-0.1861377
one thousand,thousand,-0.17272365,5.3825235,-0.18489224
one thousand,<unk>,-0.17798713,-0.24408592,-0.18647474
one thousand,<start>,-0.17800084,-0.24416944,-0.18665008
one thousand,<end>,-0.17799951,-0.20527302,5.650371
