,,Time_0,Time_1,Time_2,Time_3
two thousand three,<pad>,-0.1879784,-0.17934,-0.27557975,-0.17853922
two thousand three,one,-0.17480966,-0.17918262,-0.26235437,-0.1774769
two thousand three,two,5.649699,-0.17457162,5.146547,-0.13742825
two thousand three,three,0.10566978,-0.17874448,-0.25571287,-0.17819051
two thousand three,four,-0.15651576,-0.1791436,-0.27234268,-0.1785136
two thousand three,five,-0.18174048,-0.17662412,2.1287935,-0.17249024
two thousand three,six,-0.18011463,-0.17513888,0.18272644,-0.17830543
two thousand three,seven,-0.187878,-0.17931697,-0.27035508,-0.17847434
two thousand three,eight,-0.18790863,-0.17930883,-0.272797,-0.17845498
two thousand three,nine,-0.18754251,-0.17933576,-0.27484205,-0.17854035
two thousand three,ten,-0.18799257,-0.17933798,-0.27525172,-0.17851165
two thousand three,eleven,-0.18807435,-0.17934494,-0.2758855,-0.1785387
two thousand three,twelve,-0.18810187,-0.17932944,-0.27500138,-0.17849977
two thousand three,thirteen,-0.18793853,-0.17932448,-0.27384502,-0.17852882
two thousand three,fourteen,-0.1878264,-0.1793473,-0.27577984,-0.17853917
two thousand three,fifteen,-0.18793438,-0.17932792,-0.27264285,-0.17853175
two thousand three,sixteen,-0.1878193,-0.17933561,-0.27429387,-0.17850369
two thousand three,seventeen,-0.18810445,-0.17933896,-0.27562678,-0.17855248
two thousand three,eighteen,-0.18792462,-0.17933258,-0.27458006,-0.17844032
two thousand three,nineteen,-0.18794084,-0.17934836,-0.27557757,-0.17855006
two thousand three,twenty,-0.18718746,-0.17922564,-0.07438554,-0.1772172
two thousand three,thirty,-0.18779592,-0.17927219,-0.26618585,-0.17846219
two thousand three,forty,-0.18796048,-0.17928243,-0.26768962,-0.17841244
two thousand three,fifty,-0.18801594,-0.17928946,-0.26957142,-0.17845392
two thousand three,sixty,-0.18791853,-0.17922333,-0.16721089,-0.17742583
two thousand three,seventy,-0.18715248,-0.179063,-0.25502327,-0.17808963
two thousand three,eighty,-0.1880024,-0.17933702,-0.27498502,-0.17853433
two thousand three,ninety,-0.18802819,-0.1793391,-0.27605,-0.17854255
two thousand three,hundred,-0.1875159,-0.11034408,-0.12360077,-0.17471385
two thousand three,thousand,-0.17735836,5.6564603,-0.088229485,-0.17825451
two thousand three,<unk>,-0.18810916,-0.17934714,-0.275555,-0.1784323
two thousand three,<start>,-0.18801342,-0.17933458,-0.27465367,-0.17856458
two thousand three,<end>,-0.1881653,-0.17932765,-0.21245761,5.6567135
two thousand thirty,<pad>,-0.21182202,-0.17977017,-0.25492138,-0.19253984
two thousand thirty,one,-0.19518945,-0.1796632,-0.24595779,-0.18570167
two thousand thirty,two,5.579572,-0.17849137,0.80272543,-0.09961827
two thousand thirty,three,0.74126625,-0.17905363,-0.2292984,-0.18870203
two thousand thirty,four,-0.03603023,-0.17950036,-0.24978533,-0.1920101
two thousand thirty,five,-0.1989065,-0.17625333,5.5310073,-0.12740466
two thousand thirty,six,-0.19286126,-0.1758186,0.28841957,-0.19007844
two thousand thirty,seven,-0.21171893,-0.17976163,-0.2525238,-0.19228958
two thousand thirty,eight,-0.21151584,-0.17974038,-0.25244612,-0.1916789
two thousand thirty,nine,-0.2108019,-0.17976442,-0.25415453,-0.19256666
two thousand thirty,ten,-0.21185695,-0.17976753,-0.25410467,-0.19229987
two thousand thirty,eleven,-0.21201539,-0.17977354,-0.25504223,-0.19250716
two thousand thirty,twelve,-0.21210872,-0.17976397,-0.25425217,-0.19225314
two thousand thirty,thirteen,-0.21184906,-0.17975816,-0.25269693,-0.19223438
two thousand thirty,fourteen,-0.21148963,-0.17977583,-0.25479677,-0.19259073
two thousand thirty,fifteen,-0.21182509,-0.17976162,-0.25034204,-0.19203308
two thousand thirty,sixteen,-0.21172771,-0.17976952,-0.2543319,-0.19244681
two thousand thirty,seventeen,-0.21206848,-0.17976868,-0.25447324,-0.19245793
two thousand thirty,eighteen,-0.2116947,-0.17976083,-0.2539588,-0.1920788
two thousand thirty,nineteen,-0.21183446,-0.1797773,-0.25504202,-0.19269142
two thousand thirty,twenty,-0.21094294,-0.17968324,0.036810372,-0.15539959
two thousand thirty,thirty,-0.21148375,-0.17969416,-0.2421779,-0.19177458
two thousand thirty,forty,-0.21187659,-0.1797248,-0.24566182,-0.19087963
two thousand thirty,fifty,-0.21187165,-0.17971303,-0.24602118,-0.19108938
two thousand thirty,sixty,-0.21190637,-0.17972405,-0.20327546,-0.1864293
two thousand thirty,seventy,-0.21066515,-0.1794645,-0.22618611,-0.18681212
two thousand thirty,eighty,-0.21187565,-0.17976546,-0.25346112,-0.19220898
two thousand thirty,ninety,-0.21188979,-0.17976952,-0.2552699,-0.19264029
two thousand thirty,hundred,-0.21121252,-0.0939043,0.09362755,0.08858673
two thousand thirty,thousand,-0.19360933,5.6562448,-0.049036786,-0.19047028
two thousand thirty,<unk>,-0.21211253,-0.17977628,-0.2548663,-0.19169971
two thousand thirty,<start>,-0.21186203,-0.17976113,-0.25278798,-0.19254112
two thousand thirty,<end>,-0.2122132,-0.17977089,-0.245718,5.649542
