,,Time_0,Time_1,Time_2
eleven,<pad>,2.0627901e-06,2.4496861e-05,4.446676e-06
eleven,one,0.9975051,0.5381055,0.03329024
eleven,two,5.67091e-05,0.00014445496,2.1813208e-05
eleven,three,4.9362752e-05,0.00021752727,1.3778991e-05
eleven,four,0.0002629021,0.00035594727,5.1210693e-05
eleven,five,0.0007516681,0.0007208221,4.128105e-05
eleven,six,5.0940766e-05,0.00013641118,3.2881928e-06
eleven,seven,0.00013549671,0.0007484682,2.9278683e-05
eleven,eight,2.008269e-05,7.0359834e-05,5.090269e-06
eleven,nine,1.3653514e-05,0.00011372738,8.813282e-06
eleven,ten,5.9625263e-06,6.433059e-05,6.0032676e-06
eleven,eleven,9.5190435e-06,4.691899e-05,4.8938355e-06
eleven,twelve,7.743615e-06,6.389038e-05,9.507744e-06
eleven,thirteen,4.26129e-06,3.0912703e-05,4.846628e-06
eleven,fourteen,6.901263e-05,0.0003530109,3.0259005e-05
eleven,fifteen,0.0002664093,0.0032000828,0.00018880253
eleven,sixteen,3.4771627e-05,0.00012898583,7.6304395e-06
eleven,seventeen,4.179706e-06,1.5959273e-05,1.7409949e-06
eleven,eighteen,2.4304911e-06,5.9267797e-05,6.042044e-06
eleven,nineteen,5.1092466e-05,0.00035000933,2.2655104e-05
eleven,twenty,8.4421e-05,0.0025775847,0.00029601343
eleven,thirty,2.4247554e-05,0.00031721996,2.6844167e-05
eleven,forty,0.00014216058,0.006018138,0.00019565593
eleven,fifty,8.61559e-06,0.00060888403,6.7739704e-05
eleven,sixty,1.3958489e-05,0.00059084245,4.810106e-05
eleven,seventy,4.3797918e-05,0.0020612064,0.00018955197
eleven,eighty,9.722263e-06,0.0002120254,1.913883e-05
eleven,ninety,1.5857509e-06,2.740289e-05,2.4538665e-06
eleven,hundred,0.00033623824,0.36238492,5.5967415e-05
eleven,thousand,2.5410227e-05,0.0017165814,6.8227737e-06
eleven,<unk>,1.6592999e-06,2.55208e-05,3.862212e-06
eleven,<start>,3.1428847e-06,6.338418e-05,7.465796e-06
eleven,<end>,2.0231546e-06,0.07844518,0.9653286
twenty four,<pad>,5.8055717e-05,0.00020745117,7.4247646e-06
twenty four,one,0.021622589,0.07728946,0.0007058839
twenty four,two,0.020007405,0.0046365983,7.2935516e-05
twenty four,three,0.0013881029,0.002265841,2.4103567e-05
twenty four,four,0.003384403,0.49993807,0.007011074
twenty four,five,0.0020198599,0.003760843,6.870286e-05
twenty four,six,0.0015872949,0.0017573625,1.2303654e-05
twenty four,seven,0.00038985608,0.00092669093,1.6473976e-05
twenty four,eight,0.00041543524,0.0003344153,4.8085776e-06
twenty four,nine,0.00035777356,0.00087682717,1.8123015e-05
twenty four,ten,3.520038e-05,0.00033411817,7.5115186e-06
twenty four,eleven,4.3965745e-05,0.0004122849,1.9950665e-05
twenty four,twelve,4.1020856e-05,0.00027631613,7.544623e-06
twenty four,thirteen,2.2308992e-05,0.00024692275,9.038397e-06
twenty four,fourteen,0.0009690982,0.002925426,6.663274e-05
twenty four,fifteen,0.00025838971,0.002779034,8.411607e-05
twenty four,sixteen,0.00039984434,0.0010623258,2.5400263e-05
twenty four,seventeen,4.997527e-05,0.00017744536,4.881843e-06
twenty four,eighteen,5.1051768e-05,0.00046940809,8.155115e-06
twenty four,nineteen,0.00035628033,0.0014345912,1.9369312e-05
twenty four,twenty,0.9414409,0.09129922,0.0015310111
twenty four,thirty,0.00055685476,0.0018035002,3.8778562e-05
twenty four,forty,0.0009692341,0.008623467,7.855247e-05
twenty four,fifty,9.435998e-05,0.0010738047,5.7538105e-05
twenty four,sixty,0.0008740719,0.0022849343,3.7933147e-05
twenty four,seventy,0.0012476972,0.010462734,0.00021735394
twenty four,eighty,0.0005516792,0.0014452919,3.516882e-05
twenty four,ninety,4.086081e-05,0.00035842898,1.0253467e-05
twenty four,hundred,0.00048137613,0.17281006,2.1587575e-05
twenty four,thousand,0.000149854,0.008827276,1.2494622e-05
twenty four,<unk>,9.446217e-05,0.00019924212,7.973293e-06
twenty four,<start>,2.9017574e-05,0.00022114327,8.862151e-06
twenty four,<end>,1.1768542e-05,0.098479584,0.9897479
