,,Time_0,Time_1,Time_2
nineteen,<pad>,0.0012828095,1.773805e-05,
nineteen,one,0.21419212,0.0012800326,
nineteen,two,0.030819787,5.3008436e-05,
nineteen,three,0.010366538,3.6578207e-05,
nineteen,four,0.024856813,0.00019942009,
nineteen,five,0.0152587285,0.00028453348,
nineteen,six,0.0059702853,7.72549e-05,
nineteen,seven,0.009231486,3.9500188e-05,
nineteen,eight,0.016045429,7.983627e-05,
nineteen,nine,0.016917389,9.116283e-05,
nineteen,ten,0.001264455,2.232248e-05,
nineteen,eleven,0.00082432374,1.3451637e-05,
nineteen,twelve,0.0007042941,1.2863801e-05,
nineteen,thirteen,0.00065671914,6.4085943e-06,
nineteen,fourteen,0.009536071,5.3070347e-05,
nineteen,fifteen,0.009088667,0.0001419494,
nineteen,sixteen,0.06979631,0.00030357082,
nineteen,seventeen,0.0003271081,1.1574303e-05,
nineteen,eighteen,0.0011731723,1.1792651e-05,
nineteen,nineteen,0.447736,0.00016851861,
nineteen,twenty,0.023325343,0.0001375106,
nineteen,thirty,0.008695653,0.00012795987,
nineteen,forty,0.007628534,0.00015218233,
nineteen,fifty,0.0006994157,1.2095342e-05,
nineteen,sixty,0.01659596,0.002658535,
nineteen,seventy,0.010945236,4.9641385e-05,
nineteen,eighty,0.0071344646,7.079735e-05,
nineteen,ninety,0.0014669949,1.5635393e-05,
nineteen,hundred,0.027104322,0.0031240026,
nineteen,thousand,0.0016364424,0.00025303915,
nineteen,<unk>,0.0010158112,1.00368525e-05,
nineteen,<start>,0.00075666205,1.5370617e-05,
nineteen,<end>,0.006946624,0.9904688,
one hundred nine,<pad>,0.00042617114,1.2199893e-05,8.334182e-05
one hundred nine,one,0.8254531,0.0009002958,0.0068235863
one hundred nine,two,0.020822879,7.282003e-05,0.00023495326
one hundred nine,three,0.006835976,4.071905e-05,0.00021048423
one hundred nine,four,0.04641946,7.6843266e-05,0.00071272504
one hundred nine,five,0.03241177,0.00026553118,0.0043529514
one hundred nine,six,0.0064376593,0.00011382167,0.00030752996
one hundred nine,seven,0.0010519695,1.368296e-05,0.0001278335
one hundred nine,eight,0.0013777461,2.0582558e-05,0.00013017294
one hundred nine,nine,0.001847422,2.2602177e-05,0.00020718855
one hundred nine,ten,0.00043722658,5.2613136e-06,5.2667598e-05
one hundred nine,eleven,0.00023525735,1.21861485e-05,8.342301e-05
one hundred nine,twelve,0.00018653869,7.1534623e-06,0.00016336796
one hundred nine,thirteen,0.00023886391,2.6783025e-06,2.0841973e-05
one hundred nine,fourteen,0.0008161171,4.049664e-05,0.00017707671
one hundred nine,fifteen,0.0023438865,0.00018754123,0.0031174477
one hundred nine,sixteen,0.003497821,5.073312e-05,0.00025957052
one hundred nine,seventeen,7.8823585e-05,6.630728e-06,5.9607515e-05
one hundred nine,eighteen,0.0004824102,2.5662648e-05,0.00016109216
one hundred nine,nineteen,0.004449555,1.7124234e-05,4.5480137e-05
one hundred nine,twenty,0.0013142747,5.3941814e-05,0.004300251
one hundred nine,thirty,0.0057788314,0.0029168415,0.009876494
one hundred nine,forty,0.002791862,0.00028920165,0.0008742686
one hundred nine,fifty,0.00053928985,6.2289895e-05,0.0031791977
one hundred nine,sixty,0.0026701735,0.000261786,0.0050559836
one hundred nine,seventy,0.0024930683,8.670838e-05,0.0006186222
one hundred nine,eighty,0.001778296,1.3592064e-05,6.4040956e-05
one hundred nine,ninety,0.00023918852,1.3222629e-05,0.000108626315
one hundred nine,hundred,0.023970397,0.9926577,0.0008590479
one hundred nine,thousand,0.0019225487,0.001039616,4.8572492e-05
one hundred nine,<unk>,0.00039078956,1.4715781e-05,6.319479e-05
one hundred nine,<start>,0.00024231424,1.2836484e-05,7.568332e-05
one hundred nine,<end>,1.8509418e-05,0.00068312645,0.95754486
