,,Time_0,Time_1,Time_2
three hundred six,<pad>,4.1599724e-05,7.073072e-05,0.00032116144
three hundred six,one,0.0008371297,0.00022471018,0.001881852
three hundred six,two,0.0042884895,0.00024028993,0.00046271994
three hundred six,three,0.9724698,0.006094172,0.005079121
three hundred six,four,0.0057771257,0.00039446572,0.0023059188
three hundred six,five,0.004972572,0.0028800273,0.029207263
three hundred six,six,0.004123516,0.0017383585,0.0031013214
three hundred six,seven,0.00021742926,4.5173776e-05,0.00018982492
three hundred six,eight,0.00041550506,0.00011989218,0.0004557141
three hundred six,nine,0.00019717403,7.229303e-05,0.00027583592
three hundred six,ten,3.4249333e-05,1.7846914e-05,9.5307885e-05
three hundred six,eleven,3.9623254e-05,2.6123913e-05,0.00016226695
three hundred six,twelve,4.3728138e-05,1.5779013e-05,0.00012687816
three hundred six,thirteen,4.26137e-05,1.647984e-05,4.1153493e-05
three hundred six,fourteen,0.00015186393,0.000121888486,0.00024771513
three hundred six,fifteen,0.00030023672,0.00084245234,0.006224342
three hundred six,sixteen,0.00026007046,0.00010574315,0.00025653225
three hundred six,seventeen,9.541202e-06,4.7304115e-05,0.00022063463
three hundred six,eighteen,8.9180554e-05,7.326157e-05,0.00021883643
three hundred six,nineteen,0.00032914698,3.9698138e-05,4.4040236e-05
three hundred six,twenty,0.00014144319,0.0002818704,0.019617954
three hundred six,thirty,0.0008908386,0.0007110517,0.0010965212
three hundred six,forty,7.221441e-05,0.00023484004,0.0006007592
three hundred six,fifty,7.666356e-05,0.00014433208,0.0019884813
three hundred six,sixty,7.8423895e-05,0.00036221158,0.0032701937
three hundred six,seventy,0.0007095398,0.00011602686,0.00058375025
three hundred six,eighty,0.0005263162,7.8614845e-05,0.00022835673
three hundred six,ninety,9.7529126e-05,5.9024005e-05,0.00018062368
three hundred six,hundred,0.0023745652,0.96499944,0.001623517
three hundred six,thousand,0.00025132197,0.017559605,0.0002688238
three hundred six,<unk>,4.9519906e-05,9.382835e-05,0.00013742226
three hundred six,<start>,8.489015e-05,8.532836e-05,0.00019005696
three hundred six,<end>,6.3596067e-06,0.0020871006,0.9192949
three hundred sixty,<pad>,7.522217e-05,4.980889e-05,0.0011725755
three hundred sixty,one,0.00078415486,0.00011517978,0.011320825
three hundred sixty,two,0.016754208,0.00033714934,0.0044433787
three hundred sixty,three,0.9452907,0.0013944764,0.01575291
three hundred sixty,four,0.014853239,0.00013257819,0.005583303
three hundred sixty,five,0.00636732,0.0008555656,0.054640144
three hundred sixty,six,0.0050133434,0.0014899082,0.020316612
three hundred sixty,seven,0.00029923551,2.4119106e-05,0.0010114762
three hundred sixty,eight,0.0008518222,5.8864323e-05,0.001790248
three hundred sixty,nine,0.0003470718,3.8543654e-05,0.0011077027
three hundred sixty,ten,6.660801e-05,1.5336505e-05,0.00056400406
three hundred sixty,eleven,6.5709755e-05,2.812123e-05,0.00094866415
three hundred sixty,twelve,6.0235958e-05,1.0658733e-05,0.00059053174
three hundred sixty,thirteen,8.6094886e-05,1.0336899e-05,0.0001723161
three hundred sixty,fourteen,0.00026186,7.0173366e-05,0.0011922644
three hundred sixty,fifteen,0.00052545953,0.00021233529,0.008298808
three hundred sixty,sixteen,0.00043208903,7.724129e-05,0.001003533
three hundred sixty,seventeen,1.3700765e-05,2.6790303e-05,0.0006384181
three hundred sixty,eighteen,0.00021289515,4.3430624e-05,0.00078103814
three hundred sixty,nineteen,0.0006566234,4.516492e-05,0.00035056385
three hundred sixty,twenty,0.00041818223,0.00021504732,0.17359853
three hundred sixty,thirty,0.001007306,0.00028711077,0.0058423188
three hundred sixty,forty,0.00014429791,0.00020537106,0.0038044727
three hundred sixty,fifty,0.00013229642,0.0001459313,0.021040142
three hundred sixty,sixty,0.00015159429,0.0020814647,0.23261578
three hundred sixty,seventy,0.0012670122,0.00014847783,0.005555699
three hundred sixty,eighty,0.0006761417,6.0858118e-05,0.0016124692
three hundred sixty,ninety,0.0001369385,2.9547455e-05,0.00070722634
three hundred sixty,hundred,0.0024193253,0.9788326,0.010817876
three hundred sixty,thousand,0.00042284757,0.01262876,0.0010011328
three hundred sixty,<unk>,8.557615e-05,4.939154e-05,0.0005478203
three hundred sixty,<start>,0.00011605272,4.244345e-05,0.0008008806
three hundred sixty,<end>,4.995096e-06,0.00023720175,0.41037655
