,,Time_0,Time_1,Time_2,Time_3,Time_4
one hundred five,<pad>,-0.20939219,-0.17705376,-0.32703426,-0.177913,
one hundred five,one,5.6282563,-0.17669202,-0.2779734,-0.17714043,
one hundred five,two,0.21733668,-0.17701583,-0.32646585,-0.17783627,
one hundred five,three,-0.18623608,-0.17689915,-0.29365838,-0.17769296,
one hundred five,four,0.20586684,-0.17676221,-0.29096037,-0.17770019,
one hundred five,five,-0.10710737,-0.17527895,5.1164484,-0.14546478,
one hundred five,six,-0.1640524,-0.17701446,-0.32239193,-0.17791748,
one hundred five,seven,-0.20712353,-0.17703687,-0.33260372,-0.17791148,
one hundred five,eight,-0.20898438,-0.17706223,-0.33998278,-0.17794612,
one hundred five,nine,-0.20637974,-0.1770655,-0.33381853,-0.17790338,
one hundred five,ten,-0.21200277,-0.17706572,-0.33525026,-0.17791292,
one hundred five,eleven,-0.21129121,-0.1770646,-0.3361492,-0.17793444,
one hundred five,twelve,-0.21136782,-0.17706354,-0.33221954,-0.17793255,
one hundred five,thirteen,-0.21129407,-0.177068,-0.33833534,-0.17795801,
one hundred five,fourteen,-0.2093703,-0.1770621,-0.33844826,-0.1779413,
one hundred five,fifteen,-0.20834577,-0.17702644,-0.3067984,-0.177733,
one hundred five,sixteen,-0.20545387,-0.17705677,-0.3364743,-0.17791472,
one hundred five,seventeen,-0.21097186,-0.17706558,-0.33740106,-0.17791887,
one hundred five,eighteen,-0.211548,-0.17706834,-0.3404293,-0.17795901,
one hundred five,nineteen,-0.18907908,-0.17703433,-0.32974774,-0.1779522,
one hundred five,twenty,-0.2072076,-0.17701982,1.3018258,-0.17786492,
one hundred five,thirty,-0.20610273,-0.1761355,1.5723083,-0.17723522,
one hundred five,forty,-0.20300515,-0.17631072,-0.038422376,-0.17767395,
one hundred five,fifty,-0.21025148,-0.17701839,-0.04535656,-0.1770981,
one hundred five,sixty,-0.20010145,-0.17593624,0.22070448,-0.17757101,
one hundred five,seventy,-0.2062794,-0.17695494,-0.03873414,-0.17766944,
one hundred five,eighty,-0.20518038,-0.17706,-0.33031943,-0.1778469,
one hundred five,ninety,-0.2115762,-0.1770637,-0.33617008,-0.17792131,
one hundred five,hundred,-0.1871095,5.656853,-0.12390721,-0.17750785,
one hundred five,thousand,-0.20999013,-0.17373331,-0.3341613,-0.17794189,
one hundred five,<unk>,-0.2109925,-0.17706713,-0.34046814,-0.17795002,
one hundred five,<start>,-0.21137181,-0.17705363,-0.32920894,-0.17790355,
one hundred five,<end>,-0.21229063,-0.17704296,-0.11839654,5.6567674,
