,,Time_0,Time_1
five,<pad>,-0.19604072,-0.17678021
five,one,-0.18734333,-0.17677362
five,two,-0.19045705,-0.17677602
five,three,0.21923378,-0.17677775
five,four,-0.19259696,-0.17677748
five,five,5.6423383,-0.17675072
five,six,-0.18846089,-0.17677736
five,seven,-0.19195525,-0.17677921
five,eight,-0.18087237,-0.1767797
five,nine,-0.18887042,-0.17677906
five,ten,-0.1964827,-0.17678015
five,eleven,-0.19612637,-0.17678003
five,twelve,-0.19615267,-0.17678003
five,thirteen,-0.19637546,-0.17678024
five,fourteen,-0.19369993,-0.17677997
five,fifteen,-0.17970054,-0.17676115
five,sixteen,-0.18787263,-0.17677975
five,seventeen,-0.19580463,-0.17677997
five,eighteen,-0.19634858,-0.17678021
five,nineteen,-0.19354512,-0.17678002
five,twenty,-0.19370957,-0.17677742
five,thirty,-0.18479379,-0.17677854
five,forty,-0.19217011,-0.17677845
five,fifty,-0.1962412,-0.1767798
five,sixty,-0.19058661,-0.17677769
five,seventy,-0.1820062,-0.17677677
five,eighty,-0.19081803,-0.17677917
five,ninety,-0.19617811,-0.1767801
five,hundred,-0.19458246,-0.17675976
five,thousand,-0.19315019,-0.17677435
five,<unk>,-0.19617252,-0.17678005
five,<start>,-0.19528873,-0.17677961
five,<end>,-0.107168674,5.656854
fifteen,<pad>,-0.2748012,-0.17752631
fifteen,one,0.60038894,-0.17614414
fifteen,two,-0.23429494,-0.17744473
fifteen,three,0.4376199,-0.17731105
fifteen,four,-0.16776548,-0.17709953
fifteen,five,-0.04665656,-0.17684725
fifteen,six,-0.25697637,-0.17743956
fifteen,seven,-0.26904452,-0.17746702
fifteen,eight,-0.2744312,-0.17752843
fifteen,nine,-0.26657602,-0.17751746
fifteen,ten,-0.2747678,-0.17750953
fifteen,eleven,-0.27830738,-0.17752706
fifteen,twelve,-0.27891195,-0.17752251
fifteen,thirteen,-0.27674302,-0.17753503
fifteen,fourteen,-0.21729644,-0.17749454
fifteen,fifteen,5.536,-0.17047991
fifteen,sixteen,-0.21027005,-0.17749469
fifteen,seventeen,-0.27121025,-0.17751592
fifteen,eighteen,-0.2727536,-0.17753822
fifteen,nineteen,-0.008924801,-0.17749727
fifteen,twenty,-0.1773219,-0.17697704
fifteen,thirty,0.25090235,-0.17659049
fifteen,forty,-0.2477356,-0.17697516
fifteen,fifty,-0.26550514,-0.17742231
fifteen,sixty,-0.26372945,-0.17749004
fifteen,seventy,-0.12854752,-0.17721005
fifteen,eighty,-0.2697839,-0.17750177
fifteen,ninety,-0.276319,-0.17753026
fifteen,hundred,-0.24825196,-0.16659704
fifteen,thousand,-0.2625418,-0.1770862
fifteen,<unk>,-0.27301493,-0.17752029
fifteen,<start>,-0.27342597,-0.17750002
fifteen,<end>,-0.25900188,5.656841
