,,Time_0,Time_1,Time_2,Time_3,Time_4
three hundred seven,<pad>,0.032325666,0.034033787,0.03484736,0.035025883,
three hundred seven,one,0.031318992,0.030321015,0.030128883,0.030286798,
three hundred seven,two,0.036683336,0.034137603,0.032676063,0.03180902,
three hundred seven,three,0.03393785,0.03328028,0.032972023,0.03298893,
three hundred seven,four,0.028391656,0.027559867,0.027151516,0.026854938,
three hundred seven,five,0.034957733,0.030890035,0.028734682,0.027649235,
three hundred seven,six,0.026524223,0.023028208,0.021553773,0.020832483,
three hundred seven,seven,0.02288952,0.02525625,0.026586005,0.027194843,
three hundred seven,eight,0.037888065,0.038001347,0.038337816,0.038673375,
three hundred seven,nine,0.028535996,0.02865878,0.028906135,0.029037926,
three hundred seven,ten,0.03229827,0.03500141,0.036235075,0.036823846,
three hundred seven,eleven,0.03015722,0.028438827,0.027256025,0.026624003,
three hundred seven,twelve,0.027104523,0.023901032,0.022399262,0.021622311,
three hundred seven,thirteen,0.028371898,0.027947426,0.028038582,0.028271373,
three hundred seven,fourteen,0.029435504,0.03079535,0.031048466,0.031022806,
three hundred seven,fifteen,0.024545673,0.023659883,0.02389671,0.0240125,
three hundred seven,sixteen,0.036652785,0.039364453,0.040669374,0.041405015,
three hundred seven,seventeen,0.033821296,0.03669398,0.037696242,0.038216043,
three hundred seven,eighteen,0.03456057,0.033474684,0.03326228,0.03331628,
three hundred seven,nineteen,0.027508164,0.028520588,0.029150525,0.029542036,
three hundred seven,twenty,0.024598023,0.027376547,0.028504902,0.028977817,
three hundred seven,thirty,0.027766462,0.026391085,0.025933104,0.025771504,
three hundred seven,forty,0.026809128,0.027189393,0.026833946,0.026550645,
three hundred seven,fifty,0.02792196,0.027223067,0.026710253,0.026317049,
three hundred seven,sixty,0.031006198,0.031903554,0.031690583,0.031330265,
three hundred seven,seventy,0.02952322,0.028696653,0.028549785,0.028475504,
three hundred seven,eighty,0.03167425,0.035162833,0.035988253,0.036115594,
three hundred seven,ninety,0.028004048,0.027627943,0.027237156,0.026953917,
three hundred seven,hundred,0.02767967,0.027673233,0.027519302,0.027330205,
three hundred seven,thousand,0.034049727,0.032014396,0.030778354,0.030117746,
three hundred seven,<unk>,0.037936125,0.039598517,0.041462496,0.04277351,
three hundred seven,<start>,0.025098735,0.0238998,0.02355743,0.023458896,
three hundred seven,<end>,0.030023536,0.03227822,0.033687655,0.03461772,
three hundred sixty seven,<pad>,0.033039466,0.03429695,0.034843445,0.034856077,0.034666814
three hundred sixty seven,one,0.030658485,0.030300353,0.03041912,0.030745253,0.031076383
three hundred sixty seven,two,0.03662674,0.033726368,0.03224085,0.0313853,0.030912127
three hundred sixty seven,three,0.03433593,0.033447843,0.03303879,0.03302159,0.0331225
three hundred sixty seven,four,0.027966784,0.026778566,0.026277272,0.0259354,0.025679283
three hundred sixty seven,five,0.03462217,0.030469937,0.02826951,0.027153114,0.02654717
three hundred sixty seven,six,0.025707172,0.022671185,0.02128868,0.020584313,0.020222558
three hundred sixty seven,seven,0.02314781,0.025106803,0.026169434,0.026613273,0.026792595
three hundred sixty seven,eight,0.037325647,0.037664037,0.038034465,0.038384043,0.038706362
three hundred sixty seven,nine,0.028175618,0.028433233,0.028786188,0.02900106,0.029140256
three hundred sixty seven,ten,0.031906836,0.03470765,0.035976242,0.036576416,0.036844306
three hundred sixty seven,eleven,0.02994714,0.029162683,0.028473457,0.028108755,0.027918711
three hundred sixty seven,twelve,0.027012093,0.024073716,0.022677535,0.021946402,0.02154583
three hundred sixty seven,thirteen,0.028748812,0.028192805,0.02823686,0.028428202,0.028628623
three hundred sixty seven,fourteen,0.030163579,0.03135527,0.031498652,0.03144698,0.031371985
three hundred sixty seven,fifteen,0.024470057,0.022991959,0.023012638,0.023063997,0.0230926
three hundred sixty seven,sixteen,0.037064634,0.039741144,0.041161325,0.042013947,0.042562813
three hundred sixty seven,seventeen,0.034143336,0.036265492,0.03690134,0.037203103,0.03735797
three hundred sixty seven,eighteen,0.0348426,0.033955663,0.033859786,0.03397929,0.034148064
three hundred sixty seven,nineteen,0.026564702,0.027757203,0.02850607,0.028968116,0.029267175
three hundred sixty seven,twenty,0.025058292,0.027609672,0.02861106,0.028984705,0.02907242
three hundred sixty seven,thirty,0.027144484,0.025909083,0.02534956,0.025121821,0.025040686
three hundred sixty seven,forty,0.02702215,0.028041352,0.027872669,0.02763559,0.027435914
three hundred sixty seven,fifty,0.028894708,0.028508667,0.028238844,0.027992971,0.027816389
three hundred sixty seven,sixty,0.030409228,0.03163712,0.03171387,0.031559523,0.031399064
three hundred sixty seven,seventy,0.029152472,0.028424162,0.028244723,0.028123362,0.028040737
three hundred sixty seven,eighty,0.031308588,0.034506965,0.03539974,0.035671134,0.035768826
three hundred sixty seven,ninety,0.028201938,0.027468832,0.026848152,0.02641267,0.02611651
three hundred sixty seven,hundred,0.028279427,0.028069906,0.027783416,0.02753552,0.027375875
three hundred sixty seven,thousand,0.033318896,0.031373065,0.030189406,0.029529724,0.029157888
three hundred sixty seven,<unk>,0.03801092,0.03969309,0.041403558,0.04256346,0.0432471
three hundred sixty seven,<start>,0.026194924,0.024754854,0.024366809,0.024290105,0.02426421
three hundred sixty seven,<end>,0.030534377,0.032904353,0.0343065,0.035164636,0.035660252
