,,Time_0,Time_1,Time_2
seventeen,<pad>,0.024536798,0.02832927,
seventeen,one,0.03675034,0.036741737,
seventeen,two,0.032190107,0.03617351,
seventeen,three,0.035455775,0.03240003,
seventeen,four,0.032398973,0.029795477,
seventeen,five,0.036225382,0.041818574,
seventeen,six,0.031326957,0.032004263,
seventeen,seven,0.03747839,0.034887344,
seventeen,eight,0.031272363,0.030392475,
seventeen,nine,0.033329546,0.02914988,
seventeen,ten,0.036134385,0.033471487,
seventeen,eleven,0.029424649,0.03258298,
seventeen,twelve,0.022352133,0.021928698,
seventeen,thirteen,0.023469454,0.024198381,
seventeen,fourteen,0.023120752,0.026035769,
seventeen,fifteen,0.029394882,0.028638562,
seventeen,sixteen,0.029962135,0.032317318,
seventeen,seventeen,0.026959918,0.029842602,
seventeen,eighteen,0.026205238,0.023622846,
seventeen,nineteen,0.030417213,0.032029226,
seventeen,twenty,0.03895213,0.034131877,
seventeen,thirty,0.03547764,0.03934846,
seventeen,forty,0.0353182,0.03652317,
seventeen,fifty,0.02322659,0.023845924,
seventeen,sixty,0.021928158,0.01840386,
seventeen,seventy,0.028950216,0.029603176,
seventeen,eighty,0.028987598,0.02674441,
seventeen,ninety,0.034380022,0.035750665,
seventeen,hundred,0.031734906,0.032074552,
seventeen,thousand,0.028145596,0.02582125,
seventeen,<unk>,0.025398066,0.023783533,
seventeen,<start>,0.026702814,0.024704412,
seventeen,<end>,0.032392707,0.032904364,
twenty eight,<pad>,0.028812617,0.031133931,0.032264378
twenty eight,one,0.03355632,0.035060667,0.035300564
twenty eight,two,0.03413556,0.03534782,0.035072956
twenty eight,three,0.025519019,0.025452614,0.025750732
twenty eight,four,0.02994147,0.03119047,0.031115474
twenty eight,five,0.03671362,0.04238692,0.04496004
twenty eight,six,0.030290231,0.028636089,0.028583413
twenty eight,seven,0.04159909,0.03719011,0.03541409
twenty eight,eight,0.03129335,0.029695291,0.028946232
twenty eight,nine,0.034047887,0.030758092,0.02909643
twenty eight,ten,0.032055516,0.029007372,0.027554212
twenty eight,eleven,0.02667977,0.02778399,0.028775726
twenty eight,twelve,0.023931842,0.023489112,0.023137005
twenty eight,thirteen,0.026579756,0.024320817,0.023150394
twenty eight,fourteen,0.025413824,0.029317677,0.031661976
twenty eight,fifteen,0.025215425,0.026218494,0.026639413
twenty eight,sixteen,0.027809499,0.033014677,0.035723608
twenty eight,seventeen,0.030126201,0.035587586,0.03800081
twenty eight,eighteen,0.028657924,0.026590055,0.025245363
twenty eight,nineteen,0.03088573,0.03004378,0.029635644
twenty eight,twenty,0.041135695,0.03837989,0.037402693
twenty eight,thirty,0.03120282,0.030234048,0.0302301
twenty eight,forty,0.041146837,0.044377446,0.04648771
twenty eight,fifty,0.025327431,0.02493714,0.024349822
twenty eight,sixty,0.030154753,0.02554714,0.023514614
twenty eight,seventy,0.02796702,0.025347799,0.024131836
twenty eight,eighty,0.02897578,0.026592698,0.024955714
twenty eight,ninety,0.026943946,0.026636587,0.026779428
twenty eight,hundred,0.031214083,0.033680238,0.035191633
twenty eight,thousand,0.028831258,0.026985472,0.026040204
twenty eight,<unk>,0.022219272,0.023277782,0.02374371
twenty eight,<start>,0.030362805,0.029931825,0.029471062
twenty eight,<end>,0.03125363,0.031846527,0.03167306
