,,Time_0,Time_1
one,<pad>,0.030586155,0.028628403
one,one,0.02261988,0.02452056
one,two,0.0339405,0.030375421
one,three,0.03140299,0.031845365
one,four,0.035822388,0.03228324
one,five,0.029038867,0.028305324
one,six,0.03131639,0.030067023
one,seven,0.03418684,0.032743428
one,eight,0.033902537,0.037578225
one,nine,0.027616406,0.027304
one,ten,0.034311254,0.03184519
one,eleven,0.023456518,0.025136765
one,twelve,0.03220508,0.033211634
one,thirteen,0.024599785,0.02310157
one,fourteen,0.032368675,0.03202254
one,fifteen,0.029879244,0.032148317
one,sixteen,0.028055955,0.02937137
one,seventeen,0.027348008,0.024892826
one,eighteen,0.02781938,0.026308281
one,nineteen,0.031728912,0.03510551
one,twenty,0.029741786,0.030813133
one,thirty,0.035009954,0.033739798
one,forty,0.02777766,0.028854422
one,fifty,0.023164751,0.027075749
one,sixty,0.027752157,0.029363763
one,seventy,0.030391509,0.027489284
one,eighty,0.029295867,0.029445272
one,ninety,0.039917927,0.03912759
one,hundred,0.03724953,0.035782397
one,thousand,0.030301075,0.032973442
one,<unk>,0.028450606,0.030281505
one,<start>,0.03414464,0.035464242
one,<end>,0.024596632,0.022794506
nine,<pad>,0.03510959,0.034231264
nine,one,0.022326225,0.021848744
nine,two,0.029007996,0.027238218
nine,three,0.03711006,0.03386339
nine,four,0.035265613,0.030855773
nine,five,0.028353067,0.0287309
nine,six,0.031396423,0.03323425
nine,seven,0.032589585,0.030732451
nine,eight,0.03087806,0.032849986
nine,nine,0.023872253,0.023818353
nine,ten,0.0336285,0.03288697
nine,eleven,0.019905383,0.022907536
nine,twelve,0.028770497,0.030557351
nine,thirteen,0.021856299,0.018982746
nine,fourteen,0.037824046,0.037291873
nine,fifteen,0.027595052,0.028962234
nine,sixteen,0.024022754,0.024549948
nine,seventeen,0.026026243,0.024393741
nine,eighteen,0.028585948,0.027540822
nine,nineteen,0.03141801,0.033731285
nine,twenty,0.033842355,0.03397672
nine,thirty,0.035140246,0.034011357
nine,forty,0.02692427,0.026120454
nine,fifty,0.026463533,0.028726453
nine,sixty,0.030153753,0.03535098
nine,seventy,0.035315182,0.030867808
nine,eighty,0.03344063,0.03395498
nine,ninety,0.041960903,0.04144126
nine,hundred,0.04018298,0.036243334
nine,thousand,0.029615084,0.032667305
nine,<unk>,0.027547749,0.030624429
nine,<start>,0.029678516,0.035126735
nine,<end>,0.024193171,0.02168029
