,,Time_0,Time_1
six,<pad>,0.0001588289,1.1441365e-06
six,one,0.012830584,9.6461525e-05
six,two,0.029893288,1.7127117e-05
six,three,0.0038499183,6.9397806e-06
six,four,0.005042047,1.5233129e-05
six,five,0.006663209,2.7301377e-05
six,six,0.83962387,9.97397e-05
six,seven,0.001853099,4.748695e-06
six,eight,0.035536923,1.7106695e-05
six,nine,0.0076166918,7.196053e-06
six,ten,0.00021181582,1.7826468e-06
six,eleven,0.0001301586,8.419351e-07
six,twelve,0.000338109,5.2669543e-06
six,thirteen,0.000260296,7.468491e-07
six,fourteen,0.0012596752,5.3686904e-06
six,fifteen,0.0016576749,3.3224887e-06
six,sixteen,0.0059954496,1.0452754e-05
six,seventeen,0.00010071814,1.2387521e-06
six,eighteen,0.00030083227,1.05856e-06
six,nineteen,0.0019042735,3.0420067e-06
six,twenty,0.0017666053,3.5256205e-06
six,thirty,0.0058224495,2.094036e-05
six,forty,0.005955905,2.4919853e-05
six,fifty,0.00058835425,6.3368702e-06
six,sixty,0.007922576,0.00010077845
six,seventy,0.004622791,3.0280164e-05
six,eighty,0.006300203,1.0519969e-05
six,ninety,0.00020847542,1.177432e-06
six,hundred,0.0019368373,0.00022602652
six,thousand,0.00047537382,1.1729384e-05
six,<unk>,0.00021641227,1.0930605e-06
six,<start>,0.00028189595,1.9502622e-06
six,<end>,0.0086746635,0.9992347
thirteen,<pad>,9.891073e-05,2.2534894e-05
thirteen,one,0.1725359,0.002772897
thirteen,two,0.0020486545,5.4735177e-05
thirteen,three,0.3696779,0.0026516612
thirteen,four,0.0077745863,0.0005904441
thirteen,five,0.022962453,0.0054199435
thirteen,six,0.0015838068,0.00064769905
thirteen,seven,0.0038327537,0.00025412004
thirteen,eight,0.00034816514,7.392946e-05
thirteen,nine,0.001067407,9.558227e-05
thirteen,ten,0.00058842945,8.753817e-05
thirteen,eleven,9.510193e-05,5.8554448e-05
thirteen,twelve,0.00018123738,6.531093e-05
thirteen,thirteen,0.00022427645,4.51686e-05
thirteen,fourteen,0.0017780127,0.00016842682
thirteen,fifteen,0.35684714,0.02007051
thirteen,sixteen,0.002919665,0.00019810264
thirteen,seventeen,7.927149e-05,3.819273e-05
thirteen,eighteen,0.0001474439,5.479817e-05
thirteen,nineteen,0.005695949,0.0002809665
thirteen,twenty,0.004598982,0.0014069892
thirteen,thirty,0.029272333,0.0027868098
thirteen,forty,0.0018263967,0.0009119703
thirteen,fifty,0.00077908835,0.00042947836
thirteen,sixty,0.00026295736,0.0004220092
thirteen,seventy,0.004311731,0.0013267646
thirteen,eighty,0.00080695644,0.00016179973
thirteen,ninety,0.00032784828,7.14061e-05
thirteen,hundred,0.004263754,0.13464116
thirteen,thousand,0.002066914,0.0042155506
thirteen,<unk>,0.00014667703,7.9730096e-05
thirteen,<start>,0.00039449605,6.3827036e-05
thirteen,<end>,0.00045494616,0.81983143
