,,Time_0,Time_1,Time_2
eleven,<pad>,0.026892869,0.02410055,
eleven,one,0.042091556,0.039014127,
eleven,two,0.03014264,0.027996114,
eleven,three,0.023662677,0.02669946,
eleven,four,0.033855464,0.033109598,
eleven,five,0.0332432,0.031564213,
eleven,six,0.023097763,0.021771036,
eleven,seven,0.027354477,0.029354349,
eleven,eight,0.031434096,0.0266619,
eleven,nine,0.027031774,0.032196347,
eleven,ten,0.03567446,0.03304655,
eleven,eleven,0.021154124,0.024045937,
eleven,twelve,0.026461437,0.027000386,
eleven,thirteen,0.037634414,0.04375937,
eleven,fourteen,0.026134249,0.025043689,
eleven,fifteen,0.036212035,0.03440911,
eleven,sixteen,0.030353589,0.029814838,
eleven,seventeen,0.03456902,0.035451848,
eleven,eighteen,0.023872972,0.025266964,
eleven,nineteen,0.035265595,0.034954637,
eleven,twenty,0.033478983,0.032668963,
eleven,thirty,0.02147334,0.02341767,
eleven,forty,0.026405472,0.027856255,
eleven,fifty,0.036112376,0.03643547,
eleven,sixty,0.0337306,0.031590402,
eleven,seventy,0.032096352,0.031735435,
eleven,eighty,0.025015771,0.027307432,
eleven,ninety,0.03887154,0.040839724,
eleven,hundred,0.032570858,0.032080106,
eleven,thousand,0.031647366,0.028552635,
eleven,<unk>,0.033025824,0.031130267,
eleven,<start>,0.022842301,0.024508798,
eleven,<end>,0.02659082,0.026615767,
twenty four,<pad>,0.025901046,0.023241485,0.022059852
twenty four,one,0.037296962,0.037201885,0.03581722
twenty four,two,0.028179353,0.024887448,0.0245341
twenty four,three,0.021878045,0.02365485,0.025113596
twenty four,four,0.029430585,0.029259529,0.029519645
twenty four,five,0.029786315,0.027135402,0.025565153
twenty four,six,0.024535708,0.022781769,0.02234273
twenty four,seven,0.029430186,0.03024086,0.029892394
twenty four,eight,0.02847032,0.025150334,0.023405321
twenty four,nine,0.029757543,0.03306429,0.033400018
twenty four,ten,0.03407087,0.032581538,0.032127067
twenty four,eleven,0.025320943,0.027737277,0.0286678
twenty four,twelve,0.029078461,0.030098652,0.030333592
twenty four,thirteen,0.035843473,0.040487636,0.04305464
twenty four,fourteen,0.02692316,0.025327101,0.02465116
twenty four,fifteen,0.038014375,0.037315145,0.037217688
twenty four,sixteen,0.03005418,0.028434768,0.02748775
twenty four,seventeen,0.03599984,0.036634736,0.03685172
twenty four,eighteen,0.027591504,0.02751572,0.027561147
twenty four,nineteen,0.03369994,0.033461526,0.033358086
twenty four,twenty,0.034250826,0.033449814,0.033545226
twenty four,thirty,0.02260193,0.023743372,0.024276026
twenty four,forty,0.02993531,0.030086782,0.03046813
twenty four,fifty,0.036433887,0.039364543,0.040647674
twenty four,sixty,0.03434647,0.034620088,0.03532094
twenty four,seventy,0.026333515,0.02764847,0.028365562
twenty four,eighty,0.026487187,0.02757249,0.02906924
twenty four,ninety,0.037218858,0.037319664,0.03690906
twenty four,hundred,0.031743344,0.031971145,0.03251512
twenty four,thousand,0.033318035,0.030140836,0.02821849
twenty four,<unk>,0.033346593,0.03266632,0.03139287
twenty four,<start>,0.024685424,0.0255999,0.025817335
twenty four,<end>,0.028035708,0.029604588,0.030493556
