,,Time_0,Time_1,Time_2,Time_3
thirty six,<pad>,0.027601589,0.029024523,0.02891763,
thirty six,one,0.03253675,0.031962425,0.031726666,
thirty six,two,0.03220814,0.029416056,0.02851609,
thirty six,three,0.036767878,0.040095482,0.041990764,
thirty six,four,0.03850354,0.03820574,0.037450586,
thirty six,five,0.026733039,0.02699464,0.026582137,
thirty six,six,0.028856225,0.02715852,0.025848275,
thirty six,seven,0.026647191,0.025588991,0.024739007,
thirty six,eight,0.029405186,0.02816555,0.027463233,
thirty six,nine,0.031343766,0.029106567,0.028478809,
thirty six,ten,0.024232592,0.025391174,0.025769422,
thirty six,eleven,0.025093531,0.02500568,0.024882989,
thirty six,twelve,0.028265039,0.029711787,0.030311637,
thirty six,thirteen,0.031544883,0.031922475,0.033614263,
thirty six,fourteen,0.026704466,0.03070553,0.03156058,
thirty six,fifteen,0.0371201,0.030744215,0.028392112,
thirty six,sixteen,0.02155119,0.023482792,0.024218446,
thirty six,seventeen,0.031046377,0.034168053,0.035172466,
thirty six,eighteen,0.030982213,0.030988526,0.030921446,
thirty six,nineteen,0.025006266,0.02833976,0.030316804,
thirty six,twenty,0.02931351,0.02781915,0.027099393,
thirty six,thirty,0.03753396,0.03725017,0.03744727,
thirty six,forty,0.03142858,0.028578546,0.027217977,
thirty six,fifty,0.023000386,0.022990355,0.022886379,
thirty six,sixty,0.021620026,0.023941195,0.024980118,
thirty six,seventy,0.03531177,0.03459241,0.035046857,
thirty six,eighty,0.025884766,0.02848882,0.029858962,
thirty six,ninety,0.031302933,0.03350647,0.03422942,
thirty six,hundred,0.032915343,0.030995158,0.030194072,
thirty six,thousand,0.032080673,0.037134286,0.03986546,
thirty six,<unk>,0.03353736,0.03131772,0.030264618,
thirty six,<start>,0.036861483,0.033673923,0.031822763,
thirty six,<end>,0.037059173,0.03353333,0.03221324,
five hundred nine,<pad>,0.028253721,0.029479712,0.02928497,0.028780814
five hundred nine,one,0.033531483,0.034029372,0.03434031,0.034581557
five hundred nine,two,0.03228121,0.02921259,0.02816133,0.027758561
five hundred nine,three,0.03492819,0.036047477,0.036601212,0.03690034
five hundred nine,four,0.038323604,0.038210023,0.037663374,0.03721695
five hundred nine,five,0.026079984,0.026590286,0.026133323,0.02558899
five hundred nine,six,0.029871726,0.02931602,0.028553499,0.02811612
five hundred nine,seven,0.025306944,0.02445535,0.023899939,0.023632918
five hundred nine,eight,0.029025791,0.027209785,0.026414644,0.025983496
five hundred nine,nine,0.032725245,0.030500889,0.029791676,0.029603835
five hundred nine,ten,0.024250204,0.02560657,0.026121574,0.026411107
five hundred nine,eleven,0.02489195,0.024404215,0.024123553,0.02403354
five hundred nine,twelve,0.029418746,0.02981919,0.029793462,0.029857697
five hundred nine,thirteen,0.031534396,0.032903306,0.034323856,0.035340317
five hundred nine,fourteen,0.026862597,0.02929552,0.029651368,0.029637812
five hundred nine,fifteen,0.035803255,0.031399935,0.029765917,0.029002875
five hundred nine,sixteen,0.023717562,0.024820514,0.02515169,0.025245268
five hundred nine,seventeen,0.031342074,0.03216542,0.03231569,0.032248143
five hundred nine,eighteen,0.031001782,0.031334996,0.031569477,0.031609505
five hundred nine,nineteen,0.025311407,0.028875887,0.031140933,0.032562885
five hundred nine,twenty,0.02798109,0.026982803,0.026710177,0.026543552
five hundred nine,thirty,0.035654936,0.033977337,0.03401866,0.034380633
five hundred nine,forty,0.028737698,0.027434306,0.026931534,0.026707321
five hundred nine,fifty,0.024966357,0.024591807,0.024591818,0.024707109
five hundred nine,sixty,0.022811806,0.025535105,0.02678914,0.027281908
five hundred nine,seventy,0.035810873,0.036319952,0.037141804,0.03776443
five hundred nine,eighty,0.026820382,0.028597774,0.029539015,0.029949153
five hundred nine,ninety,0.032653075,0.034980677,0.03557958,0.035697706
five hundred nine,hundred,0.032423873,0.03104347,0.03052158,0.030282436
five hundred nine,thousand,0.032387983,0.036770254,0.03898751,0.04013042
five hundred nine,<unk>,0.033808537,0.03174614,0.030649582,0.0300933
five hundred nine,<start>,0.03450231,0.031891663,0.030366331,0.02952329
five hundred nine,<end>,0.03697919,0.034451637,0.033371426,0.032826092
