,,Time_0,Time_1,Time_2,Time_3
thirty six,<pad>,0.0037269432,0.0011615254,4.190146e-06,
thirty six,one,0.014887332,0.0014958611,3.1867636e-05,
thirty six,two,0.12750065,0.0018677395,1.7206716e-05,
thirty six,three,0.106544524,0.0015469536,5.0511867e-06,
thirty six,four,0.014876016,0.0009819114,5.3291715e-06,
thirty six,five,0.30969855,0.0036751535,4.166212e-05,
thirty six,six,0.09631329,0.0022079076,3.323709e-06,
thirty six,seven,0.0076274653,0.0011867076,7.310072e-06,
thirty six,eight,0.027908336,0.0039105937,2.269613e-05,
thirty six,nine,0.051445253,0.0031439285,1.2351657e-05,
thirty six,ten,0.0016838104,0.0008081476,1.462527e-05,
thirty six,eleven,0.0015361909,0.0015952709,1.4151645e-05,
thirty six,twelve,0.0018872111,0.00043446478,4.7207454e-06,
thirty six,thirteen,0.0007069187,0.0003519957,6.395086e-06,
thirty six,fourteen,0.005966519,0.0009262833,1.17455265e-05,
thirty six,fifteen,0.010880251,0.009850766,7.127764e-05,
thirty six,sixteen,0.034626983,0.0075174565,8.0318256e-05,
thirty six,seventeen,0.00051345996,0.0005204064,5.133316e-06,
thirty six,eighteen,0.0018197281,0.0004586953,7.83003e-06,
thirty six,nineteen,0.008654928,0.0012350715,1.0315521e-05,
thirty six,twenty,0.013629152,0.0056559015,7.0472895e-05,
thirty six,thirty,0.020401632,0.0048121973,6.994889e-05,
thirty six,forty,0.0056045232,0.002716191,2.3321818e-05,
thirty six,fifty,0.0035360418,0.0015976223,2.3554594e-05,
thirty six,sixty,0.031004533,0.011016358,5.561626e-05,
thirty six,seventy,0.006449078,0.005285823,3.8734353e-05,
thirty six,eighty,0.029887889,0.0056210356,2.8295126e-05,
thirty six,ninety,0.003201686,0.000704856,5.69316e-06,
thirty six,hundred,0.044981793,0.8249389,5.920718e-06,
thirty six,thousand,0.010410627,0.013561244,4.4081694e-06,
thirty six,<unk>,0.0012010314,0.001101452,3.3351032e-05,
thirty six,<start>,0.0008477974,0.00069979473,7.064606e-06,
thirty six,<end>,3.984188e-05,0.07741187,0.9992557,
five hundred nine,<pad>,8.499126e-05,8.780991e-06,0.0015522876,5.660218e-06
five hundred nine,one,0.0015464617,1.6468144e-05,0.0055160606,8.162424e-05
five hundred nine,two,0.018496003,0.0001066286,0.072426386,0.00012965151
five hundred nine,three,0.003746023,3.6272395e-05,0.005223901,7.4884583e-06
five hundred nine,four,0.0023425173,4.3833967e-05,0.00804972,3.5167308e-05
five hundred nine,five,0.965762,0.0007283997,0.37275463,0.00064972346
five hundred nine,six,0.0044045523,0.00010526248,0.01162582,6.0377124e-06
five hundred nine,seven,0.0001432607,7.711106e-06,0.0016571436,9.645753e-06
five hundred nine,eight,0.000119163255,6.4184132e-06,0.004335744,2.1389898e-05
five hundred nine,nine,0.00023938219,1.0047688e-05,0.0019038478,8.2649e-06
five hundred nine,ten,4.083619e-05,1.5573321e-06,0.0014943922,1.522825e-05
five hundred nine,eleven,1.0201564e-05,3.65759e-06,0.0016904066,1.4207209e-05
five hundred nine,twelve,6.36758e-05,2.0070631e-06,0.001183623,8.889025e-06
five hundred nine,thirteen,2.3057335e-05,1.3347246e-06,0.0009547783,1.2565409e-05
five hundred nine,fourteen,0.00014313794,4.5035185e-06,0.0032183474,2.1202237e-05
five hundred nine,fifteen,0.00037771807,3.503284e-05,0.0063093244,4.3040407e-05
five hundred nine,sixteen,0.00017500368,4.5714432e-06,0.00379327,4.9496564e-05
five hundred nine,seventeen,1.0692124e-05,1.9944068e-06,0.00080370647,7.3424912e-06
five hundred nine,eighteen,2.0295081e-05,2.0121784e-06,0.0018080301,9.137754e-06
five hundred nine,nineteen,0.000118843316,4.4658264e-06,0.002854612,1.1441666e-05
five hundred nine,twenty,0.0001523351,5.43826e-05,0.19929317,4.873621e-05
five hundred nine,thirty,0.000111358735,2.1760061e-05,0.024960503,0.00012628427
five hundred nine,forty,3.5526464e-05,7.675077e-06,0.0056996625,1.9316665e-05
five hundred nine,fifty,0.000103387065,1.116896e-05,0.009463587,6.0971583e-05
five hundred nine,sixty,0.00046850412,9.5947296e-05,0.048536234,4.8869086e-05
five hundred nine,seventy,6.9006855e-05,3.6255584e-05,0.033707846,8.722905e-05
five hundred nine,eighty,0.00020588502,7.140272e-06,0.003662672,2.5418021e-05
five hundred nine,ninety,0.000120333345,4.1566855e-06,0.00067611004,5.711318e-06
five hundred nine,hundred,0.00068312103,0.99791104,0.14234088,2.5879532e-05
five hundred nine,thousand,0.00016067269,0.0007130473,0.0046978267,7.076346e-06
five hundred nine,<unk>,7.0888927e-06,1.2418053e-06,0.0013810972,2.814769e-05
five hundred nine,<start>,1.49462285e-05,5.091027e-06,0.0028685145,1.1490085e-05
five hundred nine,<end>,1.4040667e-07,1.8539185e-07,0.0135558145,0.9983575
