,,Time_0,Time_1,Time_2
eighty five,<pad>,-0.28921172,-0.1800245,
eighty five,one,-0.26369056,-0.17933168,
eighty five,two,0.47638953,-0.17929259,
eighty five,three,-0.25040627,-0.17984398,
eighty five,four,0.08861221,-0.17635103,
eighty five,five,0.4937927,-0.17646548,
eighty five,six,0.20691663,-0.1778331,
eighty five,seven,-0.28175655,-0.17982097,
eighty five,eight,0.028864186,-0.17828152,
eighty five,nine,0.06093438,-0.1792479,
eighty five,ten,-0.28954512,-0.18010312,
eighty five,eleven,-0.2892796,-0.18013868,
eighty five,twelve,-0.28920856,-0.18016551,
eighty five,thirteen,-0.28893867,-0.17996523,
eighty five,fourteen,-0.2763816,-0.1800103,
eighty five,fifteen,-0.25136706,-0.17917404,
eighty five,sixteen,-0.2599563,-0.17974749,
eighty five,seventeen,-0.29124758,-0.17996836,
eighty five,eighteen,-0.29390448,-0.17994633,
eighty five,nineteen,-0.27204114,-0.17944773,
eighty five,twenty,-0.27523214,-0.17928289,
eighty five,thirty,-0.26838484,-0.17899382,
eighty five,forty,-0.22278778,-0.17941238,
eighty five,fifty,-0.28007653,-0.17937005,
eighty five,sixty,-0.11965619,-0.16469431,
eighty five,seventy,-0.16453238,-0.17491451,
eighty five,eighty,5.5324206,-0.17387262,
eighty five,ninety,-0.2864498,-0.18007962,
eighty five,hundred,-0.27871954,-0.12666985,
eighty five,thousand,-0.24042968,-0.17416723,
eighty five,<unk>,-0.29134426,-0.18000154,
eighty five,<start>,-0.2865883,-0.17998853,
eighty five,<end>,-0.28679255,5.656607,
eight hundred fifty,<pad>,-0.24748175,-0.18537179,-0.27756652
eight hundred fifty,one,-0.23325033,-0.18522169,-0.26940748
eight hundred fifty,two,5.5426116,-0.17977697,-0.17817883
eight hundred fifty,three,-0.19847566,-0.1845175,-0.26922292
eight hundred fifty,four,0.75630075,-0.17776239,-0.2030024
eight hundred fifty,five,-0.119064316,-0.17865022,0.07635961
eight hundred fifty,six,0.33801243,-0.16584834,-0.17057486
eight hundred fifty,seven,-0.24638689,-0.18547747,-0.27626103
eight hundred fifty,eight,-0.21733545,-0.18383153,-0.2639506
eight hundred fifty,nine,-0.18748955,-0.18514313,-0.27409574
eight hundred fifty,ten,-0.24711736,-0.18547323,-0.2766376
eight hundred fifty,eleven,-0.24650905,-0.18553762,-0.28329143
eight hundred fifty,twelve,-0.24643897,-0.18555868,-0.2829512
eight hundred fifty,thirteen,-0.24623741,-0.18528765,-0.27494884
eight hundred fifty,fourteen,-0.24138096,-0.18540488,-0.27852428
eight hundred fifty,fifteen,-0.24643831,-0.18524599,-0.2706211
eight hundred fifty,sixteen,-0.23580238,-0.18456058,-0.27370843
eight hundred fifty,seventeen,-0.24838056,-0.1852944,-0.27524453
eight hundred fifty,eighteen,-0.24958107,-0.18551666,-0.27994516
eight hundred fifty,nineteen,-0.23648265,-0.18466666,-0.2717429
eight hundred fifty,twenty,-0.24716552,-0.18425077,1.7046266
eight hundred fifty,thirty,-0.24367896,-0.18402798,-0.26876363
eight hundred fifty,forty,-0.23235475,-0.18475421,-0.26444876
eight hundred fifty,fifty,-0.24090776,-0.18242264,-0.16551036
eight hundred fifty,sixty,-0.2044158,-0.16857268,0.21978985
eight hundred fifty,seventy,-0.23619337,-0.18296635,-0.14813282
eight hundred fifty,eighty,0.096298985,-0.18151425,-0.23726632
eight hundred fifty,ninety,-0.24731551,-0.1854832,-0.27674744
eight hundred fifty,hundred,-0.22569938,5.653467,-0.17727278
eight hundred fifty,thousand,-0.22023861,0.017323853,-0.26509187
eight hundred fifty,<unk>,-0.24554585,-0.18508099,-0.27946812
eight hundred fifty,<start>,-0.24608792,-0.18516114,-0.27381077
eight hundred fifty,<end>,-0.24976799,-0.18240914,5.305613
