,,Time_0,Time_1,Time_2
five hundred,<pad>,0.03001866,0.028759489,0.027918795
five hundred,one,0.027167266,0.029255493,0.02982056
five hundred,two,0.03584309,0.036519084,0.036922302
five hundred,three,0.03007242,0.032178517,0.032901626
five hundred,four,0.030864593,0.028464481,0.026946714
five hundred,five,0.03972881,0.034677755,0.03218589
five hundred,six,0.033133008,0.031979427,0.030817656
five hundred,seven,0.027699547,0.03097031,0.031654682
five hundred,eight,0.024552496,0.021083506,0.019499682
five hundred,nine,0.030873004,0.0320557,0.032736693
five hundred,ten,0.030694002,0.03090505,0.030775024
five hundred,eleven,0.026843382,0.02845978,0.028675683
five hundred,twelve,0.022788135,0.02080005,0.020003395
five hundred,thirteen,0.031145958,0.032893933,0.034372758
five hundred,fourteen,0.03926797,0.042257078,0.04439974
five hundred,fifteen,0.037225585,0.036895785,0.036726784
five hundred,sixteen,0.034414444,0.032401297,0.031759076
five hundred,seventeen,0.028219987,0.02912871,0.029348817
five hundred,eighteen,0.03204025,0.029379252,0.028540198
five hundred,nineteen,0.02847189,0.027116995,0.026238758
five hundred,twenty,0.02391151,0.025176134,0.02569963
five hundred,thirty,0.025011793,0.026950946,0.028034015
five hundred,forty,0.026026428,0.026000176,0.026097301
five hundred,fifty,0.027708791,0.0272912,0.026711581
five hundred,sixty,0.03375773,0.035919767,0.0380703
five hundred,seventy,0.030166207,0.028146775,0.027821796
five hundred,eighty,0.026473604,0.028157875,0.029550685
five hundred,ninety,0.026790984,0.02964498,0.031060766
five hundred,hundred,0.030847654,0.028696606,0.027208075
five hundred,thousand,0.03227117,0.03093092,0.030824894
five hundred,<unk>,0.026899133,0.02918257,0.02987456
five hundred,<start>,0.035399884,0.034636207,0.03396303
five hundred,<end>,0.033670604,0.03308418,0.032838486
five thousand,<pad>,0.028780911,0.028007757,0.027579129
five thousand,one,0.026269384,0.028824925,0.02980228
five thousand,two,0.034528464,0.03507177,0.03545653
five thousand,three,0.030427508,0.03342794,0.03449445
five thousand,four,0.028964346,0.026373006,0.024966635
five thousand,five,0.03735645,0.03329363,0.031592514
five thousand,six,0.03162841,0.030919695,0.030095544
five thousand,seven,0.025473703,0.026803648,0.027013263
five thousand,eight,0.025385605,0.021796187,0.02032153
five thousand,nine,0.0347738,0.035562783,0.035730094
five thousand,ten,0.031478908,0.030479694,0.03001611
five thousand,eleven,0.027783213,0.02923675,0.029539013
five thousand,twelve,0.025186863,0.023812909,0.023373807
five thousand,thirteen,0.033224743,0.03485445,0.03591639
five thousand,fourteen,0.03800969,0.040751584,0.042706173
five thousand,fifteen,0.0366287,0.0354401,0.03498501
five thousand,sixteen,0.034210067,0.03277702,0.03226974
five thousand,seventeen,0.029649891,0.030398225,0.030603847
five thousand,eighteen,0.032319415,0.029903898,0.029157238
five thousand,nineteen,0.02899619,0.028240591,0.027701698
five thousand,twenty,0.02320383,0.024124205,0.024561657
five thousand,thirty,0.025728393,0.02753353,0.028407697
five thousand,forty,0.027358944,0.028523926,0.029215006
five thousand,fifty,0.028515799,0.02901344,0.028930549
five thousand,sixty,0.03438575,0.035424244,0.036408976
five thousand,seventy,0.030145569,0.029025435,0.028996123
five thousand,eighty,0.026579425,0.026520608,0.026803834
five thousand,ninety,0.027868262,0.029982617,0.030887214
five thousand,hundred,0.029360946,0.029233048,0.028803233
five thousand,thousand,0.032515492,0.031313468,0.031245884
five thousand,<unk>,0.028356351,0.030062059,0.030463774
five thousand,<start>,0.032946877,0.031669725,0.030591337
five thousand,<end>,0.031957977,0.03159712,0.031363674
