,,Time_0,Time_1,Time_2,Time_3
sixty four,<pad>,0.02940036,0.030096184,0.030535772,
sixty four,one,0.02797005,0.031049486,0.03188408,
sixty four,two,0.038554642,0.038656954,0.038756493,
sixty four,three,0.030204983,0.034010243,0.035826735,
sixty four,four,0.027829297,0.026155287,0.02513695,
sixty four,five,0.035856877,0.035810363,0.03482584,
sixty four,six,0.032722678,0.034432728,0.03490624,
sixty four,seven,0.025639785,0.028710857,0.029273115,
sixty four,eight,0.02354856,0.020628225,0.019033512,
sixty four,nine,0.03010602,0.031471077,0.032372877,
sixty four,ten,0.03128102,0.03000878,0.029595591,
sixty four,eleven,0.02750001,0.028736359,0.02903855,
sixty four,twelve,0.024409186,0.02268264,0.021585854,
sixty four,thirteen,0.027932499,0.029596847,0.03064704,
sixty four,fourteen,0.03924214,0.039883256,0.04090599,
sixty four,fifteen,0.042240597,0.04208697,0.04222357,
sixty four,sixteen,0.036222626,0.033343326,0.03188626,
sixty four,seventeen,0.029731179,0.03079297,0.030947989,
sixty four,eighteen,0.03199809,0.03000202,0.029380796,
sixty four,nineteen,0.028844407,0.028460464,0.028241338,
sixty four,twenty,0.021461694,0.022340257,0.0227811,
sixty four,thirty,0.024875559,0.025025474,0.02503501,
sixty four,forty,0.027494106,0.025760535,0.025283962,
sixty four,fifty,0.025497437,0.024807926,0.024605593,
sixty four,sixty,0.035783824,0.036119398,0.037391875,
sixty four,seventy,0.030282905,0.028556012,0.028439377,
sixty four,eighty,0.024872001,0.025238896,0.025985353,
sixty four,ninety,0.024437856,0.02756382,0.02953858,
sixty four,hundred,0.03284964,0.02996625,0.028443992,
sixty four,thousand,0.03252275,0.032092553,0.03226403,
sixty four,<unk>,0.028283287,0.031457383,0.031959083,
sixty four,<start>,0.039256416,0.034987167,0.032659974,
sixty four,<end>,0.031147536,0.029469395,0.028607456,
six hundred four,<pad>,0.029303702,0.028963761,0.028768674,0.02879946
six hundred four,one,0.026393889,0.028887875,0.029705029,0.029897932
six hundred four,two,0.03688167,0.0370644,0.03727687,0.037449878
six hundred four,three,0.029917385,0.033085644,0.03438874,0.03493806
six hundred four,four,0.02891268,0.026458198,0.024883324,0.023933355
six hundred four,five,0.038346443,0.03538135,0.0336706,0.03265374
six hundred four,six,0.031406607,0.031216513,0.030613253,0.030269248
six hundred four,seven,0.025660833,0.028591765,0.02931539,0.029485585
six hundred four,eight,0.02453426,0.021217853,0.019717436,0.019043768
six hundred four,nine,0.031330787,0.03290651,0.033730954,0.03425175
six hundred four,ten,0.031933296,0.031630363,0.031396836,0.031503595
six hundred four,eleven,0.028440086,0.030117728,0.03062545,0.030789355
six hundred four,twelve,0.02401085,0.022084793,0.021266362,0.020860942
six hundred four,thirteen,0.03071881,0.032168806,0.03311108,0.033723254
six hundred four,fourteen,0.039636217,0.041770216,0.043782152,0.045159142
six hundred four,fifteen,0.037596982,0.037554342,0.037542503,0.037581354
six hundred four,sixteen,0.034326866,0.03151462,0.03046419,0.029909356
six hundred four,seventeen,0.029743172,0.031008521,0.03134324,0.03143436
six hundred four,eighteen,0.03265169,0.030329203,0.029618088,0.029401043
six hundred four,nineteen,0.030020008,0.028783284,0.027914338,0.02741571
six hundred four,twenty,0.022369504,0.023376357,0.023819638,0.02395668
six hundred four,thirty,0.024256382,0.025266228,0.02577929,0.026013875
six hundred four,forty,0.026938835,0.0267021,0.026676845,0.026766099
six hundred four,fifty,0.026942523,0.026926028,0.02685243,0.02675844
six hundred four,sixty,0.034360338,0.03556077,0.037073378,0.038187295
six hundred four,seventy,0.030068342,0.028547399,0.028327784,0.028388362
six hundred four,eighty,0.026006829,0.026637753,0.027374133,0.027785301
six hundred four,ninety,0.025560735,0.028155033,0.029480359,0.030006278
six hundred four,hundred,0.03077902,0.029238585,0.028248828,0.027619246
six hundred four,thousand,0.03333233,0.032160096,0.031991456,0.03198862
six hundred four,<unk>,0.029080667,0.03128037,0.03179398,0.031807035
six hundred four,<start>,0.03612046,0.034047514,0.03268645,0.031758323
six hundred four,<end>,0.032417927,0.031366117,0.030760897,0.03046359
