,,Time_0,Time_1,Time_2,Time_3,Time_4
one hundred five,<pad>,-0.17845502,-0.17696454,-0.18380743,-0.1775378,
one hundred five,one,5.6567883,-0.17667288,-0.18036762,-0.177445,
one hundred five,two,-0.16980319,-0.17691833,-0.18207963,-0.17751038,
one hundred five,three,-0.17560147,-0.17692544,-0.18289393,-0.177534,
one hundred five,four,-0.16671453,-0.17672983,-0.18129745,-0.17750478,
one hundred five,five,-0.15371616,-0.17422083,5.655922,-0.15434036,
one hundred five,six,-0.17465794,-0.17681763,-0.18269137,-0.17753676,
one hundred five,seven,-0.17796324,-0.17697574,-0.18391992,-0.17753829,
one hundred five,eight,-0.17854054,-0.17693642,-0.18060544,-0.17751327,
one hundred five,nine,-0.17839557,-0.17697364,-0.18361858,-0.17753442,
one hundred five,ten,-0.17877439,-0.17698675,-0.18350223,-0.1775245,
one hundred five,eleven,-0.17878404,-0.17697677,-0.18321647,-0.17751811,
one hundred five,twelve,-0.1787034,-0.17698362,-0.18318433,-0.17752685,
one hundred five,thirteen,-0.17866637,-0.17698334,-0.1834926,-0.17752174,
one hundred five,fourteen,-0.17843065,-0.17697218,-0.18252419,-0.1775052,
one hundred five,fifteen,-0.17801647,-0.17685394,-0.1811053,-0.17744677,
one hundred five,sixteen,-0.17866312,-0.17698248,-0.18278547,-0.17748308,
one hundred five,seventeen,-0.17876059,-0.17697583,-0.18378457,-0.17753516,
one hundred five,eighteen,-0.17878768,-0.1769834,-0.18338194,-0.17752793,
one hundred five,nineteen,-0.17843387,-0.17697324,-0.18164384,-0.17752245,
one hundred five,twenty,-0.17812017,-0.17654213,-0.13400343,-0.1775058,
one hundred five,thirty,-0.17821313,-0.17649214,-0.08916396,-0.17706527,
one hundred five,forty,-0.17867857,-0.17682005,-0.17368864,-0.17747684,
one hundred five,fifty,-0.17860186,-0.17697291,-0.18280727,-0.17751266,
one hundred five,sixty,-0.17853901,-0.17691205,-0.18268718,-0.1775291,
one hundred five,seventy,-0.17873894,-0.17689426,-0.17893244,-0.17746511,
one hundred five,eighty,-0.17851922,-0.17697518,-0.18318248,-0.17751767,
one hundred five,ninety,-0.17794858,-0.17696878,-0.1837544,-0.1775343,
one hundred five,hundred,-0.17499238,5.656853,-0.16940533,-0.17751528,
one hundred five,thousand,-0.17820029,-0.17552707,-0.1834898,-0.17753589,
one hundred five,<unk>,-0.17878963,-0.17698616,-0.18364438,-0.17751803,
one hundred five,<start>,-0.17876069,-0.17696641,-0.1828891,-0.17752716,
one hundred five,<end>,-0.17881803,-0.17698969,-0.15837139,5.65681,
one hundred twenty five,<pad>,-0.18376425,-0.17719473,-0.17851819,-0.19218002,-0.1769923
one hundred twenty five,one,5.6553507,-0.17703122,-0.1776706,-0.1640734,-0.17674518
one hundred twenty five,two,-0.081022926,-0.1771524,-0.17827195,-0.1913844,-0.17697997
one hundred twenty five,three,-0.17498575,-0.1771042,-0.17754906,-0.18771379,-0.17697726
one hundred twenty five,four,-0.17335254,-0.17706594,-0.17806213,-0.185267,-0.17695253
one hundred twenty five,five,-0.09255433,-0.17675121,-0.13771065,5.6491385,-0.17096865
one hundred twenty five,six,-0.18084837,-0.17710406,-0.17821299,-0.19196624,-0.17699172
one hundred twenty five,seven,-0.18272948,-0.17719746,-0.17852047,-0.19223255,-0.17699109
one hundred twenty five,eight,-0.18389416,-0.17718634,-0.17838587,-0.19079962,-0.17697486
one hundred twenty five,nine,-0.1834124,-0.17719004,-0.17845054,-0.19168426,-0.17698577
one hundred twenty five,ten,-0.18423976,-0.17720413,-0.17852125,-0.19171505,-0.176979
one hundred twenty five,eleven,-0.18425983,-0.1772003,-0.17851275,-0.19202107,-0.17698653
one hundred twenty five,twelve,-0.18411209,-0.17720377,-0.17851298,-0.19155557,-0.1769834
one hundred twenty five,thirteen,-0.18411863,-0.17720135,-0.17850867,-0.19158252,-0.17697476
one hundred twenty five,fourteen,-0.18371736,-0.17719948,-0.1784127,-0.19028258,-0.17696323
one hundred twenty five,fifteen,-0.18276297,-0.17714065,-0.1783422,-0.18942519,-0.17695668
one hundred twenty five,sixteen,-0.18396321,-0.17720339,-0.17852068,-0.19175482,-0.1769825
one hundred twenty five,seventeen,-0.18423942,-0.17720251,-0.17852528,-0.19217093,-0.17698936
one hundred twenty five,eighteen,-0.18423396,-0.1772005,-0.17844027,-0.19150308,-0.17698304
one hundred twenty five,nineteen,-0.18343522,-0.1771967,-0.17844014,-0.19112904,-0.17698021
one hundred twenty five,twenty,-0.18024924,-0.16558388,5.6567116,-0.009818621,-0.17681038
one hundred twenty five,thirty,-0.18352495,-0.17717226,-0.17789498,-0.18693696,-0.17689748
one hundred twenty five,forty,-0.18410954,-0.17711955,-0.17783093,-0.19047911,-0.17697372
one hundred twenty five,fifty,-0.18395425,-0.1771922,-0.17832808,-0.19058836,-0.17697315
one hundred twenty five,sixty,-0.18370134,-0.17715256,-0.17835222,-0.19202107,-0.1769902
one hundred twenty five,seventy,-0.18423866,-0.17718618,-0.17836478,-0.19120607,-0.17697395
one hundred twenty five,eighty,-0.18356259,-0.17719735,-0.17847808,-0.1911162,-0.17697637
one hundred twenty five,ninety,-0.18246445,-0.1771983,-0.17852722,-0.19211984,-0.17698814
one hundred twenty five,hundred,-0.17765105,5.6568427,-0.16888475,-0.1893827,-0.17698607
one hundred twenty five,thousand,-0.18341072,-0.17650406,-0.17844841,-0.19199018,-0.17698957
one hundred twenty five,<unk>,-0.18425633,-0.17720354,-0.17851306,-0.19168028,-0.17697255
one hundred twenty five,<start>,-0.18426046,-0.17719665,-0.17847322,-0.19141372,-0.17698193
one hundred twenty five,<end>,-0.18432055,-0.17720582,-0.17852592,0.060056172,5.6568513
