,,Time_0,Time_1,Time_2,Time_3
eleven,<pad>,-0.28460947,-0.27707145,-0.4244515,-0.1974933
eleven,one,5.4888473,0.5761746,0.7642841,0.00513663
eleven,two,0.09844144,-0.22123441,-0.29679984,-0.18533249
eleven,three,-0.042338848,-0.25994292,-0.3966186,-0.19535594
eleven,four,0.15098254,-0.08465254,-0.12512128,-0.15525578
eleven,five,0.8276254,0.23152189,0.5833172,-0.08885227
eleven,six,-0.08630087,-0.1401828,-0.35986564,-0.19828229
eleven,seven,-0.13743065,-0.24916631,-0.37137127,-0.19195956
eleven,eight,-0.17754814,-0.22204019,-0.2691319,-0.18646313
eleven,nine,-0.19196017,-0.22046965,-0.31880778,-0.19042593
eleven,ten,-0.33939028,-0.33667314,-0.37608987,-0.18579721
eleven,eleven,-0.35072452,-0.31758305,-0.40384534,-0.19270283
eleven,twelve,-0.33289686,-0.35083145,-0.43626538,-0.19483955
eleven,thirteen,-0.34951785,-0.33297232,-0.38066489,-0.18867014
eleven,fourteen,-0.1969627,-0.23108849,-0.23706499,-0.18106635
eleven,fifteen,-0.20709525,-0.18483803,-0.28647605,-0.17762876
eleven,sixteen,-0.2164382,-0.26938516,-0.30081877,-0.17755511
eleven,seventeen,-0.35665634,-0.30695093,-0.38463736,-0.19167356
eleven,eighteen,-0.34355316,-0.3386927,-0.39891002,-0.194093
eleven,nineteen,-0.24572167,-0.27834642,-0.3479283,-0.19011246
eleven,twenty,0.25233403,0.53529656,4.150491,-0.15559188
eleven,thirty,-0.22110504,-0.20790564,-0.11020248,-0.17066702
eleven,forty,-0.24408057,-0.135864,-0.10872964,-0.18084705
eleven,fifty,-0.2994607,-0.25298733,-0.14961205,-0.17415066
eleven,sixty,-0.3050394,-0.22754873,-0.19168091,-0.1843646
eleven,seventy,-0.3152915,-0.2298203,-0.2536417,-0.18389761
eleven,eighty,-0.25461856,-0.27433178,-0.33450353,-0.18496174
eleven,ninety,-0.29055598,-0.29585135,-0.41764462,-0.1908189
eleven,hundred,0.22299387,5.5082736,-0.11836402,-0.19215724
eleven,thousand,-0.17215456,0.2517518,-0.34641293,-0.19528165
eleven,<unk>,-0.3591101,-0.35271394,-0.3897059,-0.18739644
eleven,<start>,-0.34074733,-0.29775724,-0.3967647,-0.19430833
eleven,<end>,-0.37991527,-0.2061156,3.4340384,5.6528664
twenty four,<pad>,-0.18180346,-0.27555126,-0.24159548,
twenty four,one,-0.15090771,-0.25149676,-0.23694319,
twenty four,two,-0.13074577,-0.27037558,-0.24057266,
twenty four,three,-0.1620396,-0.27015743,-0.24150528,
twenty four,four,-0.16907851,4.927051,2.3545632,
twenty four,five,-0.17347999,-0.27250713,-0.23973967,
twenty four,six,-0.17911512,-0.27334246,-0.24148278,
twenty four,seven,-0.18100691,-0.27399713,-0.24076481,
twenty four,eight,-0.18123655,-0.27473268,-0.2411019,
twenty four,nine,-0.18123522,-0.2750047,-0.241559,
twenty four,ten,-0.18190305,-0.2760656,-0.2415183,
twenty four,eleven,-0.1819361,-0.27601802,-0.24159461,
twenty four,twelve,-0.18194629,-0.27621543,-0.24169782,
twenty four,thirteen,-0.18188561,-0.2753599,-0.24108395,
twenty four,fourteen,-0.18057828,-0.2710802,-0.23992954,
twenty four,fifteen,-0.18173999,-0.27425423,-0.24114034,
twenty four,sixteen,-0.18187632,-0.27598554,-0.24128562,
twenty four,seventeen,-0.18193789,-0.27539054,-0.2410492,
twenty four,eighteen,-0.18180858,-0.27528712,-0.241547,
twenty four,nineteen,-0.18007734,-0.2734586,-0.24101588,
twenty four,twenty,5.656498,2.389886,-0.19379015,
twenty four,thirty,-0.18166178,-0.27510056,-0.24118976,
twenty four,forty,-0.1807076,-0.27300552,-0.24105337,
twenty four,fifty,-0.18164487,-0.27354693,-0.24027981,
twenty four,sixty,-0.18147509,-0.27306646,-0.23997687,
twenty four,seventy,-0.18189569,-0.27492982,-0.24088576,
twenty four,eighty,-0.18113439,-0.27325454,-0.24061179,
twenty four,ninety,-0.18156582,-0.27552828,-0.24147283,
twenty four,hundred,-0.15410988,0.87910134,-0.24093616,
twenty four,thousand,-0.18009973,-0.26638564,-0.24142082,
twenty four,<unk>,-0.18194444,-0.27616733,-0.24151348,
twenty four,<start>,-0.1819399,-0.2758473,-0.2415507,
twenty four,<end>,-0.18198088,-0.2729251,5.0672455,
