,,Time_0,Time_1
one,<pad>,9.914681e-06,1.6806465e-06
one,one,0.9910603,0.01775054
one,two,0.0019662997,0.00013493715
one,three,0.00036431712,1.0698352e-05
one,four,0.0011146207,0.00016867208
one,five,0.0008454055,7.055029e-05
one,six,0.00014870653,2.8471613e-05
one,seven,0.0009260388,6.894071e-05
one,eight,6.438346e-05,4.248223e-06
one,nine,0.00010840629,1.25323195e-05
one,ten,1.0591055e-05,2.9617242e-06
one,eleven,5.225965e-06,2.6393923e-06
one,twelve,1.4931624e-05,2.4745589e-06
one,thirteen,1.9555895e-05,3.2474402e-06
one,fourteen,0.0006470794,1.2100954e-05
one,fifteen,0.00037128993,8.209257e-05
one,sixteen,0.00026432858,1.7231203e-05
one,seventeen,1.7534974e-05,5.605495e-06
one,eighteen,1.730654e-05,1.6053336e-06
one,nineteen,0.00018924376,4.828576e-06
one,twenty,0.00096389174,0.00025952034
one,thirty,9.021555e-05,3.8632832e-05
one,forty,0.00013239408,6.753845e-05
one,fifty,3.9638155e-05,1.175123e-05
one,sixty,3.1968557e-05,2.980364e-05
one,seventy,0.00010658696,3.845173e-05
one,eighty,6.810223e-05,6.6091147e-06
one,ninety,9.043153e-06,2.201059e-06
one,hundred,0.00014690594,0.003927109
one,thousand,4.446016e-05,0.00016225598
one,<unk>,1.3152442e-05,2.8214356e-06
one,<start>,3.870989e-05,1.1963989e-05
one,<end>,0.00014940134,0.9770552
nine,<pad>,0.00052940764,4.540438e-07
nine,one,0.0052278647,1.004368e-05
nine,two,0.0075344564,7.936117e-06
nine,three,0.008024392,2.8352638e-06
nine,four,0.0038558978,8.950703e-06
nine,five,0.011909236,2.6371836e-05
nine,six,0.085083075,2.7489585e-05
nine,seven,0.001971732,6.4653414e-06
nine,eight,0.078177184,3.8513535e-06
nine,nine,0.70636916,2.048055e-05
nine,ten,0.00030991118,3.7013015e-07
nine,eleven,0.00049822795,6.51366e-07
nine,twelve,0.0012453545,8.2272794e-07
nine,thirteen,0.00014112037,1.5972475e-07
nine,fourteen,0.0016944365,1.0469747e-06
nine,fifteen,0.0090230135,3.1589814e-05
nine,sixteen,0.005983331,3.5491291e-06
nine,seventeen,0.0001880944,5.1359314e-07
nine,eighteen,0.0010027395,2.610357e-07
nine,nineteen,0.0048479745,1.5428564e-06
nine,twenty,0.003318441,7.0409883e-06
nine,thirty,0.0035678067,3.909232e-06
nine,forty,0.0026830095,6.792272e-06
nine,fifty,0.00055966445,1.0039738e-06
nine,sixty,0.01440227,1.49170355e-05
nine,seventy,0.0147901075,2.011273e-05
nine,eighty,0.014499953,4.364401e-06
nine,ninety,0.000247546,2.5694217e-07
nine,hundred,0.0014718067,0.00024744167
nine,thousand,0.004483973,4.856457e-05
nine,<unk>,0.00034419197,6.2601123e-07
nine,<start>,0.00057608885,1.761268e-06
nine,<end>,0.0054384684,0.9994879
