,,Time_0,Time_1,Time_2,Time_3,Time_4
two thousand three,<pad>,8.690401e-05,2.164115e-06,0.00024930947,2.9181829e-05,
two thousand three,one,0.008967419,1.8210203e-05,0.0013940193,0.0004889211,
two thousand three,two,0.89444786,0.001513001,0.7808894,0.029696565,
two thousand three,three,0.06571164,0.00014703923,0.0030890736,8.895122e-05,
two thousand three,four,0.014719869,4.534804e-05,0.0012577771,8.698593e-05,
two thousand three,five,0.0027657405,5.012562e-05,0.047817264,0.0009240427,
two thousand three,six,0.004923004,0.00044365137,0.08930356,0.0007138416,
two thousand three,seven,0.00011209744,7.068121e-06,0.0005194866,5.9888473e-05,
two thousand three,eight,0.0002684143,4.140964e-06,0.00030555503,4.367575e-05,
two thousand three,nine,0.00017046991,2.4188907e-06,0.00047184076,6.5528184e-05,
two thousand three,ten,3.1722284e-05,2.006802e-06,5.3416006e-05,2.3778886e-05,
two thousand three,eleven,9.950281e-05,4.1596377e-06,0.0005029734,3.3580807e-05,
two thousand three,twelve,4.4617613e-05,2.4269502e-06,0.00039231984,2.6995085e-05,
two thousand three,thirteen,3.0408264e-05,1.0370819e-06,0.0001830672,2.0104999e-05,
two thousand three,fourteen,9.584948e-05,3.4239947e-06,0.00016054622,2.2932005e-05,
two thousand three,fifteen,0.0001831235,1.6140255e-05,0.0005515791,0.00016813992,
two thousand three,sixteen,9.321884e-05,1.7709813e-06,0.00016983376,3.73834e-05,
two thousand three,seventeen,2.3746841e-05,5.882951e-07,8.062446e-05,2.0975807e-05,
two thousand three,eighteen,5.03837e-05,1.3974014e-06,0.00010022009,1.4157375e-05,
two thousand three,nineteen,0.00025897037,5.3934286e-06,0.00035956723,2.2772218e-05,
two thousand three,twenty,0.00021083155,7.995393e-06,0.00806718,0.0005539248,
two thousand three,thirty,7.255239e-05,6.9251932e-06,0.0006819568,6.790519e-05,
two thousand three,forty,0.00019567843,1.404857e-05,0.0003168449,8.7742956e-05,
two thousand three,fifty,4.685246e-05,2.5391323e-06,0.00044167775,0.0001515857,
two thousand three,sixty,0.00042990482,4.63852e-05,0.003755328,0.00034418292,
two thousand three,seventy,8.124576e-05,1.1422331e-05,0.0034067922,0.00056150585,
two thousand three,eighty,0.00019018273,1.8600106e-06,0.00020576635,5.6197812e-05,
two thousand three,ninety,7.129215e-05,1.9744084e-06,0.00017593264,3.3506178e-05,
two thousand three,hundred,9.280371e-05,0.0058898097,0.0117219,0.0056331204,
two thousand three,thousand,0.005349171,0.9917325,0.037269115,0.0008517094,
two thousand three,<unk>,8.357278e-05,3.6222682e-06,0.000641857,7.3279894e-05,
two thousand three,<start>,8.9777124e-05,4.1222556e-06,0.0003933985,8.032901e-05,
two thousand three,<end>,1.1519555e-06,5.2730034e-06,0.005070631,0.95891637,
two thousand thirty,<pad>,0.00023303821,2.0608536e-06,0.00046328572,0.00036829725,1.0043325e-05
two thousand thirty,one,0.010899817,1.0177104e-05,0.0013002267,0.0020922588,0.00014525648
two thousand thirty,two,0.7350406,0.0004978561,0.25318292,0.068682335,0.001666683
two thousand thirty,three,0.14828925,0.00014956314,0.005985739,0.0011222743,1.4156485e-05
two thousand thirty,four,0.068116516,5.1213265e-05,0.0017600701,0.00044732823,2.0956315e-05
two thousand thirty,five,0.0074376315,9.695926e-05,0.32504433,0.01435575,0.0002656652
two thousand thirty,six,0.015809717,0.0005801749,0.28135166,0.008445271,8.6015745e-05
two thousand thirty,seven,0.00021914412,6.9877537e-06,0.000727284,0.0004515118,1.5577647e-05
two thousand thirty,eight,0.00063752563,4.7446056e-06,0.0005440857,0.00039703396,1.0522936e-05
two thousand thirty,nine,0.00041167228,2.3167465e-06,0.0007340823,0.00048391867,3.1492596e-05
two thousand thirty,ten,8.243029e-05,2.053058e-06,7.670899e-05,0.00015164023,7.696432e-06
two thousand thirty,eleven,0.00021176787,3.3289323e-06,0.0005542063,0.00017256889,6.814169e-06
two thousand thirty,twelve,0.00011160202,2.4829662e-06,0.00053101254,0.00020394099,8.45232e-06
