,,Time_0,Time_1,Time_2,Time_3
three hundred six,<pad>,0.02761895,0.027513735,0.02733549,0.027241334
three hundred six,one,0.030864526,0.029678686,0.02904659,0.02868467
three hundred six,two,0.029833743,0.033745673,0.034858864,0.03530404
three hundred six,three,0.023950052,0.02555638,0.025932739,0.025975958
three hundred six,four,0.024394406,0.026410487,0.027880436,0.028685763
three hundred six,five,0.036739435,0.035921834,0.035478305,0.035328817
three hundred six,six,0.02703299,0.027892875,0.02822728,0.02833731
three hundred six,seven,0.035867564,0.033409867,0.032566946,0.0323057
three hundred six,eight,0.029868547,0.027845232,0.026868794,0.026349159
three hundred six,nine,0.030333322,0.029142793,0.028687052,0.028454734
three hundred six,ten,0.018350573,0.018442541,0.018804222,0.019129386
three hundred six,eleven,0.031008732,0.027883949,0.02670523,0.026178367
three hundred six,twelve,0.028624596,0.033286966,0.03533884,0.0361404
three hundred six,thirteen,0.03568274,0.03422705,0.033128817,0.032394756
three hundred six,fourteen,0.032380596,0.033001177,0.033817712,0.034560185
three hundred six,fifteen,0.030074144,0.030687135,0.030878568,0.031090852
three hundred six,sixteen,0.03277274,0.031520806,0.03089071,0.030505102
three hundred six,seventeen,0.03016272,0.032192465,0.033580046,0.034510452
three hundred six,eighteen,0.027651696,0.026866866,0.026693769,0.026449766
three hundred six,nineteen,0.030547304,0.030639123,0.030507237,0.030356625
three hundred six,twenty,0.027644217,0.027270317,0.027034022,0.026867237
three hundred six,thirty,0.032047484,0.02891719,0.027124552,0.026247311
three hundred six,forty,0.030806309,0.028436061,0.027270705,0.026598709
three hundred six,fifty,0.032974362,0.032220535,0.032233417,0.03243045
three hundred six,sixty,0.028012322,0.02755159,0.026698261,0.026127968
three hundred six,seventy,0.03413729,0.0384264,0.040210366,0.041034956
three hundred six,eighty,0.03565454,0.040632766,0.043155916,0.044514205
three hundred six,ninety,0.030354325,0.030463003,0.030452695,0.030236391
three hundred six,hundred,0.0369943,0.03280963,0.03155785,0.031106409
three hundred six,thousand,0.023362987,0.021826444,0.02114575,0.020849476
three hundred six,<unk>,0.03551998,0.036419686,0.03644731,0.036278404
three hundred six,<start>,0.029983783,0.028583372,0.028165532,0.028112693
three hundred six,<end>,0.028748887,0.030577505,0.031276118,0.03161242
three hundred sixty,<pad>,0.027853632,0.027510118,0.027236734,0.027087342
three hundred sixty,one,0.03112699,0.02971035,0.029060751,0.028724056
three hundred sixty,two,0.029910866,0.034004916,0.03514875,0.035596147
three hundred sixty,three,0.023968056,0.025345014,0.025648303,0.025650715
three hundred sixty,four,0.023942959,0.026153164,0.027711924,0.028567806
three hundred sixty,five,0.037252348,0.036492936,0.036136806,0.03603715
three hundred sixty,six,0.027339187,0.028196285,0.028466484,0.028525503
three hundred sixty,seven,0.03610524,0.03384963,0.033026572,0.032768562
three hundred sixty,eight,0.029032435,0.02766464,0.026977474,0.026594697
three hundred sixty,nine,0.031177426,0.02975757,0.029248912,0.029007087
three hundred sixty,ten,0.018118575,0.017969392,0.018185494,0.018429596
three hundred sixty,eleven,0.031044308,0.027755138,0.026549298,0.026030585
three hundred sixty,twelve,0.029260667,0.03405447,0.036142718,0.03693716
three hundred sixty,thirteen,0.035970557,0.034445938,0.033369645,0.03267838
three hundred sixty,fourteen,0.031865593,0.032587335,0.033462945,0.03425778
three hundred sixty,fifteen,0.029337054,0.030383782,0.030821793,0.0311861
three hundred sixty,sixteen,0.03339477,0.03198254,0.03124989,0.030797586
three hundred sixty,seventeen,0.029982008,0.031934507,0.033284903,0.034188036
three hundred sixty,eighteen,0.028531581,0.02760189,0.027411962,0.027154401
three hundred sixty,nineteen,0.030676907,0.030351374,0.030052902,0.029843448
three hundred sixty,twenty,0.027719859,0.027041279,0.02670469,0.026481641
three hundred sixty,thirty,0.03130465,0.028016293,0.02621032,0.025323212
three hundred sixty,forty,0.030953607,0.028901746,0.027862398,0.027254902
three hundred sixty,fifty,0.032940373,0.032272916,0.03233882,0.03258848
three hundred sixty,sixty,0.028151143,0.027805913,0.026945787,0.026360529
three hundred sixty,seventy,0.03399892,0.03812355,0.039692912,0.04036043
three hundred sixty,eighty,0.036124848,0.041220237,0.04381909,0.04524797
three hundred sixty,ninety,0.02969501,0.029854558,0.02992297,0.029769925
three hundred sixty,hundred,0.036160782,0.031859025,0.030558547,0.030074881
three hundred sixty,thousand,0.023069253,0.021514457,0.020789672,0.020454513
three hundred sixty,<unk>,0.03610941,0.037521735,0.037681922,0.037548747
three hundred sixty,<start>,0.029477669,0.027984748,0.027511833,0.027405938
three hundred sixty,<end>,0.028403437,0.030132564,0.030766807,0.031066872
