,,Time_0,Time_1,Time_2
eighty nine,<pad>,-0.2909254,-0.18046886,
eighty nine,one,-0.22838424,-0.1782263,
eighty nine,two,0.54660654,-0.17704713,
eighty nine,three,-0.19780742,-0.17957088,
eighty nine,four,0.69526935,-0.17148632,
eighty nine,five,-0.26494536,-0.17978002,
eighty nine,six,-0.050837714,-0.17686416,
eighty nine,seven,-0.2393339,-0.17979205,
eighty nine,eight,0.023489814,-0.17715618,
eighty nine,nine,-0.19271785,-0.17831226,
eighty nine,ten,-0.29747048,-0.18051463,
eighty nine,eleven,-0.29014465,-0.18065344,
eighty nine,twelve,-0.292,-0.1807477,
eighty nine,thirteen,-0.29939306,-0.18070787,
eighty nine,fourteen,-0.24172561,-0.18062463,
eighty nine,fifteen,-0.2848039,-0.18016633,
eighty nine,sixteen,-0.25555325,-0.17994647,
eighty nine,seventeen,-0.29982075,-0.1807673,
eighty nine,eighteen,-0.28981978,-0.18065706,
eighty nine,nineteen,0.05380799,-0.17953213,
eighty nine,twenty,-0.27049297,-0.17936184,
eighty nine,thirty,-0.23296303,-0.17892689,
eighty nine,forty,-0.21845797,-0.17895883,
eighty nine,fifty,-0.3002486,-0.18019469,
eighty nine,sixty,0.07828325,-0.16396585,
eighty nine,seventy,-0.20501414,-0.176397,
eighty nine,eighty,5.510612,-0.17497973,
eighty nine,ninety,-0.29642296,-0.18061085,
eighty nine,hundred,-0.2609788,-0.12621114,
eighty nine,thousand,-0.243944,-0.1727543,
eighty nine,<unk>,-0.2921559,-0.18051617,
eighty nine,<start>,-0.29929683,-0.18069674,
eighty nine,<end>,-0.27241075,5.6565957,
eight hundred nine,<pad>,-0.2692888,-0.20692848,-0.29984477
eight hundred nine,one,0.15271035,-0.19306226,-0.060475983
eight hundred nine,two,5.53841,-0.1974455,-0.23091277
eight hundred nine,three,-0.026071334,-0.2031587,-0.28216603
eight hundred nine,four,0.6081757,-0.19904026,-0.2048223
eight hundred nine,five,-0.13819884,-0.19505192,0.04849201
eight hundred nine,six,0.4525842,-0.17773874,-0.25662914
eight hundred nine,seven,-0.26438773,-0.2067781,-0.3046498
eight hundred nine,eight,-0.2523984,-0.20642476,-0.29555196
eight hundred nine,nine,-0.25524473,-0.2059502,-0.2972595
eight hundred nine,ten,-0.26762238,-0.2070133,-0.30751383
eight hundred nine,eleven,-0.26396024,-0.20712888,-0.30703992
eight hundred nine,twelve,-0.25982243,-0.20715867,-0.3084848
eight hundred nine,thirteen,-0.26906687,-0.20713685,-0.30784288
eight hundred nine,fourteen,-0.25154158,-0.20682925,-0.3072936
eight hundred nine,fifteen,-0.26704693,-0.2065759,-0.28844664
eight hundred nine,sixteen,-0.25627768,-0.20616622,-0.29969653
eight hundred nine,seventeen,-0.2696956,-0.20732118,-0.30994156
eight hundred nine,eighteen,-0.26334962,-0.20709349,-0.30399328
eight hundred nine,nineteen,-0.24409944,-0.205605,-0.3001683
eight hundred nine,twenty,-0.25177366,-0.19329594,3.1125028
eight hundred nine,thirty,-0.24856786,-0.20495778,-0.26554087
eight hundred nine,forty,-0.2538239,-0.20331265,-0.27582937
eight hundred nine,fifty,-0.2699384,-0.2030802,-0.22910629
eight hundred nine,sixty,-0.2451247,-0.18407166,0.08611734
eight hundred nine,seventy,-0.24533999,-0.20282356,-0.21687311
eight hundred nine,eighty,0.04808282,-0.20280182,-0.25614756
eight hundred nine,ninety,-0.2647916,-0.20682754,-0.30144227
eight hundred nine,hundred,-0.23498908,5.590908,-0.14818357
eight hundred nine,thousand,-0.15815513,0.68524486,-0.26024115
eight hundred nine,<unk>,-0.2669895,-0.20703515,-0.30689055
eight hundred nine,<start>,-0.2695056,-0.20695457,-0.30697048
eight hundred nine,<end>,-0.2728905,-0.20138423,4.592846
