,,Time_0,Time_1,Time_2,Time_3,Time_4
six hundred eight,<pad>,0.028071191,0.027324978,0.02700808,0.02695833,
six hundred eight,one,0.033326812,0.033406526,0.033518307,0.03370119,
six hundred eight,two,0.026462821,0.028908009,0.03018164,0.030830884,
six hundred eight,three,0.033753127,0.034362987,0.034926053,0.035156284,
six hundred eight,four,0.033771638,0.03473633,0.035486426,0.035960224,
six hundred eight,five,0.033329997,0.029856369,0.028660305,0.028100874,
six hundred eight,six,0.02507089,0.025889842,0.026368437,0.026651306,
six hundred eight,seven,0.027640406,0.02559933,0.024406593,0.023910718,
six hundred eight,eight,0.024637144,0.025543164,0.02585079,0.026069704,
six hundred eight,nine,0.031191727,0.033426728,0.034401003,0.0348898,
six hundred eight,ten,0.029913012,0.028727101,0.028485317,0.028559655,
six hundred eight,eleven,0.022070928,0.021713255,0.021622632,0.02155956,
six hundred eight,twelve,0.032852437,0.030453403,0.029474575,0.029032346,
six hundred eight,thirteen,0.0362277,0.033958323,0.032658175,0.031997707,
six hundred eight,fourteen,0.03241063,0.031340733,0.030594932,0.03007544,
six hundred eight,fifteen,0.034598313,0.03410962,0.033390798,0.032848023,
six hundred eight,sixteen,0.030210372,0.032549556,0.033400726,0.03367671,
six hundred eight,seventeen,0.029223215,0.0283689,0.028105922,0.028081272,
six hundred eight,eighteen,0.031379513,0.030050147,0.029340388,0.028809292,
six hundred eight,nineteen,0.031686887,0.029839994,0.028445888,0.02758549,
six hundred eight,twenty,0.03569953,0.03977096,0.041870046,0.042708997,
six hundred eight,thirty,0.03433087,0.030756138,0.029053187,0.028158756,
six hundred eight,forty,0.030246992,0.030334555,0.030495675,0.030553475,
six hundred eight,fifty,0.024757508,0.026369475,0.026689835,0.026681695,
six hundred eight,sixty,0.024799913,0.024957733,0.024803357,0.024850639,
six hundred eight,seventy,0.027768303,0.025467025,0.02428146,0.023734739,
six hundred eight,eighty,0.023919014,0.026280481,0.027357565,0.027931944,
six hundred eight,ninety,0.030669516,0.030752257,0.03070418,0.030624924,
six hundred eight,hundred,0.02728654,0.029539704,0.030975107,0.031745993,
six hundred eight,thousand,0.02942097,0.030609637,0.031538326,0.031999834,
six hundred eight,<unk>,0.037942696,0.04045967,0.04181858,0.042528253,
six hundred eight,<start>,0.03334157,0.031182824,0.030485952,0.030513678,
six hundred eight,<end>,0.031987928,0.033354316,0.033599842,0.03351238,
six hundred fifty eight,<pad>,0.027846713,0.027324427,0.02698109,0.026843218,0.026792318
six hundred fifty eight,one,0.032182038,0.032490347,0.03244147,0.032395523,0.03240056
six hundred fifty eight,two,0.026794689,0.029240213,0.030436646,0.031035885,0.03136444
six hundred fifty eight,three,0.033591446,0.03377098,0.03399689,0.034029398,0.03396624
six hundred fifty eight,four,0.03345754,0.033594023,0.033776157,0.033902608,0.03400508
six hundred fifty eight,five,0.03295205,0.030234475,0.029265309,0.028753106,0.028454343
six hundred fifty eight,six,0.025157025,0.025991637,0.026455946,0.02674313,0.026906649
six hundred fifty eight,seven,0.028134491,0.026702289,0.025842154,0.025502594,0.025390705
six hundred fifty eight,eight,0.025641004,0.027078174,0.027684176,0.028052686,0.028291725
six hundred fifty eight,nine,0.031421117,0.033521406,0.034524545,0.035034478,0.035264753
six hundred fifty eight,ten,0.03035441,0.029749004,0.02981496,0.030115249,0.030404752
six hundred fifty eight,eleven,0.022984251,0.022939062,0.023102283,0.023218077,0.023300417
six hundred fifty eight,twelve,0.03072699,0.028642425,0.027813789,0.027489759,0.027385924
six hundred fifty eight,thirteen,0.036810268,0.033778615,0.032146465,0.03136563,0.030979624
six hundred fifty eight,fourteen,0.032558724,0.030870209,0.030065525,0.029579757,0.029266823
six hundred fifty eight,fifteen,0.034830682,0.03416977,0.033449292,0.032934185,0.032599248
six hundred fifty eight,sixteen,0.031163847,0.03321484,0.034016978,0.034316868,0.034410067
six hundred fifty eight,seventeen,0.029614659,0.028485341,0.028115554,0.027997077,0.027951568
six hundred fifty eight,eighteen,0.031730264,0.029906813,0.028958265,0.02835043,0.027983084
six hundred fifty eight,nineteen,0.032052238,0.030559072,0.029339053,0.028557194,0.028061528
six hundred fifty eight,twenty,0.0354263,0.039807152,0.042077225,0.043072693,0.0434985
six hundred fifty eight,thirty,0.03345521,0.030373126,0.02896843,0.028260218,0.027862823
six hundred fifty eight,forty,0.029077858,0.028842853,0.028781807,0.028713452,0.028694646
six hundred fifty eight,fifty,0.024516573,0.025958564,0.026445849,0.026591316,0.026596578
six hundred fifty eight,sixty,0.024734028,0.025153868,0.025308156,0.025562283,0.025819937
six hundred fifty eight,seventy,0.027992867,0.025666945,0.024414333,0.023779774,0.023445243
six hundred fifty eight,eighty,0.0246102,0.026878266,0.027876973,0.028371012,0.028624278
six hundred fifty eight,ninety,0.029917682,0.029886484,0.029871978,0.029847369,0.029864496
six hundred fifty eight,hundred,0.027848799,0.029753583,0.031191705,0.032035053,0.032530453
six hundred fifty eight,thousand,0.028156783,0.02904544,0.029689835,0.029927133,0.030005103
six hundred fifty eight,<unk>,0.03776757,0.03997025,0.041017197,0.041557148,0.041794818
six hundred fifty eight,<start>,0.032332003,0.030257877,0.029556572,0.02951777,0.029634144
six hundred fifty eight,<end>,0.034159627,0.036142536,0.03657342,0.036547974,0.03644905
