,,Time_0,Time_1,Time_2
one hundred,<pad>,0.03155992,0.03462093,0.036061086
one hundred,one,0.029155634,0.02972975,0.02928982
one hundred,two,0.033151213,0.033906393,0.034094818
one hundred,three,0.033715475,0.034250032,0.034656722
one hundred,four,0.026735224,0.027219722,0.027742714
one hundred,five,0.02494502,0.025493464,0.026200356
one hundred,six,0.036942612,0.03374236,0.031859957
one hundred,seven,0.028300954,0.029735165,0.030866593
one hundred,eight,0.028813276,0.02737747,0.02629892
one hundred,nine,0.034216944,0.034959268,0.03520716
one hundred,ten,0.028433003,0.030854596,0.03181041
one hundred,eleven,0.032839794,0.033319596,0.032938253
one hundred,twelve,0.03293372,0.036761392,0.03899355
one hundred,thirteen,0.03761306,0.03693764,0.0366825
one hundred,fourteen,0.03199414,0.032268614,0.03194625
one hundred,fifteen,0.026176449,0.026344903,0.025981544
one hundred,sixteen,0.030274441,0.02733713,0.026338749
one hundred,seventeen,0.02559118,0.023706205,0.022752874
one hundred,eighteen,0.029317437,0.030891756,0.032231078
one hundred,nineteen,0.032404277,0.034057394,0.034757204
one hundred,twenty,0.028837433,0.031151928,0.0320488
one hundred,thirty,0.036230676,0.033626273,0.032047413
one hundred,forty,0.020945843,0.01942849,0.018921075
one hundred,fifty,0.025149606,0.02686302,0.027900644
one hundred,sixty,0.02570601,0.032007705,0.035776418
one hundred,seventy,0.032876756,0.031552676,0.031191736
one hundred,eighty,0.024569206,0.024791831,0.024778498
one hundred,ninety,0.027150756,0.02585952,0.024902131
one hundred,hundred,0.032060646,0.033496935,0.034350958
one hundred,thousand,0.036566738,0.03350978,0.031745143
one hundred,<unk>,0.04117708,0.0353496,0.032392886
one hundred,<start>,0.029399348,0.024570193,0.022505747
one hundred,<end>,0.024216026,0.024278374,0.024727972
one thousand,<pad>,0.032903302,0.035243183,0.036366
one thousand,one,0.026986744,0.02783436,0.02769108
one thousand,two,0.033292357,0.033970285,0.034221932
one thousand,three,0.03382099,0.034824934,0.035440654
one thousand,four,0.026162427,0.02574681,0.026035618
one thousand,five,0.025676906,0.02657896,0.027413001
one thousand,six,0.037941795,0.03407733,0.031991407
one thousand,seven,0.029432192,0.02918235,0.029641947
one thousand,eight,0.028839486,0.028360283,0.028043943
one thousand,nine,0.03523353,0.036816508,0.03728541
one thousand,ten,0.027512658,0.029309556,0.029953662
one thousand,eleven,0.032339178,0.032501128,0.032140285
one thousand,twelve,0.031140625,0.03395079,0.035895735
one thousand,thirteen,0.040570248,0.040641375,0.040929906
one thousand,fourteen,0.031650476,0.031619832,0.031302806
one thousand,fifteen,0.026686823,0.026917763,0.026370931
one thousand,sixteen,0.027538681,0.024736755,0.02357685
one thousand,seventeen,0.026671229,0.024722949,0.02381551
one thousand,eighteen,0.027479636,0.027980419,0.028729044
one thousand,nineteen,0.032951623,0.033301223,0.03333817
one thousand,twenty,0.02957947,0.03230775,0.033320073
one thousand,thirty,0.035372693,0.03465671,0.034167305
one thousand,forty,0.020148575,0.018744035,0.018407827
one thousand,fifty,0.024585059,0.026762763,0.028046858
one thousand,sixty,0.026252665,0.03149891,0.034331538
one thousand,seventy,0.03544801,0.032318942,0.031017656
one thousand,eighty,0.024441222,0.024962338,0.025180802
one thousand,ninety,0.02783996,0.027027369,0.026253741
one thousand,hundred,0.03067701,0.033319525,0.03472643
one thousand,thousand,0.03472703,0.03338991,0.032083753
one thousand,<unk>,0.04128672,0.035274573,0.03236906
one thousand,<start>,0.030366013,0.02664949,0.024988856
one thousand,<end>,0.024444846,0.024770772,0.024922136
