,,Time_0,Time_1
five,<pad>,0.031418104,0.030759566
five,one,0.022539986,0.026818197
five,two,0.025042027,0.021478565
five,three,0.03298434,0.03592441
five,four,0.036166113,0.034387838
five,five,0.034387,0.036215782
five,six,0.03697094,0.037299775
five,seven,0.03152586,0.031832956
five,eight,0.026022848,0.02484033
five,nine,0.02956026,0.03237932
five,ten,0.02938762,0.026157206
five,eleven,0.03585395,0.03294076
five,twelve,0.02462986,0.026273014
five,thirteen,0.02934392,0.028224505
five,fourteen,0.033807546,0.033890028
five,fifteen,0.03320109,0.03264714
five,sixteen,0.02642271,0.029785013
five,seventeen,0.028022297,0.026457122
five,eighteen,0.040789507,0.04190664
five,nineteen,0.025617618,0.025411876
five,twenty,0.027564181,0.029197505
five,thirty,0.028632788,0.027583288
five,forty,0.0291443,0.028628223
five,fifty,0.029306512,0.024218416
five,sixty,0.02747782,0.029864186
five,seventy,0.028511522,0.030782584
five,eighty,0.030598085,0.032692645
five,ninety,0.03326322,0.03109472
five,hundred,0.030070826,0.03070421
five,thousand,0.030842021,0.033878542
five,<unk>,0.025275728,0.021410797
five,<start>,0.027754195,0.029960923
five,<end>,0.037865125,0.034353778
eight,<pad>,0.030646926,0.032208454
eight,one,0.02249197,0.025120368
eight,two,0.023427384,0.020420209
eight,three,0.03343933,0.03753052
eight,four,0.036829766,0.035270747
eight,five,0.034159392,0.034512468
eight,six,0.03532342,0.036108285
eight,seven,0.027965507,0.029215865
eight,eight,0.024634577,0.023771374
eight,nine,0.02886034,0.030234456
eight,ten,0.031398572,0.028770845
eight,eleven,0.03202007,0.030042049
eight,twelve,0.027414273,0.029531604
eight,thirteen,0.028197538,0.02763521
eight,fourteen,0.029982178,0.03165434
eight,fifteen,0.03446986,0.033567186
eight,sixteen,0.02852883,0.03195826
eight,seventeen,0.031988885,0.030576367
eight,eighteen,0.0341132,0.034787975
eight,nineteen,0.03008089,0.029537
eight,twenty,0.027242338,0.028265227
eight,thirty,0.026734881,0.025829904
eight,forty,0.02990632,0.02923731
eight,fifty,0.0296671,0.02293494
eight,sixty,0.025973467,0.027598748
eight,seventy,0.028120212,0.028478347
eight,eighty,0.035920016,0.037276655
eight,ninety,0.031705517,0.031539164
eight,hundred,0.031000253,0.031102953
eight,thousand,0.03460715,0.036653582
eight,<unk>,0.024824554,0.021352688
eight,<start>,0.029064082,0.031459622
eight,<end>,0.039261088,0.035817314
