,,Time_0,Time_1,Time_2
five hundred,<pad>,0.031651363,0.031941194,0.031697445
five hundred,one,0.022049207,0.02391361,0.024517363
five hundred,two,0.025567982,0.021942489,0.02034457
five hundred,three,0.033560675,0.03751614,0.039340857
five hundred,four,0.03811344,0.036462743,0.036015887
five hundred,five,0.03298678,0.033094082,0.033009905
five hundred,six,0.040412806,0.03854596,0.038060445
five hundred,seven,0.030597735,0.032717828,0.034806464
five hundred,eight,0.027555298,0.028282661,0.028817505
five hundred,nine,0.030731525,0.030693773,0.030649347
five hundred,ten,0.030857334,0.0273813,0.026141481
five hundred,eleven,0.030883372,0.028784124,0.027270665
five hundred,twelve,0.023866218,0.02418943,0.024173407
five hundred,thirteen,0.026964184,0.027949756,0.028810002
five hundred,fourteen,0.035649735,0.03735404,0.037927926
five hundred,fifteen,0.032973364,0.030541118,0.02972386
five hundred,sixteen,0.02850518,0.030227307,0.03080399
five hundred,seventeen,0.028279169,0.028606527,0.028369417
five hundred,eighteen,0.03281263,0.03211147,0.031875085
five hundred,nineteen,0.028158642,0.029080745,0.02894118
five hundred,twenty,0.029512119,0.03194513,0.03306764
five hundred,thirty,0.028239507,0.026800223,0.02609667
five hundred,forty,0.02576683,0.026268074,0.02598794
five hundred,fifty,0.025996119,0.021402096,0.019202674
five hundred,sixty,0.028503282,0.028337512,0.028435795
five hundred,seventy,0.028774604,0.031624548,0.032277074
five hundred,eighty,0.034875534,0.03630402,0.036510687
five hundred,ninety,0.034469232,0.032260224,0.031111313
five hundred,hundred,0.03486579,0.03802151,0.03992905
five hundred,thousand,0.033368327,0.036928605,0.038892254
five hundred,<unk>,0.021762282,0.019847563,0.018882353
five hundred,<start>,0.026071455,0.026144784,0.026408343
five hundred,<end>,0.035618298,0.032779388,0.031901445
five thousand,<pad>,0.030732304,0.03149527,0.031605672
five thousand,one,0.02169141,0.023715679,0.024326064
five thousand,two,0.026309699,0.023304537,0.021722548
five thousand,three,0.031388327,0.035459515,0.037891086
five thousand,four,0.03346611,0.032956716,0.0327648
five thousand,five,0.032901652,0.032887634,0.032276534
five thousand,six,0.04077264,0.038010694,0.037166886
five thousand,seven,0.030652361,0.031861465,0.0328505
five thousand,eight,0.026859758,0.02740973,0.027776843
five thousand,nine,0.032544754,0.031052373,0.03029615
five thousand,ten,0.03204463,0.029526196,0.028637247
five thousand,eleven,0.028800854,0.028505726,0.027927209
five thousand,twelve,0.02746055,0.027175866,0.027192656
five thousand,thirteen,0.024071911,0.02449516,0.024938535
five thousand,fourteen,0.033087965,0.034847785,0.0354373
five thousand,fifteen,0.032397036,0.030082606,0.029618332
five thousand,sixteen,0.030601176,0.030868432,0.030750679
five thousand,seventeen,0.02727562,0.029160954,0.029793097
five thousand,eighteen,0.03246434,0.032237127,0.032364283
five thousand,nineteen,0.02760382,0.028833762,0.029031724
five thousand,twenty,0.031598385,0.033190213,0.03409957
five thousand,thirty,0.032990593,0.031350937,0.03058809
five thousand,forty,0.026694471,0.026215246,0.025491042
five thousand,fifty,0.026306022,0.02289009,0.021222541
five thousand,sixty,0.028510218,0.027734337,0.02738993
five thousand,seventy,0.030597374,0.034119375,0.03535421
five thousand,eighty,0.034807768,0.03654278,0.037139118
five thousand,ninety,0.034604885,0.032691598,0.031736773
five thousand,hundred,0.0323091,0.03346034,0.0344727
five thousand,thousand,0.035180572,0.037248977,0.038423445
five thousand,<unk>,0.022894321,0.021341896,0.020273015
five thousand,<start>,0.02642353,0.027307909,0.028004194
five thousand,<end>,0.03395597,0.03201914,0.031437293
