,,Time_0,Time_1
seven,<pad>,-0.18385608,-0.17682345
seven,one,-0.15852508,-0.17649002
seven,two,-0.16283429,-0.17677172
seven,three,-0.18182498,-0.17678288
seven,four,-0.16588347,-0.17680007
seven,five,-0.18016197,-0.17679682
seven,six,-0.18191499,-0.1768164
seven,seven,5.6564116,-0.1761991
seven,eight,-0.1801796,-0.1768023
seven,nine,-0.18137847,-0.17682098
seven,ten,-0.18369779,-0.17682245
seven,eleven,-0.18336788,-0.17682362
seven,twelve,-0.18382372,-0.17682478
seven,thirteen,-0.18335606,-0.17682113
seven,fourteen,-0.17011511,-0.17680188
seven,fifteen,-0.18279502,-0.17681247
seven,sixteen,-0.18330488,-0.17682186
seven,seventeen,-0.18322878,-0.17682326
seven,eighteen,-0.18387112,-0.17682488
seven,nineteen,-0.18100435,-0.17681482
seven,twenty,-0.13666587,-0.17677554
seven,thirty,-0.18267971,-0.17681514
seven,forty,-0.17710502,-0.17680274
seven,fifty,-0.18347496,-0.17680104
seven,sixty,-0.18366532,-0.1768183
seven,seventy,-0.17658666,-0.17677192
seven,eighty,-0.1796972,-0.176813
seven,ninety,-0.18391138,-0.17682278
seven,hundred,-0.17640749,-0.1766909
seven,thousand,-0.18208635,-0.1768037
seven,<unk>,-0.18377694,-0.176823
seven,<start>,-0.18356271,-0.17682162
seven,<end>,-0.1316688,5.6568546
eighteen,<pad>,-0.21207556,-0.17685361
eighteen,one,-0.08512699,-0.17674744
eighteen,two,-0.19031814,-0.17682076
eighteen,three,-0.20316985,-0.17683825
eighteen,four,-0.18053183,-0.17682599
eighteen,five,-0.19483614,-0.17676204
eighteen,six,-0.043896288,-0.17679138
eighteen,seven,-0.19610544,-0.17683569
eighteen,eight,0.08760121,-0.17675911
eighteen,nine,-0.12183509,-0.17683269
eighteen,ten,-0.21138343,-0.17685229
eighteen,eleven,-0.2116742,-0.17685565
eighteen,twelve,-0.20980199,-0.17685357
eighteen,thirteen,-0.21162882,-0.17685403
eighteen,fourteen,-0.17022924,-0.17683396
eighteen,fifteen,-0.20977509,-0.1768491
eighteen,sixteen,-0.17435837,-0.17683278
eighteen,seventeen,-0.20646594,-0.17685379
eighteen,eighteen,-0.21071316,-0.1768548
eighteen,nineteen,-0.19321284,-0.17682864
eighteen,twenty,-0.19365557,-0.17685103
eighteen,thirty,-0.19641957,-0.1768203
eighteen,forty,-0.17643844,-0.17679834
eighteen,fifty,-0.2106627,-0.17684065
eighteen,sixty,-0.19356367,-0.1767657
eighteen,seventy,-0.16154398,-0.17665438
eighteen,eighty,5.6467447,-0.17644937
eighteen,ninety,-0.2118319,-0.17685163
eighteen,hundred,-0.17759566,-0.17577139
eighteen,thousand,-0.20710196,-0.1768091
eighteen,<unk>,-0.21169738,-0.1768535
eighteen,<start>,-0.2113169,-0.17685392
eighteen,<end>,-0.14537983,5.6568546
