,,Time_0,Time_1
seventeen,<pad>,-0.21138854,-0.17990972
seventeen,one,5.6388702,-0.16372311
seventeen,two,-0.18975715,-0.17957123
seventeen,three,-0.1684632,-0.17950335
seventeen,four,-0.15470427,-0.17938326
seventeen,five,-0.08627275,-0.17601763
seventeen,six,-0.2085932,-0.17988113
seventeen,seven,-0.16428505,-0.17947383
seventeen,eight,-0.20805667,-0.17987229
seventeen,nine,-0.18265729,-0.17967731
seventeen,ten,-0.21066374,-0.17987773
seventeen,eleven,-0.21057062,-0.17989388
seventeen,twelve,-0.21067259,-0.17989276
seventeen,thirteen,-0.210225,-0.17990397
seventeen,fourteen,-0.1299709,-0.17947447
seventeen,fifteen,-0.1832779,-0.17927462
seventeen,sixteen,-0.19745246,-0.17968997
seventeen,seventeen,-0.2065787,-0.17981574
seventeen,eighteen,-0.21119326,-0.17995845
seventeen,nineteen,-0.2037433,-0.17954959
seventeen,twenty,0.23503791,-0.17575125
seventeen,thirty,-0.17905058,-0.17744063
seventeen,forty,-0.08453867,-0.17650172
seventeen,fifty,-0.21126442,-0.17984673
seventeen,sixty,-0.21035336,-0.17977506
seventeen,seventy,-0.19347501,-0.17836283
seventeen,eighty,-0.20488855,-0.17971854
seventeen,ninety,-0.21158567,-0.17991672
seventeen,hundred,-0.19447996,-0.12693922
seventeen,thousand,-0.20401865,-0.16819096
seventeen,<unk>,-0.21024577,-0.17988221
seventeen,<start>,-0.21111836,-0.17993167
seventeen,<end>,-0.2103629,5.656602
twenty eight,<pad>,-0.18648268,-0.21267538
twenty eight,one,-0.17190865,-0.18588558
twenty eight,two,5.656168,-0.19294143
twenty eight,three,-0.18492904,-0.21127488
twenty eight,four,-0.17934199,-0.21132325
twenty eight,five,-0.182405,-0.20951736
twenty eight,six,-0.13819897,-0.20792827
twenty eight,seven,-0.18133411,-0.21258163
twenty eight,eight,-0.14232418,-0.20725323
twenty eight,nine,-0.17010309,-0.21150057
twenty eight,ten,-0.18618909,-0.2127099
twenty eight,eleven,-0.18650499,-0.21282087
twenty eight,twelve,-0.18650913,-0.21286261
twenty eight,thirteen,-0.1859456,-0.212607
twenty eight,fourteen,-0.18559834,-0.21243155
twenty eight,fifteen,-0.18488653,-0.21156034
twenty eight,sixteen,-0.18446067,-0.21226384
twenty eight,seventeen,-0.18519816,-0.21262361
twenty eight,eighteen,-0.18640366,-0.21289046
twenty eight,nineteen,-0.16684274,-0.20791312
twenty eight,twenty,-0.1383048,-0.21216288
twenty eight,thirty,-0.18494812,-0.21101053
twenty eight,forty,-0.18395273,-0.21012746
twenty eight,fifty,-0.18520743,-0.20797049
twenty eight,sixty,-0.13232276,-0.053160705
twenty eight,seventy,-0.18060632,-0.20946832
twenty eight,eighty,-0.1790055,-0.20989944
twenty eight,ninety,-0.18644297,-0.21255384
twenty eight,hundred,-0.1659127,0.75022614
twenty eight,thousand,-0.18424861,-0.19316506
twenty eight,<unk>,-0.18652132,-0.21279405
twenty eight,<start>,-0.18657674,-0.21290474
twenty eight,<end>,-0.18655135,5.578556
