,,Time_0,Time_1,Time_2
seventeen,<pad>,-0.21138854,-0.17990972,
seventeen,one,5.6388702,-0.16372311,
seventeen,two,-0.18975715,-0.17957123,
seventeen,three,-0.1684632,-0.17950335,
seventeen,four,-0.15470427,-0.17938326,
seventeen,five,-0.08627275,-0.17601763,
seventeen,six,-0.2085932,-0.17988113,
seventeen,seven,-0.16428505,-0.17947383,
seventeen,eight,-0.20805667,-0.17987229,
seventeen,nine,-0.18265729,-0.17967731,
seventeen,ten,-0.21066374,-0.17987773,
seventeen,eleven,-0.21057062,-0.17989388,
seventeen,twelve,-0.21067259,-0.17989276,
seventeen,thirteen,-0.210225,-0.17990397,
seventeen,fourteen,-0.1299709,-0.17947447,
seventeen,fifteen,-0.1832779,-0.17927462,
seventeen,sixteen,-0.19745246,-0.17968997,
seventeen,seventeen,-0.2065787,-0.17981574,
seventeen,eighteen,-0.21119326,-0.17995845,
seventeen,nineteen,-0.2037433,-0.17954959,
seventeen,twenty,0.23503791,-0.17575125,
seventeen,thirty,-0.17905058,-0.17744063,
seventeen,forty,-0.08453867,-0.17650172,
seventeen,fifty,-0.21126442,-0.17984673,
seventeen,sixty,-0.21035336,-0.17977506,
seventeen,seventy,-0.19347501,-0.17836283,
seventeen,eighty,-0.20488855,-0.17971854,
seventeen,ninety,-0.21158567,-0.17991672,
seventeen,hundred,-0.19447996,-0.12693922,
seventeen,thousand,-0.20401865,-0.16819096,
seventeen,<unk>,-0.21024577,-0.17988221,
seventeen,<start>,-0.21111836,-0.17993167,
seventeen,<end>,-0.2103629,5.656602,
twenty one,<pad>,-0.22304507,-0.2682901,-0.18436463
twenty one,one,5.5057826,3.9859283,0.049359582
twenty one,two,-0.07301381,-0.2536626,-0.1809447
twenty one,three,-0.22183703,-0.26754728,-0.18423049
twenty one,four,-0.2019364,-0.2560636,-0.1839025
twenty one,five,-0.20837258,-0.26405227,-0.18407133
twenty one,six,-0.21768796,-0.26655293,-0.18431574
twenty one,seven,-0.21620116,-0.26795247,-0.18416408
twenty one,eight,-0.22051726,-0.26748282,-0.18430154
twenty one,nine,-0.22025518,-0.26831055,-0.18440545
twenty one,ten,-0.22289193,-0.26851577,-0.18443522
twenty one,eleven,-0.22280882,-0.26819918,-0.1844506
twenty one,twelve,-0.22284131,-0.26875928,-0.18447927
twenty one,thirteen,-0.22241296,-0.26808688,-0.18438008
twenty one,fourteen,-0.21347998,-0.2664477,-0.18435028
twenty one,fifteen,-0.21879424,-0.26356727,-0.18430732
twenty one,sixteen,-0.2203376,-0.2671137,-0.18440494
twenty one,seventeen,-0.22065529,-0.2673181,-0.18445472
twenty one,eighteen,-0.22275758,-0.26875034,-0.18446864
twenty one,nineteen,-0.2169826,-0.26537284,-0.18439798
twenty one,twenty,1.1177492,-0.14879848,-0.18200402
twenty one,thirty,-0.22057867,-0.26536795,-0.18433754
twenty one,forty,-0.19417207,-0.22738528,-0.18321401
twenty one,fifty,-0.22252,-0.26449582,-0.1840996
twenty one,sixty,-0.21908018,-0.2167266,-0.17880663
twenty one,seventy,-0.2192783,-0.26648954,-0.18404977
twenty one,eighty,-0.21995409,-0.26770723,-0.18425956
twenty one,ninety,-0.22311923,-0.2687274,-0.18440475
twenty one,hundred,-0.20792194,3.8839355,-0.18433116
twenty one,thousand,-0.2208669,-0.19091268,-0.18442917
twenty one,<unk>,-0.22286712,-0.26856014,-0.18446812
twenty one,<start>,-0.22311231,-0.2688872,-0.18445572
twenty one,<end>,-0.22323184,-0.16375978,5.65233
