,,Time_0,Time_1
one,<pad>,-0.17973056,-0.17856783
one,one,5.656782,-0.13382445
one,two,-0.16997148,-0.1784783
one,three,-0.16829374,-0.17857754
one,four,-0.15662472,-0.17748033
one,five,-0.17286098,-0.17846979
one,six,-0.17962343,-0.17860629
one,seven,-0.17519006,-0.1785849
one,eight,-0.17930478,-0.1786001
one,nine,-0.17838311,-0.17859365
one,ten,-0.18007873,-0.17861205
one,eleven,-0.18004711,-0.17861244
one,twelve,-0.18006714,-0.17860733
one,thirteen,-0.17977713,-0.17856565
one,fourteen,-0.17301483,-0.17856294
one,fifteen,-0.17679292,-0.17823376
one,sixteen,-0.17815134,-0.17858191
one,seventeen,-0.17997055,-0.17861046
one,eighteen,-0.17990877,-0.1786023
one,nineteen,-0.17492484,-0.17857812
one,twenty,-0.16588485,-0.17829882
one,thirty,-0.17850089,-0.17848209
one,forty,-0.17663926,-0.17826399
one,fifty,-0.1798219,-0.17858227
one,sixty,-0.17982516,-0.17842941
one,seventy,-0.17696127,-0.17852849
one,eighty,-0.1797094,-0.17859732
one,ninety,-0.17999844,-0.17860651
one,hundred,-0.17856231,-0.16851822
one,thousand,-0.17985077,-0.1778254
one,<unk>,-0.17990062,-0.17858668
one,<start>,-0.17998065,-0.1786135
one,<end>,-0.17843023,5.656683
nine,<pad>,-0.20868601,-0.17682964
nine,one,-0.19069739,-0.17678732
nine,two,-0.1441988,-0.17680563
nine,three,-0.18821834,-0.17682725
nine,four,-0.19280395,-0.17680939
nine,five,-0.07796705,-0.17679429
nine,six,-0.07303427,-0.1768059
nine,seven,-0.19295342,-0.1768268
nine,eight,-0.014494758,-0.17681035
nine,nine,5.6511216,-0.17672266
nine,ten,-0.20659016,-0.17683005
nine,eleven,-0.2086779,-0.17683037
nine,twelve,-0.20893206,-0.17683044
nine,thirteen,-0.20869729,-0.1768281
nine,fourteen,-0.19719538,-0.17682892
nine,fifteen,-0.18527082,-0.17678688
nine,sixteen,-0.18779606,-0.17681767
nine,seventeen,-0.20964903,-0.17683092
nine,eighteen,-0.20892283,-0.17683013
nine,nineteen,-0.18042007,-0.17682733
nine,twenty,-0.20724112,-0.17682979
nine,thirty,-0.14978299,-0.17675067
nine,forty,-0.15194273,-0.17680429
nine,fifty,-0.20044395,-0.1768084
nine,sixty,-0.17521156,-0.1766632
nine,seventy,-0.18557876,-0.17680812
nine,eighty,-0.11934675,-0.17681634
nine,ninety,-0.20898004,-0.17683083
nine,hundred,-0.19508262,-0.17600752
nine,thousand,-0.1988402,-0.17661665
nine,<unk>,-0.20766835,-0.17682807
nine,<start>,-0.20812508,-0.17683023
nine,<end>,-0.15767203,5.656854
