,,Time_0,Time_1,Time_2
one hundred,<pad>,0.02978053,0.029553818,0.02957115
one hundred,one,0.03585435,0.032955274,0.030888863
one hundred,two,0.03827808,0.03510688,0.033848595
one hundred,three,0.028732834,0.027427409,0.026340354
one hundred,four,0.027472174,0.027838688,0.027312504
one hundred,five,0.03161597,0.034854278,0.036357034
one hundred,six,0.029868294,0.029940166,0.030493012
one hundred,seven,0.03120049,0.03147533,0.031384565
one hundred,eight,0.02104795,0.021614509,0.021909308
one hundred,nine,0.025445161,0.026600486,0.027033739
one hundred,ten,0.027985854,0.027613698,0.027603647
one hundred,eleven,0.030801572,0.030000474,0.029624062
one hundred,twelve,0.031544406,0.032678086,0.032572523
one hundred,thirteen,0.03959933,0.0403159,0.039874326
one hundred,fourteen,0.036175434,0.03330581,0.03236776
one hundred,fifteen,0.04371868,0.04058539,0.039327666
one hundred,sixteen,0.026857946,0.030430837,0.032635514
one hundred,seventeen,0.025969114,0.027526816,0.028570069
one hundred,eighteen,0.02891257,0.03009424,0.030795155
one hundred,nineteen,0.028707096,0.028609436,0.028971465
one hundred,twenty,0.024625396,0.026572675,0.027756399
one hundred,thirty,0.030768955,0.033086378,0.034926254
one hundred,forty,0.032909807,0.033815376,0.034914408
one hundred,fifty,0.028619137,0.030307977,0.03064848
one hundred,sixty,0.01920011,0.019798955,0.020416342
one hundred,seventy,0.034108367,0.03193378,0.03041024
one hundred,eighty,0.030845243,0.029899498,0.02882217
one hundred,ninety,0.031277675,0.031488307,0.031884793
one hundred,hundred,0.03146539,0.03278063,0.033489168
one hundred,thousand,0.03162618,0.03079462,0.030076355
one hundred,<unk>,0.03092801,0.031256784,0.031536546
one hundred,<start>,0.022853661,0.023070246,0.02311428
one hundred,<end>,0.031204125,0.026667062,0.024523292
one thousand,<pad>,0.028959995,0.027353864,0.02685343
one thousand,one,0.033079386,0.031731937,0.030771779
one thousand,two,0.034328055,0.03266878,0.031949867
one thousand,three,0.02949188,0.027258959,0.025820686
one thousand,four,0.024686212,0.024669563,0.024259048
one thousand,five,0.03182325,0.03409223,0.035087604
one thousand,six,0.030977352,0.031367328,0.03194156
one thousand,seven,0.031476304,0.031260718,0.030815123
one thousand,eight,0.020921249,0.022139424,0.022526678
one thousand,nine,0.028319772,0.02952059,0.029946642
one thousand,ten,0.026565185,0.025652196,0.025309974
one thousand,eleven,0.034056984,0.03307696,0.032693606
one thousand,twelve,0.031055067,0.031041265,0.030657822
one thousand,thirteen,0.039475217,0.040678654,0.04044432
one thousand,fourteen,0.035800926,0.033069983,0.03241708
one thousand,fifteen,0.043086473,0.04123829,0.040844135
one thousand,sixteen,0.029173918,0.03202946,0.033464
one thousand,seventeen,0.026733393,0.027743747,0.028521962
one thousand,eighteen,0.029431552,0.030183455,0.030744722
one thousand,nineteen,0.03079684,0.030582385,0.030611131
one thousand,twenty,0.025352553,0.026732305,0.027591823
one thousand,thirty,0.02792365,0.028457945,0.029467706
one thousand,forty,0.034911565,0.036184207,0.037273787
one thousand,fifty,0.02703646,0.029824728,0.030851495
one thousand,sixty,0.019965095,0.021117257,0.021991365
one thousand,seventy,0.032926835,0.031562015,0.030560177
one thousand,eighty,0.032307897,0.032048184,0.031145828
one thousand,ninety,0.03244048,0.031394128,0.031274017
one thousand,hundred,0.030477658,0.032257617,0.032884296
one thousand,thousand,0.030108089,0.029955966,0.029690443
one thousand,<unk>,0.030930545,0.031100584,0.03125638
one thousand,<start>,0.02347352,0.023359751,0.023243189
one thousand,<end>,0.031906668,0.028645478,0.027088163
