,,Time_0,Time_1,Time_2
eleven,<pad>,-0.17718185,-0.31125134,
eleven,one,5.6568537,2.127627,
eleven,two,-0.1770692,-0.30986774,
eleven,three,-0.1767878,-0.30905437,
eleven,four,-0.17594628,-0.30132613,
eleven,five,-0.17663531,-0.30847964,
eleven,six,-0.1767102,-0.30887815,
eleven,seven,-0.17616493,-0.30697668,
eleven,eight,-0.1771196,-0.30976135,
eleven,nine,-0.17708428,-0.31069943,
eleven,ten,-0.17715769,-0.31068552,
eleven,eleven,-0.17719516,-0.3114047,
eleven,twelve,-0.17717682,-0.31110713,
eleven,thirteen,-0.17715698,-0.31057027,
eleven,fourteen,-0.17698824,-0.3099966,
eleven,fifteen,-0.17495534,-0.29303077,
eleven,sixteen,-0.17694652,-0.3090343,
eleven,seventeen,-0.17715009,-0.31031817,
eleven,eighteen,-0.17718863,-0.3109083,
eleven,nineteen,-0.17671551,-0.30859894,
eleven,twenty,-0.17513978,-0.26276568,
eleven,thirty,-0.1770809,-0.3066086,
eleven,forty,-0.17623499,-0.2861383,
eleven,fifty,-0.17714618,-0.30678862,
eleven,sixty,-0.1771595,-0.30977312,
eleven,seventy,-0.17676464,-0.2958682,
eleven,eighty,-0.17709272,-0.31048054,
eleven,ninety,-0.17718765,-0.31151262,
eleven,hundred,-0.1751239,2.876188,
eleven,thousand,-0.1770736,-0.30081174,
eleven,<unk>,-0.17717642,-0.3110766,
eleven,<start>,-0.1771714,-0.31044206,
eleven,<end>,-0.1771721,4.1704,
twenty four,<pad>,-0.18286955,-0.19314052,-0.17803785
twenty four,one,-0.07588315,5.651797,-0.1460046
twenty four,two,-0.1563829,-0.15356155,-0.17480475
twenty four,three,-0.17981805,-0.19131319,-0.17797981
twenty four,four,-0.17654553,-0.10469298,-0.17592385
twenty four,five,-0.1701541,-0.1917574,-0.17791899
twenty four,six,-0.1733253,-0.19157946,-0.17797472
twenty four,seven,-0.18183659,-0.19263834,-0.17795616
twenty four,eight,-0.18176584,-0.19199058,-0.17798422
twenty four,nine,-0.18225425,-0.19274469,-0.17801714
twenty four,ten,-0.18290645,-0.19315894,-0.17803846
twenty four,eleven,-0.18298249,-0.19331962,-0.17803836
twenty four,twelve,-0.18295674,-0.19318952,-0.17803352
twenty four,thirteen,-0.18283008,-0.19315252,-0.17804523
twenty four,fourteen,-0.17571892,-0.19023278,-0.17795357
twenty four,fifteen,-0.18159096,-0.18925904,-0.17779726
twenty four,sixteen,-0.18209724,-0.19186042,-0.17800052
twenty four,seventeen,-0.18280947,-0.192894,-0.17800358
twenty four,eighteen,-0.18296854,-0.19321734,-0.17804347
twenty four,nineteen,-0.17821987,-0.19140632,-0.1779388
twenty four,twenty,5.6558795,-0.15486021,-0.17710827
twenty four,thirty,-0.18225273,-0.19213536,-0.17797309
twenty four,forty,-0.17903276,-0.18961032,-0.1776815
twenty four,fifty,-0.18279254,-0.19250397,-0.17796461
twenty four,sixty,-0.18151642,-0.18810882,-0.17770335
twenty four,seventy,-0.1787366,-0.18997106,-0.1779106
twenty four,eighty,-0.18100299,-0.19162467,-0.17800337
twenty four,ninety,-0.18297753,-0.19337803,-0.17805725
twenty four,hundred,-0.18100068,0.033557408,-0.17805171
twenty four,thousand,-0.18201518,-0.14008513,-0.17784171
twenty four,<unk>,-0.182813,-0.19301625,-0.17803766
twenty four,<start>,-0.182801,-0.19245271,-0.1779411
twenty four,<end>,-0.1830221,-0.14249887,5.6567693
