,,Time_0,Time_1,Time_2,Time_3,Time_4
four hundred twelve,<pad>,0.026834268,0.026998512,0.026578685,0.026216805,
four hundred twelve,one,0.031756476,0.028265819,0.027115945,0.026696198,
four hundred twelve,two,0.034777023,0.035387505,0.036348388,0.03700682,
four hundred twelve,three,0.025011437,0.02581359,0.026835745,0.027485687,
four hundred twelve,four,0.032252964,0.03065241,0.02930636,0.028342979,
four hundred twelve,five,0.027569616,0.030908354,0.032161538,0.03291756,
four hundred twelve,six,0.04290204,0.041531652,0.04013634,0.03924807,
four hundred twelve,seven,0.02512006,0.023481267,0.023006301,0.02300674,
four hundred twelve,eight,0.035274025,0.032648068,0.03133523,0.030826382,
four hundred twelve,nine,0.028959045,0.031096667,0.032651287,0.033638354,
four hundred twelve,ten,0.03435454,0.033763133,0.03326324,0.032980032,
four hundred twelve,eleven,0.029704986,0.031502694,0.0317536,0.031657048,
four hundred twelve,twelve,0.025838625,0.026334183,0.02578459,0.025439566,
four hundred twelve,thirteen,0.024078565,0.025572177,0.026426807,0.026827626,
four hundred twelve,fourteen,0.03669875,0.03742599,0.038169846,0.03889202,
four hundred twelve,fifteen,0.035070684,0.039648894,0.041836143,0.04265384,
four hundred twelve,sixteen,0.029987445,0.032132436,0.03254251,0.032703377,
four hundred twelve,seventeen,0.03448837,0.03352167,0.032487888,0.0317981,
four hundred twelve,eighteen,0.035508987,0.033173498,0.032620672,0.032346264,
four hundred twelve,nineteen,0.040788032,0.044068556,0.045501377,0.045826454,
four hundred twelve,twenty,0.028967906,0.02709974,0.026298542,0.025782716,
four hundred twelve,thirty,0.026564995,0.027149392,0.027169546,0.026912432,
four hundred twelve,forty,0.028506337,0.029021807,0.030130982,0.030993255,
four hundred twelve,fifty,0.030866176,0.03207723,0.03320265,0.033880696,
four hundred twelve,sixty,0.025584597,0.024604466,0.024266101,0.024294728,
four hundred twelve,seventy,0.027747896,0.02556179,0.024845405,0.02467762,
four hundred twelve,eighty,0.038257636,0.03205891,0.029000767,0.027339334,
four hundred twelve,ninety,0.021586332,0.023867471,0.025085295,0.02591965,
four hundred twelve,hundred,0.022928271,0.024813185,0.025398595,0.025783433,
four hundred twelve,thousand,0.026944257,0.02603182,0.026088262,0.026166553,
four hundred twelve,<unk>,0.036891878,0.03281008,0.030112667,0.028269488,
four hundred twelve,<start>,0.02862935,0.02935501,0.029387627,0.02919794,
four hundred twelve,<end>,0.019548468,0.02162185,0.023151282,0.02427223,
four hundred twenty one,<pad>,0.026760427,0.027108356,0.026964992,0.026796963,0.026675208
four hundred twenty one,one,0.031827573,0.028647868,0.027690196,0.02737387,0.027289806
four hundred twenty one,two,0.033887688,0.03363569,0.033991188,0.03427072,0.034447886
four hundred twenty one,three,0.023826256,0.024396228,0.025284884,0.025970062,0.02645438
four hundred twenty one,four,0.03178253,0.030692505,0.029784257,0.02910245,0.028658694
four hundred twenty one,five,0.028351529,0.030822966,0.0316942,0.03218387,0.032542236
four hundred twenty one,six,0.039972696,0.03865645,0.037483584,0.036717575,0.03626537
four hundred twenty one,seven,0.025259597,0.02329279,0.02263621,0.022547258,0.022627061
four hundred twenty one,eight,0.03682208,0.034058783,0.03268626,0.03214743,0.031957645
four hundred twenty one,nine,0.03058369,0.031667758,0.032491144,0.033030014,0.033401255
four hundred twenty one,ten,0.03243384,0.032366857,0.03189504,0.03152392,0.03126192
four hundred twenty one,eleven,0.029827708,0.03165185,0.032069474,0.032083742,0.032027517
four hundred twenty one,twelve,0.025909914,0.02649224,0.026164224,0.025981586,0.025881594
four hundred twenty one,thirteen,0.023793058,0.025408309,0.026172398,0.02650529,0.02662034
four hundred twenty one,fourteen,0.03714655,0.037731968,0.038255133,0.03869356,0.03899182
four hundred twenty one,fifteen,0.033662748,0.03857661,0.041080758,0.04211785,0.04248205
four hundred twenty one,sixteen,0.030054383,0.031157007,0.03135808,0.031545002,0.03169046
four hundred twenty one,seventeen,0.035573237,0.03487655,0.034016997,0.03345605,0.03313484
four hundred twenty one,eighteen,0.033735704,0.031919014,0.031517632,0.031330116,0.03124625
four hundred twenty one,nineteen,0.04043047,0.04343792,0.044624984,0.044867884,0.044796765
four hundred twenty one,twenty,0.029384363,0.027926214,0.027296187,0.026901254,0.026639717
four hundred twenty one,thirty,0.0285248,0.028857365,0.028829632,0.028574448,0.028293356
four hundred twenty one,forty,0.02865102,0.02820029,0.02864104,0.02908246,0.029376397
four hundred twenty one,fifty,0.03074494,0.0318536,0.03279059,0.033353157,0.03368972
four hundred twenty one,sixty,0.027247315,0.026578315,0.02629623,0.026323518,0.026433822
four hundred twenty one,seventy,0.028613346,0.02718108,0.026879752,0.026929757,0.027068382
four hundred twenty one,eighty,0.03745873,0.031936463,0.029238306,0.027824352,0.027047088
four hundred twenty one,ninety,0.022051789,0.023930935,0.024895074,0.025485564,0.025830403
four hundred twenty one,hundred,0.022799183,0.024552641,0.025269542,0.025758808,0.026076058
four hundred twenty one,thousand,0.028979765,0.027379846,0.027096743,0.026996765,0.026959782
four hundred twenty one,<unk>,0.035350967,0.032551024,0.030452408,0.028961975,0.027970217
four hundred twenty one,<start>,0.027604653,0.02943265,0.029895257,0.029892085,0.02974419
four hundred twenty one,<end>,0.020947454,0.023021927,0.02455749,0.025670558,0.026417846
