,,Time_0,Time_1
one,<pad>,0.028500583,0.025227053
one,one,0.031370543,0.031721782
one,two,0.03580982,0.031286404
one,three,0.034346465,0.033346385
one,four,0.030212877,0.033278294
one,five,0.02978076,0.0305683
one,six,0.024988884,0.02766651
one,seven,0.029716697,0.028142922
one,eight,0.03384799,0.03383021
one,nine,0.032360278,0.029698849
one,ten,0.03130233,0.026665555
one,eleven,0.026387244,0.026027283
one,twelve,0.02942914,0.030119127
one,thirteen,0.03154263,0.029434599
one,fourteen,0.02803925,0.029847072
one,fifteen,0.030439945,0.02888954
one,sixteen,0.026214246,0.026813436
one,seventeen,0.0339219,0.03700603
one,eighteen,0.033238403,0.033174284
one,nineteen,0.029447457,0.027304772
one,twenty,0.028014664,0.02969429
one,thirty,0.031100664,0.029895062
one,forty,0.022603808,0.028325979
one,fifty,0.03628795,0.034925174
one,sixty,0.030334724,0.030594409
one,seventy,0.0291676,0.029741658
one,eighty,0.028883329,0.03178355
one,ninety,0.03166741,0.030777069
one,hundred,0.031323396,0.032102734
one,thousand,0.034179505,0.03137628
one,<unk>,0.02632516,0.029594872
one,<start>,0.02907623,0.030554475
one,<end>,0.03013802,0.03058613
nine,<pad>,0.028569672,0.029207908
nine,one,0.027086377,0.027111778
nine,two,0.029774556,0.025226237
nine,three,0.040675048,0.03851544
nine,four,0.034382917,0.04033658
nine,five,0.029103203,0.029079923
nine,six,0.02679736,0.029901404
nine,seven,0.031525098,0.029118938
nine,eight,0.032477617,0.033994514
nine,nine,0.029791104,0.028129635
nine,ten,0.03174522,0.028788935
nine,eleven,0.0213601,0.022873806
nine,twelve,0.034574468,0.031274885
nine,thirteen,0.025995899,0.02457994
nine,fourteen,0.029242394,0.031372488
nine,fifteen,0.034693606,0.03366824
nine,sixteen,0.024841359,0.024569241
nine,seventeen,0.036405563,0.037414804
nine,eighteen,0.03308609,0.033912845
nine,nineteen,0.029247805,0.028171128
nine,twenty,0.027890792,0.026391463
nine,thirty,0.031044831,0.03278094
nine,forty,0.023122093,0.026152214
nine,fifty,0.040143605,0.040326223
nine,sixty,0.025741568,0.028189266
nine,seventy,0.031574816,0.032335516
nine,eighty,0.022505352,0.02213183
nine,ninety,0.032550093,0.03227124
nine,hundred,0.028258955,0.029566824
nine,thousand,0.03218622,0.03220193
nine,<unk>,0.025190875,0.026243227
nine,<start>,0.034264162,0.031065578
nine,<end>,0.034151074,0.033095077
