,,Time_0,Time_1,Time_2
one hundred,<pad>,0.02749256,0.027392287,0.0270511
one hundred,one,0.031028122,0.027475642,0.026206117
one hundred,two,0.035638563,0.03549051,0.03564095
one hundred,three,0.025905782,0.027936168,0.02949786
one hundred,four,0.029595003,0.029992323,0.030158201
one hundred,five,0.03264685,0.034279615,0.03531584
one hundred,six,0.038048517,0.035717055,0.0340269
one hundred,seven,0.026706902,0.023563975,0.022290653
one hundred,eight,0.037493765,0.036640044,0.036436267
one hundred,nine,0.031130888,0.0336489,0.034876745
one hundred,ten,0.030753708,0.02931965,0.028528938
one hundred,eleven,0.033078592,0.033712078,0.03339002
one hundred,twelve,0.02598302,0.026815074,0.026847944
one hundred,thirteen,0.024795586,0.024334433,0.024297861
one hundred,fourteen,0.030821947,0.030111955,0.029642735
one hundred,fifteen,0.034530196,0.04131943,0.045158394
one hundred,sixteen,0.029091273,0.03120188,0.03215672
one hundred,seventeen,0.03416793,0.033912737,0.03308808
one hundred,eighteen,0.037604343,0.03762404,0.0372034
one hundred,nineteen,0.038257994,0.04043907,0.041299347
one hundred,twenty,0.028515168,0.025511533,0.02430624
one hundred,thirty,0.028187232,0.029571738,0.029695917
one hundred,forty,0.025515929,0.023932243,0.02382085
one hundred,fifty,0.031287253,0.03149701,0.03177576
one hundred,sixty,0.029047538,0.029174145,0.029181246
one hundred,seventy,0.028270293,0.026458535,0.025993127
one hundred,eighty,0.034885135,0.02990889,0.02771431
one hundred,ninety,0.021648007,0.02334823,0.024382772
one hundred,hundred,0.023785904,0.024417555,0.024660513
one hundred,thousand,0.02649293,0.025942877,0.025935922
one hundred,<unk>,0.036177687,0.033989962,0.03234076
one hundred,<start>,0.03156633,0.032315586,0.032053556
one hundred,<end>,0.019849222,0.023004787,0.025024941
one thousand,<pad>,0.02781926,0.027238432,0.0267997
one thousand,one,0.034054007,0.03141945,0.030583145
one thousand,two,0.03623433,0.035992272,0.036375
one thousand,three,0.025770906,0.02741816,0.028506976
one thousand,four,0.030725393,0.031000698,0.031081764
one thousand,five,0.032780375,0.034219693,0.034971803
one thousand,six,0.0358275,0.03400164,0.032743827
one thousand,seven,0.026552416,0.023567991,0.022285292
one thousand,eight,0.032329943,0.034093626,0.035068456
one thousand,nine,0.03049577,0.03301734,0.03459814
one thousand,ten,0.0315814,0.029432375,0.028596606
one thousand,eleven,0.032184035,0.032215726,0.0316152
one thousand,twelve,0.028117286,0.028712394,0.028605362
one thousand,thirteen,0.026233025,0.026019655,0.02599328
one thousand,fourteen,0.028791105,0.028593685,0.028855314
one thousand,fifteen,0.034267534,0.039610315,0.042224336
one thousand,sixteen,0.028611021,0.032157313,0.033535257
one thousand,seventeen,0.03496318,0.03444629,0.03349556
one thousand,eighteen,0.03750452,0.036682162,0.035843078
one thousand,nineteen,0.037884604,0.04028649,0.040907744
one thousand,twenty,0.030075915,0.02738067,0.02656643
one thousand,thirty,0.029115912,0.029271735,0.028807336
one thousand,forty,0.026448578,0.025289364,0.025151854
one thousand,fifty,0.031216305,0.03247976,0.0333682
one thousand,sixty,0.029048549,0.029356068,0.02949081
one thousand,seventy,0.029041132,0.027091438,0.026401522
one thousand,eighty,0.03448135,0.029045168,0.026639927
one thousand,ninety,0.021130761,0.023252128,0.024440425
one thousand,hundred,0.022503983,0.023253815,0.023626303
one thousand,thousand,0.024999436,0.02352902,0.022971243
one thousand,<unk>,0.03713463,0.035326075,0.033931762
one thousand,<start>,0.031043798,0.029929398,0.028995689
one thousand,<end>,0.021032026,0.024669558,0.026922647
