,,Time_0,Time_1,Time_2,Time_3
thirty five,<pad>,0.028570633,0.027486717,0.026724279,
thirty five,one,0.030212635,0.027297944,0.02634779,
thirty five,two,0.025482453,0.028009256,0.028451566,
thirty five,three,0.029467817,0.031238507,0.032743957,
thirty five,four,0.032032523,0.033892266,0.03562224,
thirty five,five,0.032297768,0.03248753,0.031273294,
thirty five,six,0.03421904,0.035730135,0.036239695,
thirty five,seven,0.03256605,0.033396978,0.034565136,
thirty five,eight,0.029411728,0.027951984,0.027382638,
thirty five,nine,0.032086205,0.03481278,0.035843737,
thirty five,ten,0.029400542,0.03404686,0.036064547,
thirty five,eleven,0.031019432,0.027890703,0.026758958,
thirty five,twelve,0.028527308,0.026878603,0.026484303,
thirty five,thirteen,0.036619343,0.036369134,0.036091726,
thirty five,fourteen,0.029852906,0.031471774,0.032442752,
thirty five,fifteen,0.029768996,0.0285902,0.027373252,
thirty five,sixteen,0.02406434,0.026868649,0.027714837,
thirty five,seventeen,0.024880731,0.024643442,0.02471374,
thirty five,eighteen,0.028482186,0.027414694,0.02723498,
thirty five,nineteen,0.043025944,0.04188067,0.04107501,
thirty five,twenty,0.026208317,0.027413039,0.028016135,
thirty five,thirty,0.0255608,0.02521666,0.02520774,
thirty five,forty,0.032723304,0.030291034,0.029433938,
thirty five,fifty,0.039298467,0.037608456,0.03656376,
thirty five,sixty,0.027368402,0.027050273,0.026873557,
thirty five,seventy,0.03793635,0.03427648,0.03249961,
thirty five,eighty,0.021561306,0.023241546,0.02434939,
thirty five,ninety,0.02932085,0.029514445,0.02987868,
thirty five,hundred,0.030471617,0.03207407,0.032557387,
thirty five,thousand,0.031772558,0.02870492,0.026636807,
thirty five,<unk>,0.030511644,0.030301785,0.030797275,
thirty five,<start>,0.028802015,0.02706532,0.025872983,
thirty five,<end>,0.026475787,0.028883114,0.030164449,
three hundred five,<pad>,0.025433393,0.02460397,0.024137683,0.023927586
three hundred five,one,0.029964007,0.02646663,0.025342697,0.025050629
three hundred five,two,0.02576182,0.028567549,0.029346947,0.029539028
three hundred five,three,0.028397987,0.031002536,0.032785613,0.03406516
three hundred five,four,0.030860178,0.032698974,0.033979386,0.03474908
three hundred five,five,0.033175897,0.033695083,0.03265492,0.031780425
three hundred five,six,0.037808143,0.03813049,0.038267452,0.03843476
three hundred five,seven,0.03221183,0.032093104,0.03257368,0.033000436
three hundred five,eight,0.029704973,0.028226022,0.027670061,0.02741746
three hundred five,nine,0.034781657,0.03593743,0.03649627,0.036934443
three hundred five,ten,0.030591138,0.035090595,0.03685745,0.037459683
three hundred five,eleven,0.027524961,0.02615138,0.025713319,0.025556989
three hundred five,twelve,0.027992291,0.026585992,0.02630209,0.02611314
three hundred five,thirteen,0.034757882,0.03387858,0.0334135,0.03319996
three hundred five,fourteen,0.029080654,0.031093571,0.032161172,0.03253641
three hundred five,fifteen,0.029368492,0.02738194,0.025923407,0.024932113
three hundred five,sixteen,0.02367784,0.0273389,0.02864599,0.029047813
three hundred five,seventeen,0.025993269,0.025228916,0.025028327,0.025057724
three hundred five,eighteen,0.028576035,0.027225086,0.027124316,0.02731474
three hundred five,nineteen,0.041031178,0.038688146,0.03752766,0.0370323
three hundred five,twenty,0.026980083,0.028011065,0.028423442,0.028503759
three hundred five,thirty,0.026609153,0.02599889,0.025717633,0.025686437
three hundred five,forty,0.03378766,0.031268384,0.030169666,0.029512044
three hundred five,fifty,0.03488994,0.033413175,0.032850154,0.03260114
three hundred five,sixty,0.027153881,0.02716101,0.027084505,0.027005075
three hundred five,seventy,0.037968,0.03323501,0.031046897,0.029992685
three hundred five,eighty,0.025053987,0.02783803,0.029545221,0.030526688
three hundred five,ninety,0.031062214,0.030826299,0.030710796,0.03041776
three hundred five,hundred,0.031314783,0.03326137,0.03366474,0.033741776
three hundred five,thousand,0.030017689,0.028906297,0.027610883,0.026896318
three hundred five,<unk>,0.03277923,0.031710252,0.031663824,0.031641297
three hundred five,<start>,0.027773835,0.026921915,0.026241984,0.02578086
three hundred five,<end>,0.027915921,0.031363424,0.033318307,0.034544494
