,,Time_0,Time_1,Time_2,Time_3
thirty six,<pad>,0.0312671,0.028007695,0.026004985,
thirty six,one,0.03937531,0.037466098,0.03735032,
thirty six,two,0.026057111,0.026452951,0.026483478,
thirty six,three,0.027658567,0.029065568,0.029625146,
thirty six,four,0.025024306,0.021497693,0.019772768,
thirty six,five,0.031628445,0.031104352,0.030302927,
thirty six,six,0.03053931,0.027812215,0.02680185,
thirty six,seven,0.021972954,0.022044241,0.021875815,
thirty six,eight,0.038371503,0.039887596,0.040301923,
thirty six,nine,0.025489843,0.031372458,0.033647154,
thirty six,ten,0.035506498,0.038487405,0.039780363,
thirty six,eleven,0.03490893,0.029404279,0.027158257,
thirty six,twelve,0.031724732,0.03173082,0.03179227,
thirty six,thirteen,0.03611646,0.03433983,0.03301188,
thirty six,fourteen,0.029410897,0.029919136,0.030529505,
thirty six,fifteen,0.030267512,0.03704929,0.040802654,
thirty six,sixteen,0.029611837,0.030645695,0.031001018,
thirty six,seventeen,0.028355919,0.029614894,0.029811079,
thirty six,eighteen,0.031581104,0.0318921,0.032417074,
thirty six,nineteen,0.026758058,0.02834684,0.029264353,
thirty six,twenty,0.027886253,0.029671382,0.031053927,
thirty six,thirty,0.02682245,0.021873452,0.020310547,
thirty six,forty,0.029470598,0.03019152,0.030688712,
thirty six,fifty,0.029287979,0.032678977,0.034250375,
thirty six,sixty,0.033866312,0.03776813,0.038473338,
thirty six,seventy,0.037457656,0.032017067,0.029567225,
thirty six,eighty,0.028194204,0.028923886,0.029867137,
thirty six,ninety,0.025387844,0.027029078,0.027740985,
thirty six,hundred,0.030089764,0.028860249,0.028188007,
thirty six,thousand,0.03668266,0.03563525,0.034558892,
thirty six,<unk>,0.024565322,0.024390988,0.024535349,
thirty six,<start>,0.032905255,0.02765569,0.025488053,
thirty six,<end>,0.025757212,0.02716316,0.027542522,
three hundred six,<pad>,0.031950235,0.028707372,0.026925664,0.025996143
three hundred six,one,0.034741532,0.03380199,0.03395247,0.03437641
three hundred six,two,0.02763954,0.027261838,0.02687318,0.026628675
three hundred six,three,0.02999172,0.03155254,0.032293435,0.03261681
three hundred six,four,0.026428388,0.023056166,0.02127571,0.020314613
three hundred six,five,0.030693635,0.028932286,0.027881715,0.027359378
three hundred six,six,0.030340021,0.028698446,0.028141275,0.027978271
three hundred six,seven,0.022569058,0.02308661,0.023354467,0.023434406
three hundred six,eight,0.03749969,0.037372574,0.037072152,0.03679592
three hundred six,nine,0.023671996,0.028978448,0.031564,0.032625116
three hundred six,ten,0.031760227,0.035832096,0.037622694,0.038425654
three hundred six,eleven,0.036751453,0.030319212,0.027593406,0.026282365
three hundred six,twelve,0.028718963,0.02753881,0.027301895,0.02737468
three hundred six,thirteen,0.03756333,0.03773751,0.03710785,0.03659477
three hundred six,fourteen,0.027768113,0.030011145,0.031340804,0.031902563
three hundred six,fifteen,0.03362594,0.038335178,0.041188974,0.0427965
three hundred six,sixteen,0.029209657,0.030797964,0.031384874,0.031782966
three hundred six,seventeen,0.02861376,0.029514397,0.029388389,0.028950172
three hundred six,eighteen,0.032356143,0.03187187,0.031805754,0.03182745
three hundred six,nineteen,0.027411094,0.029130323,0.029846633,0.030152181
three hundred six,twenty,0.028575862,0.030391574,0.031947557,0.032959178
three hundred six,thirty,0.027373914,0.022645675,0.020880891,0.020095056
three hundred six,forty,0.028746469,0.029419325,0.030154476,0.030586932
three hundred six,fifty,0.030380938,0.03302009,0.03426715,0.035128612
three hundred six,sixty,0.034461927,0.038598727,0.039238848,0.03910788
three hundred six,seventy,0.035604604,0.032174066,0.030337844,0.029515864
three hundred six,eighty,0.026312856,0.02738982,0.028358199,0.029020067
three hundred six,ninety,0.025521265,0.027039623,0.027660292,0.02781836
three hundred six,hundred,0.029477827,0.028549805,0.027940517,0.02762318
three hundred six,thousand,0.036736295,0.034733325,0.033455525,0.0327642
three hundred six,<unk>,0.024643201,0.024290165,0.02431868,0.02437022
three hundred six,<start>,0.037575338,0.03176562,0.029308887,0.028185917
three hundred six,<end>,0.025284886,0.0274455,0.028215751,0.028609416
