,,Time_0,Time_1,Time_2
forty two,<pad>,0.00019495912,0.000101208025,4.569487e-05
forty two,one,0.11468245,0.10176135,0.014516565
forty two,two,0.032935172,0.0023287826,0.00044042862
forty two,three,0.0013356445,0.00016840655,1.6892034e-05
forty two,four,0.6043816,0.21490991,0.014720573
forty two,five,0.0012313199,0.00025116373,8.4788386e-05
forty two,six,0.004526184,0.0014590274,3.677661e-05
forty two,seven,0.004344875,0.0008408371,3.7277037e-05
forty two,eight,0.002567893,0.000993403,9.7013835e-05
forty two,nine,0.00081665505,0.0002286248,4.9512506e-05
forty two,ten,0.00012263011,4.4303826e-05,8.369998e-06
forty two,eleven,0.00029673986,0.00044922033,3.9137518e-05
forty two,twelve,0.00072393735,0.00016584594,1.1049989e-05
forty two,thirteen,0.0007287873,0.0001724933,1.8970934e-05
forty two,fourteen,0.002107264,0.00036172473,3.9188275e-05
forty two,fifteen,0.0012864425,0.0005632946,0.0002726582
forty two,sixteen,0.0007577109,0.00018333363,2.09867e-05
forty two,seventeen,0.00023462874,0.00018324394,2.7106098e-05
forty two,eighteen,0.00040434432,9.3199065e-05,9.764896e-06
forty two,nineteen,0.0053863316,0.00055237184,4.0132643e-05
forty two,twenty,0.18824877,0.013455537,0.0072906804
forty two,thirty,0.0019055145,0.00036508523,4.02596e-05
forty two,forty,0.0081980955,0.0018840622,0.0002216484
forty two,fifty,0.00045442884,0.0003188346,0.00013408763
forty two,sixty,0.0009889461,0.0015534526,0.00019823672
forty two,seventy,0.008987997,0.0016597084,0.000117126096
forty two,eighty,0.0007896571,0.000290122,1.8402172e-05
forty two,ninety,0.00091079605,0.00028457335,2.6786905e-05
forty two,hundred,0.0057655787,0.60816944,2.8306726e-05
forty two,thousand,0.0040287687,0.018845484,3.370029e-05
forty two,<unk>,0.00013591506,8.265701e-05,2.1600481e-05
forty two,<start>,0.00050549983,0.00023529273,3.72877e-05
forty two,<end>,1.4590856e-05,0.02704406,0.96129906
four hundred two,<pad>,3.8412512e-05,5.303533e-06,0.0003930373
four hundred two,one,0.0052167187,9.605973e-05,0.0018042685
four hundred two,two,0.0136693735,0.002462796,0.37550768
four hundred two,three,0.0016508441,1.9972082e-05,0.0001541683
four hundred two,four,0.9467271,0.00065363734,0.0054196673
four hundred two,five,0.0012390094,0.00037871482,0.018596008
four hundred two,six,0.024639037,0.00036715507,0.001218576
four hundred two,seven,0.00016964113,2.6851214e-05,0.00013848569
four hundred two,eight,0.00019342315,1.2517532e-05,0.0003727697
four hundred two,nine,8.767934e-05,8.760199e-06,0.00038650495
four hundred two,ten,5.147712e-05,9.084614e-06,0.0002379248
four hundred two,eleven,9.954481e-05,7.6053766e-06,0.00018269602
four hundred two,twelve,0.00012641911,9.6798685e-06,7.861368e-05
four hundred two,thirteen,5.118687e-05,7.681997e-06,0.00024574145
four hundred two,fourteen,0.00016036228,1.452803e-05,0.00031023048
four hundred two,fifteen,2.328355e-05,8.568947e-06,0.0008652426
four hundred two,sixteen,0.00013165831,1.0290359e-05,0.00023252591
four hundred two,seventeen,3.1639698e-05,8.969523e-06,0.00018396173
four hundred two,eighteen,4.6760266e-05,4.9374953e-06,9.927906e-05
four hundred two,nineteen,0.00021093183,1.0301052e-05,0.00045577323
four hundred two,twenty,9.03486e-05,1.0726538e-05,0.0037694448
four hundred two,thirty,0.00035439394,1.3374421e-05,0.00034374578
four hundred two,forty,0.00075267855,2.50146e-05,0.00042225662
four hundred two,fifty,0.00012052738,7.797091e-05,0.0040646745
four hundred two,sixty,0.00025723668,0.00030319428,0.012044661
four hundred two,seventy,0.0021701332,0.00062313286,0.036028076
four hundred two,eighty,9.704404e-05,2.8432458e-05,0.0005536381
four hundred two,ninety,4.4722692e-05,6.253668e-06,0.00010178849
four hundred two,hundred,0.0011735002,0.9813126,0.0029286612
four hundred two,thousand,0.0003237653,0.013228902,0.0009975374
four hundred two,<unk>,2.534949e-05,3.0297401e-06,0.00023305352
four hundred two,<start>,2.405587e-05,4.339927e-06,0.00013156202
four hundred two,<end>,1.7213617e-06,0.00023966645,0.5314979
