,,Time_0,Time_1,Time_2
seventeen,<pad>,0.033475887,0.030255994,
seventeen,one,0.026001122,0.021902231,
seventeen,two,0.032740124,0.031075558,
seventeen,three,0.037067078,0.03692378,
seventeen,four,0.034201674,0.032060716,
seventeen,five,0.026597748,0.02794868,
seventeen,six,0.032502137,0.032816242,
seventeen,seven,0.034774657,0.032240547,
seventeen,eight,0.031332456,0.030222783,
seventeen,nine,0.029836504,0.030809434,
seventeen,ten,0.029472785,0.02729528,
seventeen,eleven,0.026764344,0.027945079,
seventeen,twelve,0.032991916,0.030666962,
seventeen,thirteen,0.028567694,0.028292915,
seventeen,fourteen,0.033221345,0.031911932,
seventeen,fifteen,0.02961097,0.03026889,
seventeen,sixteen,0.028002767,0.029693194,
seventeen,seventeen,0.033517413,0.035648838,
seventeen,eighteen,0.022100955,0.023917302,
seventeen,nineteen,0.035810355,0.03226737,
seventeen,twenty,0.02557836,0.031914607,
seventeen,thirty,0.023483625,0.023069192,
seventeen,forty,0.038483,0.040204,
seventeen,fifty,0.027674908,0.030301664,
seventeen,sixty,0.03033338,0.028942911,
seventeen,seventy,0.026256453,0.029736863,
seventeen,eighty,0.02856184,0.02574144,
seventeen,ninety,0.027263353,0.02999121,
seventeen,hundred,0.032141834,0.03197349,
seventeen,thousand,0.029178428,0.029830556,
seventeen,<unk>,0.035731763,0.032758594,
seventeen,<start>,0.03142488,0.035175238,
seventeen,<end>,0.025298117,0.026196571,
twenty one,<pad>,0.033024028,0.029474925,0.027363237
twenty one,one,0.02748303,0.022798106,0.020807628
twenty one,two,0.03295242,0.032789063,0.032827884
twenty one,three,0.034953706,0.034711618,0.033849917
twenty one,four,0.029795768,0.028545795,0.028021615
twenty one,five,0.026933275,0.027533129,0.02766926
twenty one,six,0.035250317,0.03488293,0.034678597
twenty one,seven,0.033387285,0.031325348,0.030779814
twenty one,eight,0.02873735,0.028055338,0.027675143
twenty one,nine,0.029192064,0.03136934,0.03181237
twenty one,ten,0.030652603,0.029732043,0.029426241
twenty one,eleven,0.02522941,0.02750647,0.028963324
twenty one,twelve,0.035071664,0.031073306,0.02919447
twenty one,thirteen,0.030487372,0.029585205,0.028904697
twenty one,fourteen,0.032914303,0.03290313,0.032925706
twenty one,fifteen,0.029906731,0.029911237,0.029457534
twenty one,sixteen,0.029836213,0.030635333,0.030546075
twenty one,seventeen,0.03367399,0.034747187,0.036076047
twenty one,eighteen,0.023218846,0.025108261,0.02569925
twenty one,nineteen,0.037079703,0.03374659,0.032453943
twenty one,twenty,0.02598768,0.030815408,0.03359879
twenty one,thirty,0.022192368,0.02237562,0.022525448
twenty one,forty,0.03348487,0.034861583,0.03554738
twenty one,fifty,0.025418349,0.02810106,0.029502569
twenty one,sixty,0.030431693,0.028834896,0.028109495
twenty one,seventy,0.028760176,0.031128163,0.03202442
twenty one,eighty,0.029571852,0.02637895,0.024814397
twenty one,ninety,0.026788244,0.029675484,0.030795405
twenty one,hundred,0.034196224,0.03321149,0.032946
twenty one,thousand,0.029119475,0.03122022,0.032841265
twenty one,<unk>,0.033343144,0.029972458,0.02833641
twenty one,<start>,0.03461984,0.03835361,0.040267367
twenty one,<end>,0.026305953,0.028636687,0.029558439
