,,Time_0,Time_1,Time_2
eighty nine,<pad>,-0.47505057,-0.21771023,
eighty nine,one,-0.447802,-0.21618256,
eighty nine,two,2.827306,-0.20124201,
eighty nine,three,-0.3789754,-0.21657798,
eighty nine,four,0.99405915,-0.18676601,
eighty nine,five,-0.29461375,-0.21460515,
eighty nine,six,0.21569405,-0.20761551,
eighty nine,seven,-0.4093311,-0.2167128,
eighty nine,eight,0.8958203,-0.20564263,
eighty nine,nine,0.0026311523,-0.21051928,
eighty nine,ten,-0.47746655,-0.21888234,
eighty nine,eleven,-0.48115855,-0.21892545,
eighty nine,twelve,-0.47343403,-0.21730554,
eighty nine,thirteen,-0.4845506,-0.21868919,
eighty nine,fourteen,-0.394838,-0.21815363,
eighty nine,fifteen,-0.44070524,-0.21185987,
eighty nine,sixteen,-0.3411616,-0.21771999,
eighty nine,seventeen,-0.48075926,-0.21862838,
eighty nine,eighteen,-0.4755111,-0.21876551,
eighty nine,nineteen,2.8951678,-0.20954226,
eighty nine,twenty,-0.4597221,-0.21742658,
eighty nine,thirty,-0.3946877,-0.21621986,
eighty nine,forty,-0.43086514,-0.21552306,
eighty nine,fifty,-0.4792305,-0.21725728,
eighty nine,sixty,-0.31458223,-0.16542822,
eighty nine,seventy,-0.34026033,-0.21172413,
eighty nine,eighty,3.165588,-0.20223819,
eighty nine,ninety,-0.47558147,-0.218748,
eighty nine,hundred,-0.24084777,1.035544,
eighty nine,thousand,-0.39722586,-0.1980697,
eighty nine,<unk>,-0.47036856,-0.21871054,
eighty nine,<start>,-0.46748713,-0.21799685,
eighty nine,<end>,-0.4700491,5.5258446,
eight hundred nine,<pad>,-0.26777235,-0.18032146,-0.17993785
eight hundred nine,one,-0.16554016,-0.17940766,-0.17402354
eight hundred nine,two,5.384403,-0.17823093,-0.17360784
eight hundred nine,three,-0.24934869,-0.17991267,-0.17965251
eight hundred nine,four,0.0446965,-0.17962912,-0.17928608
eight hundred nine,five,-0.22553204,-0.1766599,-0.15346661
eight hundred nine,six,1.5114745,-0.17729308,-0.17947818
eight hundred nine,seven,-0.25779465,-0.18032221,-0.17960435
eight hundred nine,eight,-0.1933303,-0.17963478,-0.17928332
eight hundred nine,nine,-0.20362768,-0.17940265,-0.17959198
eight hundred nine,ten,-0.26533142,-0.18047753,-0.18000454
eight hundred nine,eleven,-0.26481214,-0.18042298,-0.1798467
eight hundred nine,twelve,-0.2664738,-0.18024166,-0.17962822
eight hundred nine,thirteen,-0.26882836,-0.18039659,-0.17980702
eight hundred nine,fourteen,-0.25902376,-0.18044358,-0.17984723
eight hundred nine,fifteen,-0.26790345,-0.17983228,-0.1775361
eight hundred nine,sixteen,-0.24416663,-0.18021485,-0.17986593
eight hundred nine,seventeen,-0.2668744,-0.18036655,-0.17983864
eight hundred nine,eighteen,-0.26793626,-0.18044364,-0.17940626
eight hundred nine,nineteen,-0.07774088,-0.1797513,-0.17954336
eight hundred nine,twenty,-0.26484182,-0.18022013,-0.17480345
eight hundred nine,thirty,-0.25722113,-0.1780772,-0.17638712
eight hundred nine,forty,-0.2493421,-0.1790101,-0.1772462
eight hundred nine,fifty,-0.26690814,-0.17878862,-0.17365462
eight hundred nine,sixty,-0.2133779,-0.16999622,-0.15216425
eight hundred nine,seventy,-0.19690198,-0.17678343,-0.17120068
eight hundred nine,eighty,0.01996744,-0.17923643,-0.17911921
eight hundred nine,ninety,-0.2664597,-0.18041308,-0.17991896
eight hundred nine,hundred,-0.2124457,5.6564264,-0.17957467
eight hundred nine,thousand,-0.21947557,-0.10858092,-0.17960718
eight hundred nine,<unk>,-0.2666559,-0.180468,-0.180027
eight hundred nine,<start>,-0.2663699,-0.18033627,-0.17977476
eight hundred nine,<end>,-0.26850373,-0.17111097,5.6567345
