,,Time_0,Time_1,Time_2
twenty one,<pad>,-0.23465426,-0.17901123,-0.18220443
twenty one,one,1.4656025,5.656756,-0.008971046
twenty one,two,-0.046282817,-0.17703271,-0.18160476
twenty one,three,-0.23036368,-0.1787694,-0.18218648
twenty one,four,-0.22485061,-0.1762622,-0.1819712
twenty one,five,-0.20587036,-0.17723563,-0.18180919
twenty one,six,-0.18749851,-0.17841613,-0.18217489
twenty one,seven,-0.22817189,-0.17870037,-0.18214433
twenty one,eight,-0.23186582,-0.17881948,-0.18217084
twenty one,nine,-0.2223927,-0.17839894,-0.18218286
twenty one,ten,-0.23492284,-0.1790797,-0.18220977
twenty one,eleven,-0.2346975,-0.17907767,-0.18220702
twenty one,twelve,-0.23486179,-0.17904936,-0.18220077
twenty one,thirteen,-0.2350581,-0.1790844,-0.18220867
twenty one,fourteen,-0.2330937,-0.17899261,-0.1821916
twenty one,fifteen,-0.21977498,-0.17713921,-0.18178219
twenty one,sixteen,-0.23064134,-0.17902437,-0.18220614
twenty one,seventeen,-0.23419383,-0.1790075,-0.18219978
twenty one,eighteen,-0.2347084,-0.17907108,-0.18220152
twenty one,nineteen,-0.22912939,-0.17904219,-0.18220694
twenty one,twenty,5.4121323,-0.168278,-0.18171884
twenty one,thirty,-0.22478051,-0.17867427,-0.18214652
twenty one,forty,-0.21878932,-0.1783942,-0.18210359
twenty one,fifty,-0.2341994,-0.17887974,-0.18216923
twenty one,sixty,-0.22589868,-0.17678341,-0.18184052
twenty one,seventy,-0.21889395,-0.17887256,-0.18215764
twenty one,eighty,-0.23255834,-0.17899816,-0.18219995
twenty one,ninety,-0.23437862,-0.17902641,-0.18220109
twenty one,hundred,-0.22220874,-0.16705154,-0.18218592
twenty one,thousand,-0.228359,-0.17520015,-0.1821922
twenty one,<unk>,-0.23521787,-0.17909512,-0.18221037
twenty one,<start>,-0.23486058,-0.17906553,-0.18220404
twenty one,<end>,-0.23455687,-0.14722246,5.6543646
two hundred ten,<pad>,-0.33324376,-0.18127118,-0.17738321
two hundred ten,one,3.8954883,-0.17379606,-0.17412134
two hundred ten,two,3.8285058,-0.17012022,-0.17104283
two hundred ten,three,-0.23636886,-0.18107226,-0.17737155
two hundred ten,four,0.28141987,-0.1786971,-0.17688629
two hundred ten,five,-0.01201616,-0.17887038,-0.1763864
two hundred ten,six,0.61455446,-0.17479731,-0.17719196
two hundred ten,seven,-0.3229853,-0.18132798,-0.17729227
two hundred ten,eight,-0.3252588,-0.18138081,-0.17737101
two hundred ten,nine,-0.32675695,-0.18113302,-0.17736048
two hundred ten,ten,-0.3341815,-0.18151113,-0.17740244
two hundred ten,eleven,-0.3332886,-0.18141076,-0.17737685
two hundred ten,twelve,-0.33503854,-0.18134126,-0.17734474
two hundred ten,thirteen,-0.3349213,-0.1813797,-0.17737424
two hundred ten,fourteen,-0.3165292,-0.18143146,-0.17737448
two hundred ten,fifteen,-0.3298274,-0.18089758,-0.17711829
two hundred ten,sixteen,-0.310802,-0.18130827,-0.17738906
two hundred ten,seventeen,-0.3329127,-0.18141054,-0.17738524
two hundred ten,eighteen,-0.3350359,-0.18149623,-0.17738397
two hundred ten,nineteen,-0.3172443,-0.18137646,-0.1773791
two hundred ten,twenty,-0.27988112,-0.18006745,-0.17559925
two hundred ten,thirty,-0.29908594,-0.18094774,-0.17734565
two hundred ten,forty,-0.28965372,-0.18066224,-0.17709345
two hundred ten,fifty,-0.33187532,-0.17998032,-0.17699954
two hundred ten,sixty,-0.31793782,-0.17775455,-0.17623821
two hundred ten,seventy,-0.13049543,-0.16557926,-0.1734841
two hundred ten,eighty,-0.32210162,-0.18138343,-0.17737731
two hundred ten,ninety,-0.33321854,-0.18142995,-0.17738065
two hundred ten,hundred,-0.1805362,5.6564274,-0.1773013
two hundred ten,thousand,-0.29234236,-0.11460895,-0.17731437
two hundred ten,<unk>,-0.3348001,-0.18149109,-0.17739381
two hundred ten,<start>,-0.33535096,-0.1814478,-0.17738561
two hundred ten,<end>,-0.33627725,-0.15504466,5.656849
