,,Time_0,Time_1,Time_2
seventeen,<pad>,0.031043872,0.025394524,
seventeen,one,0.03205032,0.035023563,
seventeen,two,0.01967364,0.021095281,
seventeen,three,0.028630493,0.026207922,
seventeen,four,0.027841419,0.03098929,
seventeen,five,0.03455884,0.029839113,
seventeen,six,0.029538007,0.026819773,
seventeen,seven,0.030568387,0.0319561,
seventeen,eight,0.031113328,0.028308537,
seventeen,nine,0.02814734,0.030976135,
seventeen,ten,0.032145187,0.03242696,
seventeen,eleven,0.02618208,0.022680292,
seventeen,twelve,0.031209907,0.03337679,
seventeen,thirteen,0.028320892,0.03102673,
seventeen,fourteen,0.025931805,0.028718352,
seventeen,fifteen,0.024674766,0.022009064,
seventeen,sixteen,0.02608542,0.026960056,
seventeen,seventeen,0.030552717,0.026054202,
seventeen,eighteen,0.035747927,0.027147185,
seventeen,nineteen,0.03484173,0.03170158,
seventeen,twenty,0.029194174,0.03174604,
seventeen,thirty,0.020607054,0.022630846,
seventeen,forty,0.048503496,0.05603009,
seventeen,fifty,0.028329523,0.031317394,
seventeen,sixty,0.02834103,0.024668522,
seventeen,seventy,0.033277813,0.040115625,
seventeen,eighty,0.03089635,0.031370383,
seventeen,ninety,0.025439624,0.025136318,
seventeen,hundred,0.031132964,0.030650688,
seventeen,thousand,0.029502865,0.029390514,
seventeen,<unk>,0.0388503,0.042756956,
seventeen,<start>,0.03655102,0.037442494,
seventeen,<end>,0.03051579,0.02803266,
twenty eight,<pad>,0.031734012,0.03160163,0.032364503
twenty eight,one,0.03436649,0.035790775,0.03582659
twenty eight,two,0.024199005,0.026012382,0.026960136
twenty eight,three,0.028357284,0.026125897,0.024275979
twenty eight,four,0.026937515,0.029517671,0.030158205
twenty eight,five,0.03404524,0.0343701,0.034098372
twenty eight,six,0.025176164,0.023612624,0.022942785
twenty eight,seven,0.03768983,0.040847387,0.041571017
twenty eight,eight,0.033582337,0.03168561,0.031203331
twenty eight,nine,0.030861944,0.032857932,0.03361019
twenty eight,ten,0.029749468,0.027876033,0.026209028
twenty eight,eleven,0.022854399,0.021452533,0.020555234
twenty eight,twelve,0.034080416,0.033014752,0.033294704
twenty eight,thirteen,0.029345015,0.028383153,0.028252365
twenty eight,fourteen,0.032137908,0.03257558,0.03379702
twenty eight,fifteen,0.022244327,0.022635356,0.0232425
twenty eight,sixteen,0.02704857,0.026034497,0.025864903
twenty eight,seventeen,0.027041184,0.025371134,0.02459608
twenty eight,eighteen,0.031992313,0.025347857,0.022751784
twenty eight,nineteen,0.031307194,0.02793724,0.026561491
twenty eight,twenty,0.031125873,0.032925062,0.033735894
twenty eight,thirty,0.018267076,0.021449775,0.023294123
twenty eight,forty,0.03450996,0.03848808,0.04047884
twenty eight,fifty,0.02995183,0.030866412,0.03209111
twenty eight,sixty,0.02770347,0.025802258,0.024679575
twenty eight,seventy,0.034057032,0.03505407,0.03536769
twenty eight,eighty,0.035200447,0.029590163,0.027298344
twenty eight,ninety,0.032720853,0.03136462,0.03031892
twenty eight,hundred,0.03179781,0.033084173,0.03352162
twenty eight,thousand,0.026288114,0.027263124,0.02820998
twenty eight,<unk>,0.037176017,0.04352191,0.04447445
twenty eight,<start>,0.03328559,0.036254752,0.03874943
twenty eight,<end>,0.033165254,0.031285517,0.029643891
