,,Time_0,Time_1
five,<pad>,0.03374496,0.031967916
five,one,0.032695793,0.03133254
five,two,0.023101984,0.022940375
five,three,0.03211352,0.032908663
five,four,0.03937842,0.03914731
five,five,0.024937047,0.023565842
five,six,0.023532677,0.024826296
five,seven,0.026405783,0.022659114
five,eight,0.03578415,0.03525043
five,nine,0.03528233,0.035694588
five,ten,0.028612453,0.029845914
five,eleven,0.029342744,0.029372256
five,twelve,0.024789454,0.023492299
five,thirteen,0.03117024,0.033418402
five,fourteen,0.03087827,0.030592721
five,fifteen,0.02646196,0.028359804
five,sixteen,0.023786172,0.023175033
five,seventeen,0.029797917,0.030785859
five,eighteen,0.027985545,0.029412767
five,nineteen,0.031036358,0.02623609
five,twenty,0.026902052,0.028111024
five,thirty,0.031699155,0.033106253
five,forty,0.03408483,0.033797085
five,fifty,0.03301023,0.031001002
five,sixty,0.03324933,0.03224568
five,seventy,0.027829442,0.027105702
five,eighty,0.036412805,0.03839125
five,ninety,0.028221652,0.030927373
five,hundred,0.023299508,0.02647815
five,thousand,0.029443147,0.028951472
five,<unk>,0.032834288,0.032294095
five,<start>,0.03915186,0.040118832
five,<end>,0.033023737,0.032487992
fifteen,<pad>,0.033243634,0.031657245
fifteen,one,0.032718576,0.03357928
fifteen,two,0.025568912,0.025368672
fifteen,three,0.031844083,0.03338835
fifteen,four,0.03700642,0.038326122
fifteen,five,0.02578967,0.023406474
fifteen,six,0.025506139,0.026608791
fifteen,seven,0.028213825,0.025008487
fifteen,eight,0.035404935,0.035429623
fifteen,nine,0.033398338,0.032113407
fifteen,ten,0.028624421,0.030929767
fifteen,eleven,0.025666872,0.025611231
fifteen,twelve,0.027381416,0.025608312
fifteen,thirteen,0.032400984,0.034246944
fifteen,fourteen,0.029445825,0.030524118
fifteen,fifteen,0.026201027,0.028697925
fifteen,sixteen,0.025934402,0.024851777
fifteen,seventeen,0.026419917,0.0271168
fifteen,eighteen,0.027771434,0.027778272
fifteen,nineteen,0.030232264,0.025773318
fifteen,twenty,0.024938906,0.025497014
fifteen,thirty,0.03222943,0.031922705
fifteen,forty,0.035021797,0.034727596
fifteen,fifty,0.037842542,0.03490178
fifteen,sixty,0.032886446,0.032912016
fifteen,seventy,0.028546,0.028697785
fifteen,eighty,0.03456273,0.03690268
fifteen,ninety,0.026850833,0.028917374
fifteen,hundred,0.026971294,0.029772159
fifteen,thousand,0.030992886,0.028629621
fifteen,<unk>,0.033775974,0.03356589
fifteen,<start>,0.035555936,0.037222125
fifteen,<end>,0.0310522,0.030306216
