,,Time_0,Time_1,Time_2,Time_3,Time_4
two hundred sixteen,<pad>,0.034678947,0.031983566,0.03149207,0.03151736,
two hundred sixteen,one,0.0316306,0.03064337,0.030528681,0.030637057,
two hundred sixteen,two,0.028512837,0.027009962,0.026411682,0.026137618,
two hundred sixteen,three,0.031602785,0.030264815,0.030093307,0.029986247,
two hundred sixteen,four,0.035361104,0.03624048,0.037324373,0.037919234,
two hundred sixteen,five,0.026418498,0.024146257,0.022761295,0.021910504,
two hundred sixteen,six,0.027440013,0.029742282,0.03021387,0.030391414,
two hundred sixteen,seven,0.024817228,0.022955459,0.022057079,0.021545043,
two hundred sixteen,eight,0.033592194,0.0341398,0.034018338,0.03389813,
two hundred sixteen,nine,0.033766896,0.03449252,0.033942316,0.03342175,
two hundred sixteen,ten,0.029997025,0.031853084,0.032156188,0.032076366,
two hundred sixteen,eleven,0.025673026,0.02613047,0.026273701,0.026421158,
two hundred sixteen,twelve,0.02649233,0.02741734,0.028000563,0.02830475,
two hundred sixteen,thirteen,0.031599797,0.034170847,0.034942396,0.034907255,
two hundred sixteen,fourteen,0.02846014,0.030988911,0.032458495,0.033121537,
two hundred sixteen,fifteen,0.02598851,0.028565839,0.029922742,0.03071705,
two hundred sixteen,sixteen,0.0222268,0.022093888,0.021750467,0.02149075,
two hundred sixteen,seventeen,0.025541274,0.02568917,0.026187873,0.026681555,
two hundred sixteen,eighteen,0.031988375,0.032038826,0.031701975,0.031456746,
two hundred sixteen,nineteen,0.0315641,0.026995128,0.02558159,0.024968205,
two hundred sixteen,twenty,0.032421306,0.032314233,0.03262953,0.033047788,
two hundred sixteen,thirty,0.03306493,0.031814,0.03102083,0.030639581,
two hundred sixteen,forty,0.032554172,0.03208143,0.03227239,0.03253868,
two hundred sixteen,fifty,0.034471173,0.03346408,0.032747857,0.032252274,
two hundred sixteen,sixty,0.03638106,0.033022378,0.031269263,0.030205643,
two hundred sixteen,seventy,0.028400747,0.028823799,0.029466195,0.02981455,
two hundred sixteen,eighty,0.033273805,0.035154395,0.035481613,0.035517562,
two hundred sixteen,ninety,0.027057476,0.028699417,0.02942418,0.029650122,
two hundred sixteen,hundred,0.026182283,0.031453576,0.033718474,0.034825258,
two hundred sixteen,thousand,0.028215969,0.028036438,0.028315637,0.028644457,
two hundred sixteen,<unk>,0.034032274,0.031239746,0.02941855,0.028649604,
two hundred sixteen,<start>,0.033446636,0.032729987,0.03207194,0.0318503,
two hundred sixteen,<end>,0.033145618,0.033604514,0.034344383,0.034854557,
two hundred sixty one,<pad>,0.036481287,0.03437045,0.03422618,0.034411103,0.034617364
two hundred sixty one,one,0.031930305,0.03089335,0.030740244,0.03081509,0.03091128
two hundred sixty one,two,0.028278777,0.027288353,0.02696509,0.026838005,0.026801912
two hundred sixty one,three,0.03144793,0.029836623,0.02939053,0.029166669,0.02901765
two hundred sixty one,four,0.034711752,0.035854798,0.03666639,0.037006307,0.03710193
two hundred sixty one,five,0.027454685,0.02503032,0.023753922,0.023045473,0.022631226
two hundred sixty one,six,0.026106384,0.02862364,0.029322678,0.029636793,0.029831642
two hundred sixty one,seven,0.024914773,0.02306067,0.02224465,0.021835782,0.021618929
two hundred sixty one,eight,0.03520105,0.034696806,0.034032803,0.03364079,0.03342583
two hundred sixty one,nine,0.03453122,0.03392941,0.032870363,0.032162316,0.031742923
two hundred sixty one,ten,0.028775202,0.030284757,0.030543817,0.030492917,0.030403763
two hundred sixty one,eleven,0.026262628,0.027011108,0.027350241,0.027609807,0.027842509
two hundred sixty one,twelve,0.025183892,0.024844186,0.024824295,0.024853695,0.024884688
two hundred sixty one,thirteen,0.03200989,0.034222797,0.034751967,0.03457303,0.034232326
two hundred sixty one,fourteen,0.029469177,0.030979509,0.03176053,0.031993646,0.032005124
two hundred sixty one,fifteen,0.025983205,0.028847842,0.030229095,0.031001223,0.031413946
two hundred sixty one,sixteen,0.024720347,0.02400709,0.023414316,0.023028098,0.022783753
two hundred sixty one,seventeen,0.026449582,0.02572127,0.02559793,0.025719484,0.025858684
two hundred sixty one,eighteen,0.030258076,0.030751128,0.030933158,0.031009734,0.031076908
two hundred sixty one,nineteen,0.030069696,0.02678832,0.025849001,0.02544421,0.02525509
two hundred sixty one,twenty,0.03064799,0.030388854,0.030512258,0.030799802,0.031042537
two hundred sixty one,thirty,0.032298267,0.03133316,0.030683981,0.030357888,0.030190067
two hundred sixty one,forty,0.034010615,0.034753434,0.035566762,0.03610474,0.036429442
two hundred sixty one,fifty,0.031505205,0.031146636,0.030799402,0.030585948,0.030494178
two hundred sixty one,sixty,0.03511661,0.03319586,0.032082394,0.031374134,0.030933395
two hundred sixty one,seventy,0.028458752,0.028664768,0.029169537,0.029448994,0.029560238
two hundred sixty one,eighty,0.033178013,0.03570565,0.03648784,0.03672315,0.036760677
two hundred sixty one,ninety,0.026800148,0.02848001,0.029357864,0.029717965,0.029860152
two hundred sixty one,hundred,0.027337154,0.030903127,0.0321227,0.032607492,0.032810483
two hundred sixty one,thousand,0.028415408,0.028926108,0.029694568,0.030363042,0.03083678
two hundred sixty one,<unk>,0.03515486,0.033368863,0.032093856,0.03155106,0.031349536
two hundred sixty one,<start>,0.03285378,0.031941745,0.031230295,0.03091867,0.030858038
two hundred sixty one,<end>,0.03398326,0.03414936,0.034731265,0.035162944,0.03541701
