,,Time_0,Time_1
six,<pad>,0.02666016,0.025912737
six,one,0.027861571,0.031568836
six,two,0.023712592,0.021714408
six,three,0.035659216,0.032808468
six,four,0.025923822,0.028309373
six,five,0.028908705,0.028592939
six,six,0.031775318,0.030922953
six,seven,0.03332963,0.032953713
six,eight,0.029173907,0.033011258
six,nine,0.02044279,0.021012656
six,ten,0.025024736,0.02681911
six,eleven,0.029050961,0.027288064
six,twelve,0.030928468,0.029160347
six,thirteen,0.027760716,0.025649471
six,fourteen,0.024509642,0.027739404
six,fifteen,0.032047752,0.032590505
six,sixteen,0.025501706,0.025718192
six,seventeen,0.035277434,0.034098048
six,eighteen,0.030410348,0.03041421
six,nineteen,0.031350095,0.031552788
six,twenty,0.027647408,0.026707062
six,thirty,0.04383317,0.04503065
six,forty,0.03304645,0.030835314
six,fifty,0.027651535,0.02968306
six,sixty,0.03436082,0.03546128
six,seventy,0.034683306,0.03216296
six,eighty,0.033790898,0.035310518
six,ninety,0.022686087,0.022959182
six,hundred,0.028493006,0.030940743
six,thousand,0.03575627,0.032786287
six,<unk>,0.03540315,0.033359043
six,<start>,0.03927881,0.039879255
six,<end>,0.028059456,0.02704716
thirteen,<pad>,0.028709196,0.027530175
thirteen,one,0.029595852,0.03248222
thirteen,two,0.027845528,0.02447236
thirteen,three,0.038216233,0.035370965
thirteen,four,0.0252864,0.025241101
thirteen,five,0.031285837,0.03304567
thirteen,six,0.036864057,0.03641393
thirteen,seven,0.027142435,0.02831742
thirteen,eight,0.024132146,0.02661672
thirteen,nine,0.021493772,0.022468654
thirteen,ten,0.027397055,0.028059531
thirteen,eleven,0.033049546,0.032144804
thirteen,twelve,0.028252758,0.02678814
thirteen,thirteen,0.031218713,0.02713329
thirteen,fourteen,0.02413191,0.026413236
thirteen,fifteen,0.040847618,0.037359137
thirteen,sixteen,0.02296576,0.022841103
thirteen,seventeen,0.03227907,0.028755832
thirteen,eighteen,0.030245908,0.030418292
thirteen,nineteen,0.03170005,0.028001541
thirteen,twenty,0.027848896,0.028619692
thirteen,thirty,0.032499358,0.034567337
thirteen,forty,0.03442265,0.03283202
thirteen,fifty,0.027475543,0.027606154
thirteen,sixty,0.034619235,0.038892876
thirteen,seventy,0.028848903,0.027517512
thirteen,eighty,0.030784288,0.03224536
thirteen,ninety,0.027569074,0.026816577
thirteen,hundred,0.028505336,0.03388179
thirteen,thousand,0.035629258,0.03501478
thirteen,<unk>,0.032666843,0.035197236
thirteen,<start>,0.038987987,0.038944416
thirteen,<end>,0.027482763,0.02799005
