,,Time_0,Time_1,Time_2
five hundred,<pad>,0.032374356,0.033566263,0.034393214
five hundred,one,0.029260535,0.030502656,0.03140972
five hundred,two,0.04018575,0.0390573,0.03802483
five hundred,three,0.02873293,0.027647967,0.02763532
five hundred,four,0.03111376,0.029764319,0.029262993
five hundred,five,0.024899106,0.0270909,0.028664812
five hundred,six,0.033217628,0.032146253,0.031408563
five hundred,seven,0.031986557,0.033457555,0.03415849
five hundred,eight,0.021544283,0.022056779,0.022291252
five hundred,nine,0.022915864,0.021922244,0.021083517
five hundred,ten,0.02566514,0.023928314,0.022745278
five hundred,eleven,0.023422131,0.0219105,0.021407586
five hundred,twelve,0.032812037,0.03473362,0.03621152
five hundred,thirteen,0.03547045,0.036265623,0.036170546
five hundred,fourteen,0.024290657,0.02700617,0.028183538
five hundred,fifteen,0.03030434,0.034810476,0.03691052
five hundred,sixteen,0.033499762,0.03113093,0.030212667
five hundred,seventeen,0.031975333,0.032791965,0.032432668
five hundred,eighteen,0.022653315,0.022673486,0.022588734
five hundred,nineteen,0.026973274,0.027569853,0.02803101
five hundred,twenty,0.02480162,0.023850951,0.023151223
five hundred,thirty,0.03442038,0.03483727,0.034689307
five hundred,forty,0.03800577,0.035701443,0.034702227
five hundred,fifty,0.030297553,0.030233826,0.029874155
five hundred,sixty,0.03330171,0.033374663,0.0327955
five hundred,seventy,0.033271708,0.0350854,0.035386346
five hundred,eighty,0.025670957,0.025703812,0.025996687
five hundred,ninety,0.032696236,0.02795762,0.02632582
five hundred,hundred,0.028243005,0.026828498,0.02623625
five hundred,thousand,0.029620958,0.030424453,0.031025236
five hundred,<unk>,0.034848034,0.036613658,0.03818238
five hundred,<start>,0.039513897,0.037308767,0.035797246
five hundred,<end>,0.03201092,0.032046363,0.032610934
five thousand,<pad>,0.030639065,0.03196961,0.033011902
five thousand,one,0.031326868,0.032447357,0.03319505
five thousand,two,0.03567421,0.035159905,0.03453117
five thousand,three,0.028168825,0.027900578,0.028177926
five thousand,four,0.030892817,0.029314863,0.028809888
five thousand,five,0.02479506,0.025820538,0.02636881
five thousand,six,0.03187476,0.030335765,0.029545251
five thousand,seven,0.032838207,0.034010936,0.034485955
five thousand,eight,0.022359978,0.02308359,0.023291122
five thousand,nine,0.023645766,0.022206856,0.021127172
five thousand,ten,0.025829425,0.025115795,0.024458366
five thousand,eleven,0.022466516,0.022464778,0.022570984
five thousand,twelve,0.033033043,0.035050552,0.03640949
five thousand,thirteen,0.035952747,0.03580557,0.03520369
five thousand,fourteen,0.025360286,0.02777161,0.028892407
five thousand,fifteen,0.03002552,0.03298596,0.03428904
five thousand,sixteen,0.032605108,0.031000406,0.030375501
five thousand,seventeen,0.030668356,0.031427514,0.031363666
five thousand,eighteen,0.024512788,0.024606433,0.024396492
five thousand,nineteen,0.029433174,0.030468537,0.031428546
five thousand,twenty,0.02537416,0.024319662,0.023644721
five thousand,thirty,0.03306188,0.033786822,0.03389807
five thousand,forty,0.039942957,0.037088476,0.035701655
five thousand,fifty,0.030198717,0.032132793,0.03297919
five thousand,sixty,0.031697966,0.031161617,0.030474912
five thousand,seventy,0.032594908,0.0329671,0.032638963
five thousand,eighty,0.02495916,0.025838451,0.026542367
five thousand,ninety,0.032300673,0.027941996,0.026339635
five thousand,hundred,0.029235331,0.027425956,0.026555842
five thousand,thousand,0.030262215,0.028626261,0.027963774
five thousand,<unk>,0.03444291,0.036658663,0.0383225
five thousand,<start>,0.042568367,0.04108653,0.03991841
five thousand,<end>,0.03125831,0.032018498,0.033087634
