,,Time_0,Time_1,Time_2,Time_3
nineteen,<pad>,0.026831033,0.02573821,,
nineteen,one,0.029967014,0.033126917,,
nineteen,two,0.025739888,0.02304393,,
nineteen,three,0.035670657,0.03313821,,
nineteen,four,0.025927119,0.027397694,,
nineteen,five,0.031659286,0.03220543,,
nineteen,six,0.036402825,0.035554707,,
nineteen,seven,0.02995785,0.029903,,
nineteen,eight,0.02442722,0.027820474,,
nineteen,nine,0.019945038,0.02101233,,
nineteen,ten,0.028121302,0.028194265,,
nineteen,eleven,0.032473307,0.031078786,,
nineteen,twelve,0.029723346,0.027668633,,
nineteen,thirteen,0.02923323,0.026739394,,
nineteen,fourteen,0.023534074,0.026205592,,
nineteen,fifteen,0.036781043,0.03512631,,
nineteen,sixteen,0.0240787,0.02375443,,
nineteen,seventeen,0.033579156,0.03091591,,
nineteen,eighteen,0.03186912,0.03274697,,
nineteen,nineteen,0.03161891,0.028926454,,
nineteen,twenty,0.029223645,0.029300882,,
nineteen,thirty,0.038607076,0.04037119,,
nineteen,forty,0.035348225,0.0333273,,
nineteen,fifty,0.025251687,0.026829861,,
nineteen,sixty,0.032386787,0.034994807,,
nineteen,seventy,0.030993104,0.029075222,,
nineteen,eighty,0.030744428,0.03284159,,
nineteen,ninety,0.0254137,0.025168536,,
nineteen,hundred,0.027225202,0.031554688,,
nineteen,thousand,0.035856936,0.034430597,,
nineteen,<unk>,0.034403402,0.0351801,,
nineteen,<start>,0.03977308,0.040121682,,
nineteen,<end>,0.027232626,0.026505819,,
one hundred nine,<pad>,0.02630387,0.024651466,0.024085483,0.02396425
one hundred nine,one,0.03135873,0.034484226,0.03542397,0.035610218
one hundred nine,two,0.023758356,0.023742791,0.024214312,0.024612982
one hundred nine,three,0.033705726,0.032123175,0.03159923,0.031551722
one hundred nine,four,0.027259203,0.028519174,0.029038016,0.029077912
one hundred nine,five,0.030799044,0.0303088,0.029776156,0.029485138
one hundred nine,six,0.030990472,0.031012893,0.03059152,0.030207457
one hundred nine,seven,0.030724557,0.028392766,0.027450645,0.026980406
one hundred nine,eight,0.029561654,0.031980395,0.033108395,0.03368553
one hundred nine,nine,0.020179214,0.021509109,0.022418983,0.022990039
one hundred nine,ten,0.027167628,0.027187478,0.026961992,0.02677599
one hundred nine,eleven,0.029678814,0.028122261,0.026714945,0.025886284
one hundred nine,twelve,0.030569443,0.030158084,0.029656952,0.029378671
one hundred nine,thirteen,0.028047763,0.02732677,0.026990479,0.026870389
one hundred nine,fourteen,0.025312178,0.027489275,0.028438704,0.028896948
one hundred nine,fifteen,0.03336049,0.032249928,0.03234658,0.032662526
one hundred nine,sixteen,0.025365505,0.024920575,0.02487798,0.024970196
one hundred nine,seventeen,0.033427063,0.03212021,0.030934492,0.030067828
one hundred nine,eighteen,0.032710936,0.033859696,0.03491113,0.035668332
one hundred nine,nineteen,0.030012751,0.029394504,0.029438056,0.029485565
one hundred nine,twenty,0.031012831,0.031127669,0.031157108,0.031233909
one hundred nine,thirty,0.038519513,0.038761493,0.038784515,0.038738463
one hundred nine,forty,0.034578573,0.032890562,0.032393645,0.03217898
one hundred nine,fifty,0.028093703,0.03075345,0.032399442,0.033288155
one hundred nine,sixty,0.031896364,0.03367996,0.03494809,0.035747502
one hundred nine,seventy,0.032368533,0.030274197,0.029645035,0.02944897
one hundred nine,eighty,0.03231942,0.03347971,0.033880703,0.03400428
one hundred nine,ninety,0.024535378,0.024603153,0.024057588,0.023536343
one hundred nine,hundred,0.027222006,0.0288722,0.029605571,0.029917251
one hundred nine,thousand,0.03707741,0.033226874,0.031082628,0.02993377
one hundred nine,<unk>,0.03409541,0.03299251,0.03262264,0.032448743
one hundred nine,<start>,0.038305093,0.040869083,0.04182772,0.04229645
one hundred nine,<end>,0.029682232,0.028915506,0.028617218,0.02839884
