,,Time_0,Time_1
five,<pad>,0.03438695,0.031037973
five,one,0.03337424,0.029103497
five,two,0.027344728,0.025264852
five,three,0.025655154,0.022856805
five,four,0.031939298,0.03153334
five,five,0.024672214,0.02455637
five,six,0.03060437,0.03610329
five,seven,0.027228398,0.027674109
five,eight,0.039561,0.038100805
five,nine,0.027290754,0.030851264
five,ten,0.029638488,0.028053679
five,eleven,0.044002157,0.04682632
five,twelve,0.02880755,0.02971241
five,thirteen,0.023886086,0.024133546
five,fourteen,0.03947339,0.035527997
five,fifteen,0.035254285,0.032740045
five,sixteen,0.021241177,0.02280803
five,seventeen,0.035262655,0.035358246
five,eighteen,0.03330806,0.033442095
five,nineteen,0.026173327,0.02582444
five,twenty,0.02811824,0.03034088
five,thirty,0.024361242,0.023640301
five,forty,0.036228802,0.036975913
five,fifty,0.022134366,0.024248349
five,sixty,0.024056291,0.027135901
five,seventy,0.02389115,0.024936337
five,eighty,0.035963777,0.036177684
five,ninety,0.032340106,0.030366642
five,hundred,0.024416141,0.023334574
five,thousand,0.03461289,0.03619831
five,<unk>,0.03168074,0.031666342
five,<start>,0.029091585,0.028695703
five,<end>,0.03400042,0.034774024
fifteen,<pad>,0.0354046,0.030998835
fifteen,one,0.032216463,0.027820513
fifteen,two,0.028273001,0.0267842
fifteen,three,0.027350694,0.02520283
fifteen,four,0.031305704,0.03034446
fifteen,five,0.027504396,0.02721895
fifteen,six,0.027786803,0.031008413
fifteen,seven,0.026707865,0.026981696
fifteen,eight,0.037430685,0.036058854
fifteen,nine,0.030392105,0.033327814
fifteen,ten,0.026636915,0.024611527
fifteen,eleven,0.038884763,0.0423346
fifteen,twelve,0.027411286,0.030809928
fifteen,thirteen,0.02908215,0.029118517
fifteen,fourteen,0.0367207,0.03383391
fifteen,fifteen,0.034876913,0.032041
fifteen,sixteen,0.023630368,0.024132624
fifteen,seventeen,0.03953868,0.038451888
fifteen,eighteen,0.030964075,0.033044484
fifteen,nineteen,0.027667051,0.025869323
fifteen,twenty,0.026726874,0.03029586
fifteen,thirty,0.022419944,0.022509538
fifteen,forty,0.034494877,0.034621462
fifteen,fifty,0.022802355,0.026022485
fifteen,sixty,0.023836201,0.027440375
fifteen,seventy,0.024273507,0.024006486
fifteen,eighty,0.037477966,0.037718903
fifteen,ninety,0.029308017,0.029216893
fifteen,hundred,0.023249147,0.022544572
fifteen,thousand,0.03438742,0.037032217
fifteen,<unk>,0.034592826,0.033417158
fifteen,<start>,0.031105608,0.029346613
fifteen,<end>,0.03554005,0.03583325
