,,Time_0,Time_1,Time_2,Time_3
sixty four,<pad>,0.027825207,0.027322752,0.02692915,
sixty four,one,0.028126812,0.024817733,0.0231168,
sixty four,two,0.028045138,0.031600654,0.034404255,
sixty four,three,0.033301815,0.030813722,0.030253509,
sixty four,four,0.026699487,0.029561706,0.031247014,
sixty four,five,0.03385426,0.034100536,0.033842605,
sixty four,six,0.034266315,0.031988665,0.031221326,
sixty four,seven,0.02859802,0.030469522,0.030589957,
sixty four,eight,0.033115257,0.029057348,0.02673243,
sixty four,nine,0.02834293,0.028559024,0.028308969,
sixty four,ten,0.028071443,0.030218404,0.031083683,
sixty four,eleven,0.027823567,0.02540039,0.024403483,
sixty four,twelve,0.031191709,0.030583227,0.03012271,
sixty four,thirteen,0.031526998,0.034098122,0.03447122,
sixty four,fourteen,0.03885224,0.036772147,0.035744518,
sixty four,fifteen,0.028824195,0.03396375,0.036432426,
sixty four,sixteen,0.025746686,0.024277845,0.023798255,
sixty four,seventeen,0.033845924,0.034702424,0.035258856,
sixty four,eighteen,0.026189674,0.026201652,0.025646972,
sixty four,nineteen,0.029896168,0.033173278,0.033647135,
sixty four,twenty,0.028263595,0.028690128,0.029622976,
sixty four,thirty,0.026392538,0.026949698,0.026930138,
sixty four,forty,0.026845442,0.02569217,0.025388364,
sixty four,fifty,0.029419784,0.029982729,0.029954217,
sixty four,sixty,0.041724376,0.039244886,0.037401076,
sixty four,seventy,0.026046861,0.025196206,0.024671651,
sixty four,eighty,0.025695782,0.029603383,0.031939875,
sixty four,ninety,0.028042015,0.03142226,0.033734664,
sixty four,hundred,0.030119602,0.028660828,0.028023332,
sixty four,thousand,0.03319886,0.036129557,0.03711126,
sixty four,<unk>,0.030515837,0.029973015,0.030168567,
sixty four,<start>,0.038010504,0.031746633,0.028955292,
sixty four,<end>,0.03158094,0.029025681,0.028843222,
six hundred four,<pad>,0.027708912,0.027228527,0.027098672,0.027162591
six hundred four,one,0.028020328,0.024311643,0.022533366,0.021561429
six hundred four,two,0.026266418,0.030132143,0.03290588,0.03463611
six hundred four,three,0.034854136,0.0315954,0.03065825,0.030253092
six hundred four,four,0.028742285,0.032406535,0.03438477,0.035438534
six hundred four,five,0.030427165,0.03065378,0.030474668,0.030235589
six hundred four,six,0.029827993,0.028127935,0.027470952,0.027185572
six hundred four,seven,0.031032987,0.030943086,0.030162971,0.029574554
six hundred four,eight,0.032470856,0.029586716,0.027822416,0.026855065
six hundred four,nine,0.029129054,0.030208945,0.030481035,0.030375846
six hundred four,ten,0.029381413,0.032359112,0.033462945,0.03390191
six hundred four,eleven,0.02948395,0.027492026,0.026320292,0.025784768
six hundred four,twelve,0.030839447,0.031034779,0.030758142,0.030436495
six hundred four,thirteen,0.03151266,0.033205304,0.033543915,0.03334424
six hundred four,fourteen,0.03733371,0.035223037,0.034153126,0.033766422
six hundred four,fifteen,0.029282218,0.032852564,0.03473372,0.035476867
six hundred four,sixteen,0.025356773,0.024029111,0.023749307,0.02369171
six hundred four,seventeen,0.033987474,0.03588763,0.036764964,0.037318002
six hundred four,eighteen,0.026125932,0.025778243,0.025162242,0.024734896
six hundred four,nineteen,0.029190645,0.03284972,0.03353714,0.03345197
six hundred four,twenty,0.026553584,0.02700526,0.027481796,0.027973922
six hundred four,thirty,0.025165262,0.02556176,0.025707234,0.025784278
six hundred four,forty,0.027782531,0.027097084,0.02727713,0.027730756
six hundred four,fifty,0.030630633,0.030667718,0.030679185,0.030724157
six hundred four,sixty,0.040593635,0.036875226,0.03478913,0.03370825
six hundred four,seventy,0.026367443,0.025826512,0.025290802,0.024948306
six hundred four,eighty,0.027162649,0.030519364,0.03240402,0.033329826
six hundred four,ninety,0.02948875,0.03199032,0.03386194,0.03511832
six hundred four,hundred,0.030465689,0.029567514,0.02914036,0.02900455
six hundred four,thousand,0.034137804,0.03626233,0.037007585,0.037140016
six hundred four,<unk>,0.031836107,0.031683363,0.031944573,0.03212465
six hundred four,<start>,0.03897844,0.034094807,0.03185825,0.03085418
six hundred four,<end>,0.029862965,0.026942495,0.02637923,0.026373165
