,,Time_0,Time_1,Time_2
eleven,<pad>,0.0368254,0.031938016,
eleven,one,0.03172548,0.028896041,
eleven,two,0.029159537,0.02806235,
eleven,three,0.030389242,0.028548302,
eleven,four,0.029629758,0.027481327,
eleven,five,0.02715446,0.026939726,
eleven,six,0.027187709,0.028506508,
eleven,seven,0.023756959,0.023283504,
eleven,eight,0.029734457,0.029108914,
eleven,nine,0.031107122,0.034580346,
eleven,ten,0.030221965,0.02685137,
eleven,eleven,0.039216857,0.04051545,
eleven,twelve,0.023082973,0.026292915,
eleven,thirteen,0.034795567,0.034483466,
eleven,fourteen,0.03714912,0.034293067,
eleven,fifteen,0.031374972,0.031325035,
eleven,sixteen,0.024782805,0.023093171,
eleven,seventeen,0.03953419,0.040254783,
eleven,eighteen,0.030873112,0.035308056,
eleven,nineteen,0.02812908,0.02493001,
eleven,twenty,0.026447251,0.030111808,
eleven,thirty,0.020344041,0.02146552,
eleven,forty,0.03325805,0.033126194,
eleven,fifty,0.026449021,0.029559376,
eleven,sixty,0.025288237,0.030169385,
eleven,seventy,0.022685518,0.021552932,
eleven,eighty,0.03852606,0.040492516,
eleven,ninety,0.02652397,0.026783766,
eleven,hundred,0.023199191,0.024451109,
eleven,thousand,0.03423954,0.03471336,
eleven,<unk>,0.039609853,0.03572834,
eleven,<start>,0.032467857,0.03220492,
eleven,<end>,0.03513063,0.034948453,
twenty four,<pad>,0.03549231,0.031810947,0.029726742
twenty four,one,0.032593533,0.029274574,0.027675796
twenty four,two,0.025871782,0.025330571,0.025131738
twenty four,three,0.029522618,0.027924627,0.027400145
twenty four,four,0.03648322,0.036151756,0.0351568
twenty four,five,0.026119927,0.026856024,0.027432162
twenty four,six,0.029484231,0.031261545,0.03232949
twenty four,seven,0.026059419,0.025761664,0.025679935
twenty four,eight,0.038169987,0.03873205,0.037873648
twenty four,nine,0.029102301,0.03171097,0.032493707
twenty four,ten,0.026324045,0.024741683,0.024564587
twenty four,eleven,0.03754776,0.041019175,0.043278143
twenty four,twelve,0.023659956,0.02751184,0.029274344
twenty four,thirteen,0.032905735,0.03231718,0.03203962
twenty four,fourteen,0.038358502,0.03451208,0.033331495
twenty four,fifteen,0.03213056,0.030942025,0.029788347
twenty four,sixteen,0.025023397,0.026426444,0.02763336
twenty four,seventeen,0.03467691,0.033003964,0.032320376
twenty four,eighteen,0.03111954,0.033174824,0.034534995
twenty four,nineteen,0.025453867,0.024859633,0.024874307
twenty four,twenty,0.027749678,0.030712849,0.031928044
twenty four,thirty,0.02238244,0.021913188,0.021410342
twenty four,forty,0.033932608,0.034403488,0.035511483
twenty four,fifty,0.022299107,0.024906721,0.026646564
twenty four,sixty,0.02351175,0.026328623,0.02707885
twenty four,seventy,0.0263766,0.025608119,0.024863727
twenty four,eighty,0.03772479,0.03624735,0.036268223
twenty four,ninety,0.029220343,0.028802484,0.028047606
twenty four,hundred,0.020679766,0.020464225,0.020223446
twenty four,thousand,0.035234723,0.037635468,0.039082672
twenty four,<unk>,0.039912328,0.036194764,0.03408598
twenty four,<start>,0.031408247,0.02956096,0.029171625
twenty four,<end>,0.03346803,0.033898275,0.03314169
