,Image,Label,Prediction,Word_num,Left_score,Right_score
0,0.png,two hundred six,two hundred twenty,0,0.9301819180455323,0.06981808195446788
1,0.png,two hundred six,two hundred twenty,1,0.1153225551291534,0.8846774448708467
2,0.png,two hundred six,two hundred twenty,2,0.09225907442963154,0.9077409255703685
3,1.png,two hundred sixty,two hundred sixty,0,0.8384390270069852,0.16156097299301478
4,1.png,two hundred sixty,two hundred sixty,1,0.23841917450111655,0.7615808254988837
5,1.png,two hundred sixty,two hundred sixty,2,0.20356719163317752,0.7964328083668222
6,10.png,one hundred five,one hundred five,0,0.009805902475147926,0.9901940975248519
7,10.png,one hundred five,one hundred five,1,0.03849037134167406,0.961509628658326
8,10.png,one hundred five,one hundred five,2,0.05128245178359879,0.9487175482164012
9,11.png,one hundred twenty five,one hundred five,0,0.0032006092218266097,0.9967993907781736
10,11.png,one hundred twenty five,one hundred five,1,0.00020876395370750025,0.9997912360462928
11,11.png,one hundred twenty five,one hundred five,2,0.000223371259967142,0.9997766287400331
12,12.png,three hundred five,three hundred five,0,0.9993170715317865,0.0006829284682134339
13,12.png,three hundred five,three hundred five,1,0.5096799173980243,0.49032008260197546
14,12.png,three hundred five,three hundred five,2,0.38344234749100037,0.6165576525089997
15,13.png,three hundred fifty,three hundred twenty,0,0.9845512297850414,0.015448770214958451
16,13.png,three hundred fifty,three hundred twenty,1,0.33960889235579506,0.6603911076442049
17,13.png,three hundred fifty,three hundred twenty,2,0.2750050890333786,0.7249949109666216
18,14.png,forty two,four hundred,0,0.49967689791377845,0.5003231020862217
19,14.png,forty two,four hundred,1,0.3585508116032231,0.6414491883967769
20,15.png,four hundred two,four hundred,0,0.6690654261792374,0.3309345738207626
21,15.png,four hundred two,four hundred,1,0.12572413871326296,0.8742758612867368
22,16.png,five,five,0,0.999042303638274,0.0009576963617261496
23,17.png,fifteen,one,0,0.0035151633292047745,0.996484836670795
24,18.png,eleven,one,0,0.5399865226856408,0.4600134773143593
25,19.png,twenty four,twenty four,0,0.1116920823321527,0.8883079176678473
26,19.png,twenty four,twenty four,1,0.017686274149694953,0.9823137258503051
27,2.png,one hundred,two hundred,0,0.0007912299490741815,0.9992087700509256
28,2.png,one hundred,two hundred,1,0.00043935719837386576,0.9995606428016262
29,20.png,two,two,0,0.5220238212236731,0.4779761787763267
30,21.png,eight,eight,0,0.07880890290722706,0.9211910970927727
31,22.png,twenty five,two,0,0.1440725287076949,0.855927471292305
32,23.png,four hundred five,four hundred five,0,0.3338843382693544,0.6661156617306457
33,23.png,four hundred five,four hundred five,1,0.21647851974883278,0.7835214802511674
34,23.png,four hundred five,four hundred five,2,0.24692820778107497,0.7530717922189248
35,24.png,sixty two,two hundred,0,0.14100078813738953,0.8589992118626105
36,24.png,sixty two,two hundred,1,0.6017546826936946,0.39824531730630536
37,25.png,six hundred two,two hundred sixty,0,0.4938149516854916,0.5061850483145083
38,25.png,six hundred two,two hundred sixty,1,0.15120428912248085,0.8487957108775189
39,25.png,six hundred two,two hundred sixty,2,0.11570733515138422,0.8842926648486155
40,26.png,twenty one,two hundred,0,0.9034011372212766,0.0965988627787234
41,26.png,twenty one,two hundred,1,0.4616894199567342,0.5383105800432657
42,27.png,two hundred ten,two hundred,0,0.29126685809336117,0.7087331419066387
43,27.png,two hundred ten,two hundred,1,0.008442487752956388,0.9915575122470436
44,28.png,twenty four,twenty four,0,0.1116920823321527,0.8883079176678473
45,28.png,twenty four,twenty four,1,0.017686274149694953,0.9823137258503051
46,29.png,two hundred four,two hundred twenty,0,0.9488507393944965,0.05114926060550349
47,29.png,two hundred four,two hundred twenty,1,0.8534235630241293,0.14657643697587047
48,29.png,two hundred four,two hundred twenty,2,0.8441032906535184,0.15589670934648162
49,3.png,one thousand,one thousand,0,0.4803595480929369,0.519640451907063
50,3.png,one thousand,one thousand,1,0.31227633210279443,0.6877236678972057
51,30.png,seventeen,one,0,0.008996988122459262,0.9910030118775405
52,31.png,twenty one,two hundred,0,0.9034011372212766,0.0965988627787234
53,31.png,twenty one,two hundred,1,0.4616894199567342,0.5383105800432657
54,32.png,thirty five,thirty,0,0.9841950272665339,0.015804972733466253
55,33.png,three hundred five,three hundred five,0,0.9993170715317865,0.0006829284682134339
56,33.png,three hundred five,three hundred five,1,0.5096799173980243,0.49032008260197546
57,33.png,three hundred five,three hundred five,2,0.38344234749100037,0.6165576525089997
58,34.png,forty seven,four hundred,0,0.9594270418587408,0.04057295814125916
59,34.png,forty seven,four hundred,1,0.5431228209777198,0.4568771790222802
60,35.png,four hundred seventy,four hundred seventy,0,0.9776076910567543,0.022392308943245703
61,35.png,four hundred seventy,four hundred seventy,1,0.026974099085082474,0.9730259009149171
62,35.png,four hundred seventy,four hundred seventy,2,0.01761417406642316,0.9823858259335766
63,36.png,nineteen,nineteen,0,0.001791725832140746,0.9982082741678594
64,37.png,one hundred nine,one hundred,0,0.0022145466927931227,0.9977854533072069
65,37.png,one hundred nine,one hundred,1,0.006412304345342266,0.9935876956546577
66,38.png,sixteen,one hundred,0,0.0041852197975744835,0.9958147802024255
67,38.png,sixteen,one hundred,1,0.009856839360185313,0.9901431606398149
68,39.png,one hundred six,six hundred,0,0.028075789235188088,0.9719242107648116
69,39.png,one hundred six,six hundred,1,0.019934278381548647,0.9800657216184514
70,4.png,sixty seven,two,0,0.8919107547413431,0.10808924525865686
71,40.png,fifty three,thirty,0,0.9999344382803703,6.556171962960863e-05
72,41.png,eighty,eighty,0,0.7028032561232825,0.29719674387671746
73,42.png,two hundred sixteen,two hundred five,0,0.19769997150682717,0.802300028493173
74,42.png,two hundred sixteen,two hundred five,1,0.008319822628329653,0.9916801773716701
75,42.png,two hundred sixteen,two hundred five,2,0.007728326717885872,0.9922716732821143
76,43.png,two hundred sixty one,two hundred twenty,0,0.9760081633284658,0.02399183667153428
77,43.png,two hundred sixty one,two hundred twenty,1,0.8162632339180131,0.1837367660819869
78,43.png,two hundred sixty one,two hundred twenty,2,0.8051652521218631,0.19483474787813682
79,44.png,four hundred twelve,four hundred twenty,0,0.9979192534787408,0.0020807465212592945
80,44.png,four hundred twelve,four hundred twenty,1,0.4553873249990967,0.544612675000903
81,44.png,four hundred twelve,four hundred twenty,2,0.297412237048207,0.702587762951793
82,45.png,four hundred twenty one,four hundred twenty,0,0.9983334386652065,0.0016665613347934378
83,45.png,four hundred twenty one,four hundred twenty,1,0.7193338161699177,0.2806661838300822
84,45.png,four hundred twenty one,four hundred twenty,2,0.6896500122749046,0.3103499877250954
85,46.png,six,six,0,0.260700510053509,0.7392994899464908
86,47.png,thirteen,three,0,0.0014203213497544355,0.9985796786502456
87,5.png,six hundred seventy,six hundred seventy,0,0.2505958754540876,0.7494041245459124
88,5.png,six hundred seventy,six hundred seventy,1,0.06486064834849038,0.9351393516515097
89,5.png,six hundred seventy,six hundred seventy,2,0.03936246254308692,0.9606375374569133
90,6.png,one thousand two,one thousand,0,0.04279260981662805,0.9572073901833719
91,6.png,one thousand two,one thousand,1,0.01998173267725061,0.9800182673227493
92,7.png,one thousand twenty,four thousand five,0,0.011680066305344603,0.9883199336946553
93,7.png,one thousand twenty,four thousand five,1,0.14725807008264072,0.852741929917359
94,7.png,one thousand twenty,four thousand five,2,0.1941662563603875,0.8058337436396124
95,8.png,twenty one,two hundred,0,0.9034011372212766,0.0965988627787234
96,8.png,twenty one,two hundred,1,0.4616894199567342,0.5383105800432657
97,9.png,two hundred one,two hundred twenty,0,0.9829133158460924,0.017086684153907787
98,9.png,two hundred one,two hundred twenty,1,0.8607750714031411,0.13922492859685884
99,9.png,two hundred one,two hundred twenty,2,0.8070781603697712,0.19292183963022866
