,Image,Label,Prediction,Word_num,Left_score,Right_score
0,0.png,seventy eight,eighty,0,6.946115748476926e-05,0.9999305388425151
1,1.png,eight hundred seven,six hundred,0,0.9999052112672271,9.478873277285462e-05
2,1.png,eight hundred seven,six hundred,1,0.9936182062773917,0.006381793722607942
3,10.png,four hundred,four hundred,0,0.3146042432813622,0.6853957567186377
4,10.png,four hundred,four hundred,1,0.04662859035514914,0.9533714096448507
5,11.png,four thousand,four thousand five,0,0.9174815799064187,0.0825184200935814
6,11.png,four thousand,four thousand five,1,0.3397047119791077,0.6602952880208922
7,11.png,four thousand,four thousand five,2,0.37031449957933926,0.629685500420661
8,12.png,seventy six,six,0,0.000329555129384493,0.9996704448706155
9,13.png,seven hundred sixty,six hundred sixty,0,0.603538362839425,0.3964616371605752
10,13.png,seven hundred sixty,six hundred sixty,1,0.31497246879043,0.6850275312095698
11,13.png,seven hundred sixty,six hundred sixty,2,0.2753765002788103,0.7246234997211901
12,14.png,thirty one,thirty,0,0.9997780187119686,0.00022198128803131215
13,15.png,three hundred one,three hundred,0,0.5958394763197551,0.40416052368024485
14,15.png,three hundred one,three hundred,1,0.12928190467598044,0.8707180953240198
15,16.png,eighty nine,eighty,0,0.7255456344299173,0.2744543655700828
16,17.png,eight hundred nine,six hundred,0,0.9987556942708148,0.0012443057291852827
17,17.png,eight hundred nine,six hundred,1,0.7347808429250414,0.2652191570749587
18,18.png,three hundred seven,three hundred,0,0.7397976054805582,0.2602023945194417
19,18.png,three hundred seven,three hundred,1,0.8507144955593391,0.149285504440661
20,19.png,three hundred sixty seven,three hundred twenty,0,0.27518687369082395,0.7248131263091757
21,19.png,three hundred sixty seven,three hundred twenty,1,0.6646365693168458,0.3353634306831542
22,19.png,three hundred sixty seven,three hundred twenty,2,0.7038480339958771,0.2961519660041229
23,2.png,sixty four,six,0,0.9751127002404625,0.024887299759537514
24,20.png,thirteen,three,0,0.04693670953227761,0.9530632904677223
25,21.png,forty two,one hundred,0,0.06659741115505413,0.9334025888449456
26,21.png,forty two,one hundred,1,0.15349223534737086,0.8465077646526294
27,22.png,five hundred eight,six,0,5.7902786597999866e-05,0.9999420972134018
28,23.png,five hundred eighty,six hundred,0,0.14671075204344278,0.8532892479565575
29,23.png,five hundred eighty,six hundred,1,0.05619837356155862,0.9438016264384412
30,24.png,two thousand three,two thousand two,0,0.4727852409750136,0.527214759024986
31,24.png,two thousand three,two thousand two,1,0.6492414141236952,0.3507585858763051
32,24.png,two thousand three,two thousand two,2,0.4727852409750136,0.527214759024986
33,25.png,two thousand thirty,two thousand five hundred,0,0.16606342308642297,0.8339365769135775
34,25.png,two thousand thirty,two thousand five hundred,1,0.40087910286339823,0.5991208971366017
35,25.png,two thousand thirty,two thousand five hundred,2,0.4722975795627283,0.5277024204372717
36,25.png,two thousand thirty,two thousand five hundred,3,0.6135630912651988,0.38643690873480113
37,26.png,three hundred six,six hundred,0,0.0027605248744761775,0.9972394751255235
38,26.png,three hundred six,six hundred,1,0.02480977220282364,0.975190227797176
39,27.png,three hundred sixty,three hundred sixty,0,0.1721928015105859,0.8278071984894141
40,27.png,three hundred sixty,three hundred sixty,1,0.09114052432121743,0.9088594756787827
41,27.png,three hundred sixty,three hundred sixty,2,0.0823621611056696,0.9176378388943307
42,28.png,seven,seven,0,0.9520774717328128,0.04792252826718729
43,29.png,eighteen,eighty,0,9.33506096634286e-05,0.9999066493903365
44,3.png,six hundred four,six hundred twenty,0,0.9981545783987915,0.0018454216012084692
45,3.png,six hundred four,six hundred twenty,1,0.7277329036038014,0.27226709639619884
46,3.png,six hundred four,six hundred twenty,2,0.6389430933357242,0.3610569066642757
47,30.png,five,five,0,0.9999745095417979,2.5490458202011897e-05
48,31.png,eight,eight,0,0.8815291743398584,0.11847082566014173
49,32.png,five hundred,two hundred,0,0.038055294784027256,0.9619447052159729
50,32.png,five hundred,two hundred,1,0.0020001550111476553,0.9979998449888525
51,33.png,five thousand,three thousand five,0,0.8885223074428067,0.11147769255719338
52,33.png,five thousand,three thousand five,1,0.6231622927897655,0.3768377072102345
53,33.png,five thousand,three thousand five,2,0.6093761783255847,0.3906238216744154
54,34.png,thirty six,thirty,0,0.24562176578306397,0.754378234216936
55,35.png,five hundred nine,five hundred,0,0.03804733440605275,0.9619526655939474
56,35.png,five hundred nine,five hundred,1,0.0025425631732784075,0.9974574368267216
57,36.png,forty two,one hundred,0,0.06659741115505413,0.9334025888449456
58,36.png,forty two,one hundred,1,0.15349223534737086,0.8465077646526294
59,37.png,four hundred twenty,four hundred seventy,0,0.992223990900659,0.007776009099340992
60,37.png,four hundred twenty,four hundred seventy,1,0.03242421925717112,0.9675757807428288
61,37.png,four hundred twenty,four hundred seventy,2,0.020604838059821363,0.9793951619401784
62,38.png,twenty seven,twenty hundred,0,0.7859263470853017,0.2140736529146984
63,38.png,twenty seven,twenty hundred,1,0.3904741722264442,0.6095258277735559
64,39.png,two hundred seven,two hundred two,0,0.4132051417984833,0.5867948582015168
65,39.png,two hundred seven,two hundred two,1,0.6115792266515443,0.38842077334845565
66,39.png,two hundred seven,two hundred two,2,0.4132051417984833,0.5867948582015168
