,Image,Label,Prediction,Word_num,Left_score,Right_score
0,0.png,two hundred six,two hundred two,0,0.23915135806609067,0.7608486419339098
1,0.png,two hundred six,two hundred two,1,0.09958120788879458,0.9004187921112056
2,0.png,two hundred six,two hundred two,2,0.23915135806609067,0.7608486419339098
3,1.png,two hundred sixty,two hundred sixty,0,0.2709625056903543,0.7290374943096458
4,1.png,two hundred sixty,two hundred sixty,1,0.018735320603573677,0.9812646793964261
5,1.png,two hundred sixty,two hundred sixty,2,0.014949758593060771,0.9850502414069392
6,10.png,one hundred five,one hundred five,0,0.34060323701719514,0.6593967629828048
7,10.png,one hundred five,one hundred five,1,0.08619697606784218,0.913803023932158
8,10.png,one hundred five,one hundred five,2,0.09681277212920643,0.9031872278707935
9,11.png,one hundred twenty five,one hundred twenty five,0,0.7900433263460148,0.2099566736539849
10,11.png,one hundred twenty five,one hundred twenty five,1,0.12536465913690165,0.8746353408630987
11,11.png,one hundred twenty five,one hundred twenty five,2,0.10186764904261274,0.898132350957387
12,11.png,one hundred twenty five,one hundred twenty five,3,0.1279213627487738,0.8720786372512264
13,12.png,three hundred five,three hundred,0,0.38481553291043025,0.6151844670895695
14,12.png,three hundred five,three hundred,1,0.47423614991804053,0.5257638500819592
15,13.png,three hundred fifty,three hundred twenty,0,0.11466957594584787,0.8853304240541522
16,13.png,three hundred fifty,three hundred twenty,1,0.09471890269292625,0.905281097307074
17,13.png,three hundred fifty,three hundred twenty,2,0.10004443168650924,0.8999555683134906
18,14.png,forty two,four hundred,0,0.04695901920337401,0.9530409807966257
19,14.png,forty two,four hundred,1,0.19875138459900324,0.8012486154009966
20,15.png,four hundred two,four hundred two,0,0.3512021330502918,0.6487978669497081
21,15.png,four hundred two,four hundred two,1,0.13682463317768814,0.8631753668223118
22,15.png,four hundred two,four hundred two,2,0.12040444991806314,0.8795955500819372
23,16.png,five,five,0,0.9997842046682649,0.00021579533173558422
24,17.png,fifteen,fifteen,0,0.01590190039607404,0.9840980996039259
25,18.png,eleven,one hundred,0,0.13350492423238175,0.8664950757676182
26,18.png,eleven,one hundred,1,0.04117840539922721,0.9588215946007728
27,19.png,twenty four,twenty four,0,0.9930812741598272,0.006918725840172752
28,19.png,twenty four,twenty four,1,0.7715865934572077,0.2284134065427921
29,2.png,one hundred,four hundred,0,0.0034066625882601034,0.99659333741174
30,2.png,one hundred,four hundred,1,0.0007963602472526264,0.9992036397527471
31,20.png,two,two,0,0.48610357848260705,0.5138964215173928
32,21.png,eight,eight,0,0.2106722615270276,0.7893277384729726
33,22.png,twenty five,fifteen,0,0.028257338873082193,0.9717426611269179
34,23.png,four hundred five,four hundred five,0,0.6404374416074694,0.35956255839253065
35,23.png,four hundred five,four hundred five,1,0.3625398313674406,0.6374601686325593
36,23.png,four hundred five,four hundred five,2,0.3218108315021195,0.6781891684978806
37,24.png,sixty two,two hundred,0,0.2469447121940152,0.7530552878059847
38,24.png,sixty two,two hundred,1,0.7350015535956996,0.2649984464043002
39,25.png,six hundred two,six hundred two,0,0.983667376278168,0.01633262372183199
40,25.png,six hundred two,six hundred two,1,0.36034855442490954,0.6396514455750905
41,25.png,six hundred two,six hundred two,2,0.27624670051324274,0.723753299486757
42,26.png,twenty one,twenty one,0,0.980733598820392,0.01926640117960828
43,26.png,twenty one,twenty one,1,0.7986438278700072,0.2013561721299927
44,27.png,two hundred ten,two hundred,0,0.07195046632097334,0.9280495336790268
45,27.png,two hundred ten,two hundred,1,0.00902663892136386,0.9909733610786361
46,28.png,twenty four,twenty four,0,0.9930812741598272,0.006918725840172752
47,28.png,twenty four,twenty four,1,0.7715865934572077,0.2284134065427921
48,29.png,two hundred four,two hundred twenty,0,0.5875027597846233,0.41249724021537637
49,29.png,two hundred four,two hundred twenty,1,0.39645384029480985,0.6035461597051903
50,29.png,two hundred four,two hundred twenty,2,0.3935311144546403,0.6064688855453597
51,3.png,one thousand,one thousand,0,0.17724653366743454,0.8227534663325652
52,3.png,one thousand,one thousand,1,0.41068449266628054,0.5893155073337192
53,30.png,seventeen,one,0,0.0006783038512370564,0.9993216961487628
54,31.png,twenty one,twenty one,0,0.980733598820392,0.01926640117960828
55,31.png,twenty one,twenty one,1,0.7986438278700072,0.2013561721299927
56,32.png,thirty five,fifteen,0,0.9886527821912875,0.011347217808712397
57,33.png,three hundred five,three hundred,0,0.38481553291043025,0.6151844670895695
58,33.png,three hundred five,three hundred,1,0.47423614991804053,0.5257638500819592
59,34.png,forty seven,four hundred,0,0.6610224840013128,0.3389775159986869
60,34.png,forty seven,four hundred,1,0.8156210569235905,0.18437894307640923
61,35.png,four hundred seventy,four hundred seventy,0,0.41978945420773534,0.5802105457922648
62,35.png,four hundred seventy,four hundred seventy,1,0.005637939679846233,0.9943620603201538
63,35.png,four hundred seventy,four hundred seventy,2,0.0041663977289006175,0.9958336022710992
64,36.png,nineteen,nineteen,0,0.000392986860856251,0.9996070131391439
65,37.png,one hundred nine,one hundred,0,0.0017057567764942516,0.9982942432235055
