,Image,Label,Prediction,Word_num,Left_score,Right_score
0,0.png,two hundred six,two hundred sixty,0,0.6061412131757027,0.39385878682429754
1,0.png,two hundred six,two hundred sixty,1,0.3045109199279777,0.6954890800720224
2,0.png,two hundred six,two hundred sixty,2,0.3011455584562617,0.6988544415437381
3,1.png,two hundred sixty,two hundred twenty,0,0.38532546844337523,0.6146745315566247
4,1.png,two hundred sixty,two hundred twenty,1,0.08882703837269275,0.9111729616273072
5,1.png,two hundred sixty,two hundred twenty,2,0.0925159202521118,0.9074840797478883
6,10.png,one hundred five,one hundred five,0,0.3374717200330091,0.6625282799669909
7,10.png,one hundred five,one hundred five,1,0.34411432337176406,0.6558856766282364
8,10.png,one hundred five,one hundred five,2,0.3062799162642359,0.6937200837357639
9,11.png,one hundred twenty five,one hundred twenty,0,0.2031901385940756,0.7968098614059244
10,11.png,one hundred twenty five,one hundred twenty,1,0.10952950442527935,0.8904704955747209
11,11.png,one hundred twenty five,one hundred twenty,2,0.088681238145844,0.911318761854156
12,12.png,three hundred five,three hundred twenty,0,0.7993833951690421,0.20061660483095792
13,12.png,three hundred five,three hundred twenty,1,0.627960114551276,0.372039885448724
14,12.png,three hundred five,three hundred twenty,2,0.5913829649583584,0.4086170350416418
15,13.png,three hundred fifty,three hundred twenty,0,0.3125457732938812,0.6874542267061189
16,13.png,three hundred fifty,three hundred twenty,1,0.13522051217449324,0.8647794878255068
17,13.png,three hundred fifty,three hundred twenty,2,0.14240126463648017,0.8575987353635197
18,14.png,forty two,four hundred,0,0.045628435541276206,0.9543715644587241
19,14.png,forty two,four hundred,1,0.07558514794110478,0.9244148520588954
20,15.png,four hundred two,four hundred two,0,0.15747040448880262,0.8425295955111975
21,15.png,four hundred two,four hundred two,1,0.16869679904774565,0.8313032009522544
22,15.png,four hundred two,four hundred two,2,0.1627979831822204,0.8372020168177796
23,16.png,five,five,0,0.9999548022368481,4.519776315185796e-05
24,17.png,fifteen,fifteen hundred,0,0.005861655766899971,0.9941383442330999
25,17.png,fifteen,fifteen hundred,1,0.004317193942955199,0.9956828060570447
26,18.png,eleven,one,0,0.20634905736714318,0.7936509426328568
27,19.png,twenty four,twenty four,0,0.9607703731416901,0.03922962685830991
28,19.png,twenty four,twenty four,1,0.9403243516572483,0.05967564834275178
29,2.png,one hundred,two hundred,0,9.986314577534324e-05,0.9999001368542243
30,2.png,one hundred,two hundred,1,0.00023131914106984126,0.99976868085893
31,20.png,two,two,0,0.5267941465161828,0.47320585348381705
32,21.png,eight,eight,0,0.2566071879606908,0.7433928120393092
33,22.png,twenty five,three,0,0.05158267430716825,0.9484173256928318
34,23.png,four hundred five,four hundred five,0,0.4337218491548964,0.5662781508451039
35,23.png,four hundred five,four hundred five,1,0.4671737203447758,0.5328262796552241
36,23.png,four hundred five,four hundred five,2,0.45563270008261875,0.5443672999173811
37,24.png,sixty two,two hundred,0,0.3683374440211872,0.6316625559788129
38,24.png,sixty two,two hundred,1,0.50099443164103,0.49900556835897003
39,25.png,six hundred two,two hundred twenty,0,0.03454381954027112,0.9654561804597288
40,25.png,six hundred two,two hundred twenty,1,0.03533644685038127,0.9646635531496188
41,25.png,six hundred two,two hundred twenty,2,0.03360689694259037,0.9663931030574099
42,26.png,twenty one,twenty one,0,0.915733873881987,0.08426612611801311
43,26.png,twenty one,twenty one,1,0.9291108171171336,0.07088918288286589
44,27.png,two hundred ten,two hundred twenty,0,0.0006908915007297439,0.9993091084992702
45,27.png,two hundred ten,two hundred twenty,1,0.00047614182493587554,0.9995238581750642
46,27.png,two hundred ten,two hundred twenty,2,0.0008472278716519649,0.9991527721283482
47,28.png,twenty four,twenty four,0,0.9607703731416901,0.03922962685830991
48,28.png,twenty four,twenty four,1,0.9403243516572483,0.05967564834275178
49,29.png,two hundred four,two hundred twenty,0,0.7773948851454058,0.22260511485459403
50,29.png,two hundred four,two hundred twenty,1,0.47789151467780694,0.5221084853221929
51,29.png,two hundred four,two hundred twenty,2,0.49700582485078737,0.5029941751492125
52,3.png,one thousand,one thousand,0,0.13614973138765135,0.8638502686123489
