,Image,Label,Prediction,Word_num,Left_score,Right_score
0,0.png,two hundred six,two hundred sixty,0,0.00430335591208214,0.9956966440879178
1,0.png,two hundred six,two hundred sixty,1,0.06668415572600479,0.9333158442739953
2,0.png,two hundred six,two hundred sixty,2,0.06977986871052874,0.9302201312894712
3,1.png,two hundred sixty,two hundred sixty,0,0.3229449903349474,0.6770550096650527
4,1.png,two hundred sixty,two hundred sixty,1,0.13073893954167562,0.8692610604583244
5,1.png,two hundred sixty,two hundred sixty,2,0.10626876872020646,0.8937312312797936
6,10.png,one hundred five,one hundred five,0,0.017946138063377574,0.9820538619366228
7,10.png,one hundred five,one hundred five,1,0.01640554431469437,0.9835944556853055
8,10.png,one hundred five,one hundred five,2,0.0293591656505765,0.9706408343494236
9,11.png,one hundred twenty five,one hundred twenty,0,0.2089076493063756,0.7910923506936245
10,11.png,one hundred twenty five,one hundred twenty,1,0.03815876902564433,0.9618412309743557
11,11.png,one hundred twenty five,one hundred twenty,2,0.0470825543396326,0.9529174456603671
12,12.png,three hundred five,three hundred five,0,0.09580214122943963,0.9041978587705599
13,12.png,three hundred five,three hundred five,1,0.06435552761888695,0.9356444723811134
14,12.png,three hundred five,three hundred five,2,0.09656223201282141,0.9034377679871789
15,13.png,three hundred fifty,three hundred fifty,0,0.5575904707315349,0.44240952926846516
16,13.png,three hundred fifty,three hundred fifty,1,0.24992546561151072,0.7500745343884893
17,13.png,three hundred fifty,three hundred fifty,2,0.1967173586205273,0.8032826413794727
18,14.png,forty two,one hundred,0,0.06659741115505413,0.9334025888449456
19,14.png,forty two,one hundred,1,0.15349223534737086,0.8465077646526294
20,15.png,four hundred two,four hundred two,0,0.8913053697305181,0.10869463026948174
21,15.png,four hundred two,four hundred two,1,0.24105771371196502,0.758942286288035
22,15.png,four hundred two,four hundred two,2,0.2092177966834054,0.7907822033165943
23,16.png,five,five,0,0.9999745095417979,2.5490458202011897e-05
24,17.png,fifteen,fifteen,0,0.04479295556143006,0.9552070444385699
25,18.png,eleven,one one,0,0.1847362417125076,0.815263758287492
26,18.png,eleven,one one,1,0.1847362417125076,0.815263758287492
27,19.png,twenty four,twenty one,0,0.7342783249297511,0.2657216750702489
28,19.png,twenty four,twenty one,1,0.5200004723924248,0.4799995276075754
29,2.png,one hundred,one hundred,0,0.03816265988604338,0.9618373401139566
30,2.png,one hundred,one hundred,1,0.0013198835157562316,0.9986801164842437
31,20.png,two,two,0,0.9498557653971326,0.05014423460286713
32,21.png,eight,eight,0,0.8815291743398584,0.11847082566014173
33,22.png,twenty five,two,0,0.15409383331420448,0.8459061666857957
34,23.png,four hundred five,four hundred five,0,0.6045774744497209,0.39542252555027924
35,23.png,four hundred five,four hundred five,1,0.1576201610232301,0.8423798389767699
36,23.png,four hundred five,four hundred five,2,0.1748998236523561,0.8251001763476439
37,24.png,sixty two,six hundred,0,0.9864363916486784,0.013563608351321832
38,24.png,sixty two,six hundred,1,0.9243462142235026,0.07565378577649737
39,25.png,six hundred two,six hundred sixty,0,0.999938893338902,6.110666109837954e-05
40,25.png,six hundred two,six hundred sixty,1,0.6417278200359524,0.35827217996404764
41,25.png,six hundred two,six hundred sixty,2,0.46138602443597304,0.538613975564027
42,26.png,twenty one,twenty one,0,0.7985621756613681,0.20143782433863172
43,26.png,twenty one,twenty one,1,0.7301386808703565,0.2698613191296437
44,27.png,two hundred ten,two hundred,0,0.05194663687911538,0.9480533631208845
45,27.png,two hundred ten,two hundred,1,0.003012181380918774,0.9969878186190813
46,28.png,twenty four,twenty one,0,0.7342783249297511,0.2657216750702489
47,28.png,twenty four,twenty one,1,0.5200004723924248,0.4799995276075754
48,29.png,two hundred four,two hundred twenty,0,0.020745711363581238,0.979254288636419
49,29.png,two hundred four,two hundred twenty,1,0.23274247351104632,0.7672575264889537
50,29.png,two hundred four,two hundred twenty,2,0.27344074085829684,0.726559259141703
51,3.png,one thousand,one thousand,0,0.9939747814447819,0.00602521855521801
52,3.png,one thousand,one thousand,1,0.83547669392074,0.16452330607926027
53,30.png,seventeen,one,0,0.001240115785224193,0.998759884214776
54,31.png,twenty one,twenty one,0,0.7985621756613681,0.20143782433863172
55,31.png,twenty one,twenty one,1,0.7301386808703565,0.2698613191296437
56,32.png,thirty five,thirty,0,0.984344820617839,0.015655179382161145
57,33.png,three hundred five,three hundred five,0,0.09580214122943963,0.9041978587705599
58,33.png,three hundred five,three hundred five,1,0.06435552761888695,0.9356444723811134
59,33.png,three hundred five,three hundred five,2,0.09656223201282141,0.9034377679871789
60,34.png,forty seven,four,0,0.7336512006358292,0.26634879936417094
61,35.png,four hundred seventy,four hundred seventy,0,0.9444033638131812,0.05559663618681884
62,35.png,four hundred seventy,four hundred seventy,1,0.0028400739911150245,0.9971599260088851
63,35.png,four hundred seventy,four hundred seventy,2,0.0018421847131110006,0.998157815286889
64,36.png,nineteen,nineteen,0,0.001862830148127191,0.9981371698518728
65,37.png,one hundred nine,one hundred,0,0.015231986200336261,0.9847680137996635
66,37.png,one hundred nine,one hundred,1,0.0004977602233887406,0.9995022397766111
67,38.png,sixteen,sixteen,0,0.00011672370989275385,0.9998832762901071
68,39.png,one hundred six,six hundred sixty,0,0.0015402628998543873,0.9984597371001457
69,39.png,one hundred six,six hundred sixty,1,0.009051400574927388,0.9909485994250725
70,39.png,one hundred six,six hundred sixty,2,0.010566653368763926,0.9894333466312357
71,4.png,sixty seven,six,0,0.9973710860376042,0.002628913962395999
72,40.png,fifty three,thirty,0,0.9997353820896299,0.0002646179103701413
73,41.png,eighty,eighty,0,0.9600020782955323,0.03999792170446739
74,42.png,two hundred sixteen,six hundred,0,0.0028981149115046936,0.9971018850884954
75,42.png,two hundred sixteen,six hundred,1,0.028270239030621626,0.9717297609693785
76,43.png,two hundred sixty one,two hundred,0,0.7718488362655455,0.22815116373445435
77,43.png,two hundred sixty one,two hundred,1,0.4902067020669637,0.5097932979330362
78,44.png,four hundred twelve,four hundred twenty,0,0.6310048810444032,0.36899511895559695
79,44.png,four hundred twelve,four hundred twenty,1,0.078180454526413,0.9218195454735868
80,44.png,four hundred twelve,four hundred twenty,2,0.08125911404976621,0.9187408859502337
81,45.png,four hundred twenty one,four hundred twenty one,0,0.989894611417905,0.010105388582094872
82,45.png,four hundred twenty one,four hundred twenty one,1,0.2289667422584834,0.7710332577415169
83,45.png,four hundred twenty one,four hundred twenty one,2,0.1988269961146036,0.8011730038853964
84,45.png,four hundred twenty one,four hundred twenty one,3,0.3028178383450966,0.6971821616549033
85,46.png,six,six,0,0.5527036754321719,0.4472963245678282
86,47.png,thirteen,three,0,0.04693670953227761,0.9530632904677223
87,5.png,six hundred seventy,six hundred seventy,0,0.9735683625376471,0.026431637462352907
88,5.png,six hundred seventy,six hundred seventy,1,0.003967383565956708,0.9960326164340431
89,5.png,six hundred seventy,six hundred seventy,2,0.0020579141166920055,0.9979420858833086
90,6.png,one thousand two,one thousand one,0,0.9969431680108132,0.0030568319891869167
91,6.png,one thousand two,one thousand one,1,0.8956714181854722,0.10432858181452809
92,6.png,one thousand two,one thousand one,2,0.9969431680108132,0.0030568319891869167
93,7.png,one thousand twenty,one thousand two,0,0.995179465853278,0.004820534146721576
94,7.png,one thousand twenty,one thousand two,1,0.6700490355220671,0.3299509644779328
95,7.png,one thousand twenty,one thousand two,2,0.6780230375101836,0.32197696248981655
96,8.png,twenty one,twenty one,0,0.7985621756613681,0.20143782433863172
97,8.png,twenty one,twenty one,1,0.7301386808703565,0.2698613191296437
98,9.png,two hundred one,two hundred two,0,0.1551834577133272,0.8448165422866729
99,9.png,two hundred one,two hundred two,1,0.06290188794811413,0.9370981120518858
100,9.png,two hundred one,two hundred two,2,0.1551834577133272,0.8448165422866729
